state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,,,,
Maine,Cities,Winthrop,0,0,0,0,"6,051",,,,
Maine,Cities,Yarmouth,0,0,0,0,"8,460",,,,
Maine,Cities,York,0,0,0,0,"12,695",,,,
Maryland,Cities,Baltimore City Sheriff,0,0,0,0,,,,,
Maryland,Cities,Berlin,0,0,0,0,"4,589",,,,
Maryland,Cities,Berwyn Heights,0,0,0,0,"3,198",,,,
Maryland,Cities,Bladensburg,0,0,0,0,"9,381",,,,
Maryland,Cities,Boonsboro,0,0,0,0,"3,457",,,,
Maryland,Cities,Bowie,0,0,0,0,"56,483",,,,
Maryland,Cities,Brentwood,,0,0,0,"3,116",,,,
Maryland,Cities,Brunswick,0,0,0,0,"6,078",,,,
Maryland,Cities,Cambridge,0,0,0,0,"12,530",,,,
Maryland,Cities,Capitol Heights,0,0,0,0,"4,455",,,,
Maryland,Cities,Centreville,0,0,0,0,"4,503",,,,
Maryland,Cities,Chestertown,0,0,0,0,"5,406",,,,
Maryland,Cities,Cheverly,0,0,0,0,"6,325",,,,
Maryland,Cities,Chevy Chase Village,0,0,0,0,"2,024",,,,
Maryland,Cities,Colmar Manor,,0,0,0,"1,436",,,,
Maryland,Cities,Cottage City,0,0,0,0,"1,339",,,,
Maryland,Cities,Crisfield,0,0,0,0,"2,656",,,,
Maryland,Cities,Cumberland,0,0,0,0,"20,495",,,,
Maryland,Cities,Delmar,0,0,0,0,"3,047",,,,
Maryland,Cities,Denton,0,0,0,0,"4,357",,,,
Maryland,Cities,District Heights,0,0,0,0,"5,982",,,,
Maryland,Cities,Easton,0,0,0,0,"16,721",,,,
Maryland,Cities,Edmonston,0,0,0,0,"1,483",,,,
Maryland,Cities,Elkton,0,0,0,0,"15,629",,,,
Maryland,Cities,Fairmount Heights,0,0,0,0,"1,532",,,,
Maryland,Cities,Federalsburg,0,0,0,0,"2,683",,,,
Maryland,Cities,Forest Heights,0,0,0,0,"2,504",,,,
Maryland,Cities,Frostburg,0,0,0,0,"8,740",,,,
Maryland,Cities,Fruitland,0,0,0,0,"5,158",,,,
Maryland,Cities,Glenarden,0,0,0,0,"6,163",,,,
Maryland,Cities,Greensboro,0,0,0,0,"1,888",,,,
Maryland,Cities,Hagerstown,0,0,0,0,"40,866",,,,
Maryland,Cities,Hampstead,0,0,0,0,"6,336",,,,
Maryland,Cities,Hancock,0,0,0,0,"1,562",,,,
Maryland,Cities,Havre de Grace,0,0,0,0,"13,530",,,,
Maryland,Cities,Hurlock,0,0,0,0,"2,060",,,,
Maryland,Cities,Hyattsville,0,0,0,0,"17,955",,,,
Maryland,Cities,Landover Hills,0,0,0,0,"1,776",,,,
Maryland,Cities,La Plata,0,0,0,0,"9,032",,,,
Maryland,Cities,Laurel,0,0,0,0,"25,675",,,,
Maryland,Cities,Lonaconing,0,0,0,0,"1,164",,,,
Maryland,Cities,Luke,0,0,0,0,64,,,,
Maryland,Cities,Manchester,0,0,0,0,"4,806",,,,
Maryland,Cities,Morningside,0,0,0,0,"2,049",,,,
Maryland,Cities,Mount Rainier,0,0,0,0,"8,268",,,,
Maryland,Cities,New Carrollton,0,0,0,0,"12,456",,,,
Maryland,Cities,North East,0,0,0,0,"3,685",,,,
Maryland,Cities,Oakland,0,0,0,0,"1,896",,,,
Maryland,Cities,Ocean City,0,0,0,0,"7,086",,,,
Maryland,Cities,Ocean Pines,0,0,0,0,"12,024",,,,
Maryland,Cities,Oxford,0,0,0,0,638,,,,
Maryland,Cities,Perryville,0,0,0,0,"4,401",,,,
Maryland,Cities,Pocomoke City,0,0,0,0,"4,163",,,,
Maryland,Cities,Princess Anne,0,0,0,0,"3,302",,,,
Maryland,Cities,Ridgely,0,0,0,0,"1,608",,,,
Maryland,Cities,Rising Sun,0,0,0,0,"2,874",,,,
Maryland,Cities,Riverdale Park,0,0,0,0,"7,126",,,,
Maryland,Cities,Rock Hall,0,0,0,0,"1,321",,,,
Maryland,Cities,Salisbury,0,0,0,0,"31,517",,,,
Maryland,Cities,Seat Pleasant,0,0,0,0,"4,653",,,,
Maryland,Cities,Smithsburg,0,0,0,0,"2,989",,,,
Maryland,Cities,Snow Hill,0,0,0,0,"2,112",,,,
Maryland,Cities,St. Michaels,0,0,0,0,"1,017",,,,
Maryland,Cities,Sykesville,0,0,0,0,"4,453",,,,
Maryland,Cities,Takoma Park,0,0,0,0,"17,349",,,,
Maryland,Cities,Taneytown,0,0,0,0,"6,730",,,,
Maryland,Cities,Thurmont,0,0,0,0,"6,405",,,,
Maryland,Cities,Trappe,0,0,0,0,"1,064",,,,
Maryland,Cities,University Park,0,0,0,0,"2,603",,,,
Maryland,Cities,Upper Marlboro,0,0,0,0,639,,,,
Maryland,Cities,Westminster,0,0,0,0,"18,632",,,,
Massachusetts,Cities,Abington,0,0,0,0,"16,121",,,,
Massachusetts,Cities,Acushnet,0,0,0,0,"10,362",,,,
Massachusetts,Cities,Adams,0,0,0,0,"8,352",,,,
Massachusetts,Cities,Agawam,0,0,0,0,"28,659",,,,
Massachusetts,Cities,Andover,0,0,0,0,"34,529",,,,
Massachusetts,Cities,Aquinnah,0,0,0,,321,,,,
Massachusetts,Cities,Arlington,0,0,0,0,"44,098",,,,
Massachusetts,Cities,Ashburnham,0,0,0,0,"6,166",,,,
Massachusetts,Cities,Ashby,0,0,0,0,"3,169",,,,
Massachusetts,Cities,Ashland,0,0,0,0,"17,162",,,,
Massachusetts,Cities,Athol,0,0,0,0,"11,668",,,,
Massachusetts,Cities,Auburn,0,0,0,0,"16,361",,,,
Massachusetts,Cities,Ayer,0,0,0,0,"7,788",,,,
Massachusetts,Cities,Barnstable,0,0,0,0,"44,837",,,,
Massachusetts,Cities,Barre,0,0,0,0,"5,453",,,,
Massachusetts,Cities,Belchertown,0,0,0,0,"14,744",,,,
Massachusetts,Cities,Bellingham,0,0,0,0,"16,619",,,,
Massachusetts,Cities,Berkley,0,0,0,0,"6,543",,,,
Massachusetts,Cities,Berlin,0,0,0,0,"2,921",,,,
Massachusetts,Cities,Bernardston,0,0,0,0,"2,136",,,,
Massachusetts,Cities,Blackstone,0,0,0,0,"9,094",,,,
Massachusetts,Cities,Bourne,0,0,0,0,"19,875",,,,
Massachusetts,Cities,Boxborough,0,0,0,0,"5,151",,,,
Massachusetts,Cities,Boxford,0,0,0,0,"8,145",,,,
Massachusetts,Cities,Boylston,0,0,0,0,"4,417",,,,
Massachusetts,Cities,Brewster,0,0,0,0,"9,825",,,,
Massachusetts,Cities,Brimfield,0,0,0,0,"3,675",,,,
Massachusetts,Cities,Brockton,0,0,0,0,"94,448",,,,
Massachusetts,Cities,Burlington,0,0,0,0,"25,435",,,,
Massachusetts,Cities,Canton,0,0,0,0,"22,100",,,,
Massachusetts,Cities,Carlisle,0,0,0,0,"5,029",,,,
Massachusetts,Cities,Carver,0,0,0,0,"11,552",,,,
Massachusetts,Cities,Charlton,0,0,0,0,"13,195",,,,
Massachusetts,Cities,Chatham,0,0,0,0,"6,162",,,,
Massachusetts,Cities,Chelmsford,0,0,0,0,"34,862",,,,
Massachusetts,Cities,Chesterfield,0,0,0,0,"1,238",,,,
Massachusetts,Cities,Chicopee,0,0,0,0,"55,566",,,,
Massachusetts,Cities,Chilmark,0,0,0,0,911,,,,
Massachusetts,Cities,Clinton,0,0,0,0,"13,721",,,,
Massachusetts,Cities,Cohasset,0,0,0,0,"8,450",,,,
Massachusetts,Cities,Concord,0,0,0,0,"19,437",,,,
Massachusetts,Cities,Dalton,0,0,0,0,"6,725",,,,
Massachusetts,Cities,Dartmouth,0,0,0,0,"34,562",,,,
Massachusetts,Cities,Dedham,0,0,0,0,"25,094",,,,
Massachusetts,Cities,Deerfield,0,0,0,0,"5,120",,,,
Massachusetts,Cities,Dennis,0,0,0,0,"14,173",,,,
Massachusetts,Cities,Dighton,0,0,0,0,"7,194",,,,
Massachusetts,Cities,Dudley,0,0,0,0,"11,619",,,,
Massachusetts,Cities,Dunstable,0,0,0,0,"3,350",,,,
Massachusetts,Cities,Duxbury,0,0,0,0,"15,244",,,,
Massachusetts,Cities,East Bridgewater,0,0,0,0,"14,044",,,,
Massachusetts,Cities,East Brookfield,0,0,0,0,"2,192",,,,
Massachusetts,Cities,Eastham,0,0,0,0,"4,956",,,,
Massachusetts,Cities,Easthampton,0,0,0,0,"15,997",,,,
Massachusetts,Cities,Easton,0,0,0,0,"23,420",,,,
Massachusetts,Cities,Egremont,0,0,0,0,"1,225",,,,
Massachusetts,Cities,Erving,0,0,0,0,"1,803",,,,
Massachusetts,Cities,Everett,0,0,0,0,"42,966",,,,
Massachusetts,Cities,Fairhaven,0,0,0,0,"15,951",,,,
Massachusetts,Cities,Falmouth,0,0,0,0,"31,592",,,,
Massachusetts,Cities,Fitchburg,0,0,0,0,"40,521",,,,
Massachusetts,Cities,Foxborough,0,0,,,"17,195",,,,
Massachusetts,Cities,Franklin,0,0,0,0,"32,633",,,,
Massachusetts,Cities,Freetown,0,0,0,0,"8,996",,,,
Massachusetts,Cities,Gardner,0,0,0,0,"20,341",,,,
Massachusetts,Cities,Georgetown,0,0,0,0,"8,457",,,,
Massachusetts,Cities,Gill,0,0,0,0,"1,503",,,,
Massachusetts,Cities,Gloucester,0,0,0,0,"29,383",,,,
Massachusetts,Cities,Goshen,0,0,0,0,"1,057",,,,
Massachusetts,Cities,Grafton,0,0,0,0,"18,182",,,,
Massachusetts,Cities,Granby,0,0,0,0,"6,297",,,,
Massachusetts,Cities,Granville,0,0,0,0,"1,616",,,,
Massachusetts,Cities,Great Barrington,0,0,0,0,"6,972",,,,
Massachusetts,Cities,Groton,0,0,0,0,"11,164",,,,
Massachusetts,Cities,Groveland,0,,0,0,"6,917",,,,
Massachusetts,Cities,Hadley,0,0,,,"5,278",,,,
Massachusetts,Cities,Halifax,0,0,0,0,"7,574",,,,
Massachusetts,Cities,Hamilton,0,0,0,0,"8,122",,,,
Massachusetts,Cities,Hampden,0,0,0,0,"5,161",,,,
Massachusetts,Cities,Hanover,0,0,0,0,"14,275",,,,
Massachusetts,Cities,Hanson,0,0,0,0,"10,342",,,,
Massachusetts,Cities,Hardwick,0,0,0,0,"3,005",,,,
Massachusetts,Cities,Harvard,0,0,0,0,"6,548",,,,
Massachusetts,Cities,Harwich,0,0,0,0,"12,299",,,,
Massachusetts,Cities,Hatfield,0,0,0,0,"3,275",,,,
Massachusetts,Cities,Hingham,0,0,0,0,"22,687",,,,
Massachusetts,Cities,Holbrook,0,0,0,0,"10,959",,,,
Massachusetts,Cities,Holden,0,0,0,0,"17,775",,,,
Massachusetts,Cities,Holliston,0,0,0,0,"14,199",,,,
Massachusetts,Cities,Holyoke,0,0,0,0,"40,215",,,,
Massachusetts,Cities,Hopedale,0,0,0,0,"5,952",,,,
Massachusetts,Cities,Hopkinton,0,0,0,0,"15,689",,,,
Massachusetts,Cities,Hubbardston,0,0,0,0,"4,448",,,,
Massachusetts,Cities,Hudson,0,0,0,0,"19,659",,,,
Massachusetts,Cities,Hull,0,0,0,0,"10,331",,,,
Massachusetts,Cities,Ipswich,0,0,0,0,"13,699",,,,
Massachusetts,Cities,Lancaster,0,0,0,0,"7,943",,,,
Massachusetts,Cities,Lanesboro,0,0,0,0,"3,047",,,,
Massachusetts,Cities,Lee,0,0,0,0,"5,883",,,,
Massachusetts,Cities,Leicester,0,0,0,0,"11,183",,,,
Massachusetts,Cities,Lenox,0,0,0,0,"4,993",,,,
Massachusetts,Cities,Leominster,0,0,0,0,"41,175",,,,
Massachusetts,Cities,Leverett,0,0,0,0,"1,871",,,,
Massachusetts,Cities,Lexington,0,0,0,0,"32,632",,,,
Massachusetts,Cities,Littleton,0,0,0,0,"9,219",,,,
Massachusetts,Cities,Longmeadow,0,0,0,0,"15,844",,,,
Massachusetts,Cities,Ludlow,0,0,0,0,"21,214",,,,
Massachusetts,Cities,Lynnfield,0,0,0,0,"11,900",,,,
Massachusetts,Cities,Manchester-by-the-Sea,0,0,0,0,"5,255",,,,
Massachusetts,Cities,Mansfield,0,0,0,0,"23,552",,,,
Massachusetts,Cities,Marion,0,0,0,0,"4,923",,,,
Massachusetts,Cities,Marshfield,0,0,0,0,"25,581",,,,
Massachusetts,Cities,Mashpee,0,0,0,0,"14,041",,,,
Massachusetts,Cities,Mattapoisett,0,0,0,0,"6,149",,,,
Massachusetts,Cities,Maynard,0,0,0,0,"10,393",,,,
Massachusetts,Cities,Medfield,0,0,0,0,"12,309",,,,
Massachusetts,Cities,Medway,0,0,0,0,"12,929",,,,
Massachusetts,Cities,Melrose,0,0,0,0,"27,648",,,,
Massachusetts,Cities,Mendon,0,0,0,0,"5,902",,,,
Massachusetts,Cities,Merrimac,0,0,0,0,"6,590",,,,
Massachusetts,Cities,Methuen,0,0,0,0,"48,363",,,,
Massachusetts,Cities,Middleton,0,0,0,0,"9,394",,,,
Massachusetts,Cities,Milford,0,0,0,0,"28,312",,,,
Massachusetts,Cities,Millbury,0,0,0,0,"13,355",,,,
Massachusetts,Cities,Millis,,0,,,"8,048",,,,
Massachusetts,Cities,Millville,0,0,0,0,"3,209",,,,
Massachusetts,Cities,Montague,0,0,0,0,"8,418",,,,
Massachusetts,Cities,Monterey,0,0,0,0,953,,,,
Massachusetts,Cities,Nahant,0,0,0,0,"3,461",,,,
Massachusetts,Cities,Nantucket,0,0,0,0,"10,378",,,,
Massachusetts,Cities,Natick,0,0,0,0,"34,085",,,,
Massachusetts,Cities,Newbury,0,0,0,,"6,821",,,,
Massachusetts,Cities,New Salem,0,0,0,0,"1,006",,,,
Massachusetts,Cities,Newton,0,0,0,0,"86,867",,,,
Massachusetts,Cities,Norfolk,0,0,0,0,"11,663",,,,
Massachusetts,Cities,North Adams,0,0,0,0,"13,516",,,,
Massachusetts,Cities,Northampton,0,0,0,0,"28,581",,,,
Massachusetts,Cities,North Andover,0,0,0,0,"28,667",,,,
Massachusetts,Cities,North Attleboro,0,0,0,0,"28,913",,,,
Massachusetts,Cities,Northborough,0,0,0,0,"14,878",,,,
Massachusetts,Cities,Northbridge,0,0,0,0,"16,026",,,,
Massachusetts,Cities,North Brookfield,0,0,0,0,"4,695",,,,
Massachusetts,Cities,North Reading,0,0,0,0,"15,406",,,,
Massachusetts,Cities,Norwell,0,0,0,0,"10,622",,,,
Massachusetts,Cities,Norwood,0,0,0,0,"28,906",,,,
Massachusetts,Cities,Oak Bluffs,0,0,0,0,"4,679",,,,
Massachusetts,Cities,Oakham,0,0,0,0,"1,921",,,,
Massachusetts,Cities,Orange,0,0,0,0,"7,818",,,,
Massachusetts,Cities,Orleans,0,0,0,0,"5,892",,,,
Massachusetts,Cities,Oxford,0,0,0,0,"13,828",,,,
Massachusetts,Cities,Palmer,0,0,0,0,"12,155",,,,
Massachusetts,Cities,Paxton,0,0,0,0,"4,884",,,,
Massachusetts,Cities,Pelham,0,0,0,0,"1,321",,,,
Massachusetts,Cities,Pembroke,0,0,0,0,"18,040",,,,
Massachusetts,Cities,Pepperell,0,0,0,0,"11,920",,,,
Massachusetts,Cities,Plympton,0,0,0,0,"2,852",,,,
Massachusetts,Cities,Princeton,0,0,0,0,"3,452",,,,
Massachusetts,Cities,Raynham,0,0,0,0,"13,580",,,,
Massachusetts,Cities,Rehoboth,0,0,0,0,"11,809",,,,
Massachusetts,Cities,Rochester,0,0,0,0,"5,367",,,,
Massachusetts,Cities,Rockport,0,0,0,0,"7,116",,,,
Massachusetts,Cities,Rowley,0,0,0,0,"6,015",,,,
Massachusetts,Cities,Rutland,0,0,0,0,"8,272",,,,
Massachusetts,Cities,Salisbury,0,0,0,0,"8,490",,,,
Massachusetts,Cities,Sandwich,0,0,0,0,"20,713",,,,
Massachusetts,Cities,Scituate,0,0,0,0,"18,230",,,,
Massachusetts,Cities,Seekonk,0,0,0,0,"14,102",,,,
Massachusetts,Cities,Shelburne,0,0,0,,"1,900",,,,
Massachusetts,Cities,Sherborn,0,0,0,0,"4,236",,,,
Massachusetts,Cities,Shirley,0,0,0,0,"7,649",,,,
Massachusetts,Cities,Somerset,0,0,0,0,"18,340",,,,
Massachusetts,Cities,Southampton,0,0,0,0,"5,976",,,,
Massachusetts,Cities,Southborough,0,0,0,0,"9,908",,,,
Massachusetts,Cities,Southbridge,0,0,0,0,"16,870",,,,
Massachusetts,Cities,Southwick,0,0,0,0,"9,597",,,,
Massachusetts,Cities,Sterling,0,0,0,0,"7,895",,,,
Massachusetts,Cities,Stockbridge,0,0,0,0,"1,966",,,,
Massachusetts,Cities,Stoneham,0,0,0,0,"21,763",,,,
Massachusetts,Cities,Stow,0,0,0,0,"6,949",,,,
Massachusetts,Cities,Sturbridge,0,0,0,0,"9,399",,,,
Massachusetts,Cities,Sudbury,0,0,0,0,"18,312",,,,
Massachusetts,Cities,Sutton,0,0,0,0,"9,137",,,,
Massachusetts,Cities,Swansea,0,0,0,0,"16,099",,,,
Massachusetts,Cities,Templeton,0,0,0,0,"8,083",,,,
Massachusetts,Cities,Tewksbury,0,0,0,0,"29,953",,,,
Massachusetts,Cities,Topsfield,0,0,0,0,"6,351",,,,
Massachusetts,Cities,Townsend,0,0,0,0,"9,213",,,,
Massachusetts,Cities,Truro,0,0,0,0,"2,016",,,,
Massachusetts,Cities,Tyngsboro,0,0,0,0,"12,183",,,,
Massachusetts,Cities,Upton,0,0,0,0,"7,690",,,,
Massachusetts,Cities,Uxbridge,0,0,0,0,"13,629",,,,
Massachusetts,Cities,Wakefield,0,0,0,0,"25,838",,,,
Massachusetts,Cities,Wales,0,0,0,0,"1,872",,,,
Massachusetts,Cities,Walpole,0,0,0,0,"24,771",,,,
Massachusetts,Cities,Ware,0,0,0,0,"9,856",,,,
Massachusetts,Cities,Wareham,0,0,0,0,"22,567",,,,
Massachusetts,Cities,Warren,0,0,0,0,"5,158",,,,
Massachusetts,Cities,Wayland,0,0,0,0,"13,411",,,,
Massachusetts,Cities,Webster,0,0,0,0,"16,871",,,,
Massachusetts,Cities,Wellesley,0,0,0,0,"29,053",,,,
Massachusetts,Cities,Wellfleet,0,0,0,0,"2,747",,,,
Massachusetts,Cities,Wenham,0,0,0,0,"5,045",,,,
Massachusetts,Cities,West Bridgewater,0,0,0,0,"6,966",,,,
Massachusetts,Cities,Westfield,0,0,0,0,"41,493",,,,
Massachusetts,Cities,Westford,0,0,0,0,"23,196",,,,
Massachusetts,Cities,Westminster,0,0,0,0,"7,377",,,,
Massachusetts,Cities,West Newbury,0,0,0,0,"4,419",,,,
Massachusetts,Cities,Weston,0,0,0,0,"11,893",,,,
Massachusetts,Cities,Westport,0,0,0,0,"15,735",,,,
Massachusetts,Cities,West Tisbury,0,0,0,0,"2,856",,,,
Massachusetts,Cities,Westwood,0,0,0,0,"14,850",,,,
Massachusetts,Cities,Weymouth,0,0,0,0,"55,432",,,,
Massachusetts,Cities,Whately,0,0,0,0,"1,510",,,,
Massachusetts,Cities,Whitman,0,0,0,0,"14,682",,,,
Massachusetts,Cities,Wilbraham,0,0,0,0,"14,375",,,,
Massachusetts,Cities,Williamsburg,0,0,0,0,"2,474",,,,
Massachusetts,Cities,Wilmington,0,0,0,0,"23,187",,,,
Massachusetts,Cities,Winchendon,0,0,0,0,"10,551",,,,
Massachusetts,Cities,Winchester,0,0,0,0,"22,082",,,,
Massachusetts,Cities,Winthrop,0,0,0,0,"18,131",,,,
Massachusetts,Cities,Woburn,0,0,0,0,"39,284",,,,
Massachusetts,Cities,Wrentham,0,0,0,0,"11,195",,,,
Massachusetts,Cities,Yarmouth,0,0,0,0,"23,736",,,,
Michigan,Cities,Akron,0,0,0,0,394,,,,
Michigan,Cities,Allegan,0,0,0,0,"5,055",,,,
Michigan,Cities,Allen Park,0,0,0,0,"27,601",,,,
Michigan,Cities,Alma,0,0,0,0,"9,256",,,,
Michigan,Cities,Almont,0,0,0,0,"2,678",,,,
Michigan,Cities,Argentine Township,0,0,0,0,"6,755",,,,
Michigan,Cities,Armada,0,0,0,0,"1,728",,,,
Michigan,Cities,Auburn Hills,0,0,0,0,"21,680",,,,
Michigan,Cities,Bad Axe,0,0,0,0,"3,052",,,,
Michigan,Cities,Bancroft,0,0,0,0,526,,,,
Michigan,Cities,Baroda-Lake Township,0,0,0,0,"3,824",,,,
Michigan,Cities,Barryton,0,0,0,0,363,,,,
Michigan,Cities,Barry Township,0,0,0,0,"3,372",,,,
Michigan,Cities,Bay City,0,0,0,0,"34,395",,,,
Michigan,Cities,Beaverton,0,0,0,0,"1,057",,,,
Michigan,Cities,Belding,0,0,0,0,"5,751",,,,
Michigan,Cities,Bellaire,0,0,0,0,"1,078",,,,
Michigan,Cities,Belleville,0,0,0,0,"3,900",,,,
Michigan,Cities,Berkley,0,0,0,0,"15,173",,,,
Michigan,Cities,Berrien Springs-Oronoko,0,0,0,0,"9,170",,,,
Michigan,Cities,Beverly Hills,0,0,0,0,"10,399",,,,
Michigan,Cities,Big Rapids,0,0,0,0,"10,735",,,,
Michigan,Cities,Birch Run,0,0,0,0,"1,525",,,,
Michigan,Cities,Blissfield,0,0,0,,"3,276",,,,
Michigan,Cities,Bloomfield Hills,0,0,0,0,"3,952",,,,
Michigan,Cities,Boyne City,0,0,0,0,"3,757",,,,
Michigan,Cities,Breckenridge,0,0,0,0,"1,308",,,,
Michigan,Cities,Bridgeport Township,0,0,0,0,"10,341",,,,
Michigan,Cities,Bridgman,0,0,0,0,"2,275",,,,
Michigan,Cities,Brighton,0,0,0,0,"7,586",,,,
Michigan,Cities,Bronson,0,0,0,0,"2,340",,,,
Michigan,Cities,Brown City,0,0,0,0,"1,292",,,,
Michigan,Cities,Burr Oak,0,0,0,0,820,,,,
Michigan,Cities,Cadillac,0,0,0,0,"10,239",,,,
Michigan,Cities,Calumet,0,0,0,0,716,,,,
Michigan,Cities,Cambridge Township,0,0,0,0,"5,663",,,,
Michigan,Cities,Capac,0,0,0,0,"1,848",,,,
Michigan,Cities,Carleton,0,0,0,0,"2,324",,,,
Michigan,Cities,Caro,0,0,0,0,"4,135",,,,
Michigan,Cities,Carrollton Township,0,0,0,0,"5,997",,,,
Michigan,Cities,Caseville,0,0,0,0,756,,,,
Michigan,Cities,Cass City,0,0,0,0,"2,372",,,,
Michigan,Cities,Cassopolis,0,0,0,0,"1,760",,,,
Michigan,Cities,Cedar Springs,0,0,0,0,"3,565",,,,
Michigan,Cities,Center Line,0,0,0,0,"8,251",,,,
Michigan,Cities,Central Lake,0,0,0,0,945,,,,
Michigan,Cities,Charlevoix,0,0,0,0,"2,524",,,,
Michigan,Cities,Cheboygan,0,0,0,0,"4,789",,,,
Michigan,Cities,Chelsea,0,0,0,0,"5,056",,,,
Michigan,Cities,Chesaning,0,0,0,0,"2,353",,,,
Michigan,Cities,Chikaming Township,0,0,0,0,"3,088",,,,
Michigan,Cities,Clawson,0,0,0,0,"11,984",,,,
Michigan,Cities,Clayton Township,0,0,0,0,"7,322",,,,
Michigan,Cities,Clay Township,0,0,0,0,"8,891",,,,
Michigan,Cities,Clinton,0,,0,0,"2,293",,,,
Michigan,Cities,Clio,0,0,0,0,"2,580",,,,
Michigan,Cities,Coleman,0,0,0,0,"1,231",,,,
Michigan,Cities,Coloma Township,0,0,0,0,"6,475",,,,
Michigan,Cities,Colon,0,0,0,0,"1,157",,,,
Michigan,Cities,Columbia Township,0,0,0,0,"7,415",,,,
Michigan,Cities,Concord,0,0,0,0,"1,049",,,,
Michigan,Cities,Constantine,0,,,,"2,052",,,,
Michigan,Cities,Corunna,0,0,0,0,"3,410",,,,
Michigan,Cities,Covert Township,0,0,0,0,"2,833",,,,
Michigan,Cities,Croswell,0,0,0,0,"2,379",,,,
Michigan,Cities,Crystal Falls,0,0,0,0,"1,431",,,,
Michigan,Cities,Davison,0,0,0,0,"5,050",,,,
Michigan,Cities,Davison Township,0,0,0,0,"19,212",,,,
Michigan,Cities,Dearborn Heights,0,0,0,0,"56,583",,,,
Michigan,Cities,Decatur,0,0,,,"1,778",,,,
Michigan,Cities,Denton Township,0,0,0,0,"5,434",,,,
Michigan,Cities,Dewitt,0,0,0,0,"4,587",,,,
Michigan,Cities,Dryden Township,0,0,0,0,"4,771",,,,
Michigan,Cities,Durand,0,,,,"3,350",,,,
Michigan,Cities,East Lansing,0,0,0,0,"48,506",,,,
Michigan,Cities,Eaton Rapids,0,0,0,0,"5,199",,,,
Michigan,Cities,Eau Claire,0,0,0,0,624,,,,
Michigan,Cities,Edmore,0,0,0,0,"1,195",,,,
Michigan,Cities,Elkton,0,0,0,0,790,,,,
Michigan,Cities,Elsie,0,0,0,0,969,,,,
Michigan,Cities,Emmett Township,0,0,0,0,"11,648",,,,
Michigan,Cities,Evart,0,0,0,0,"1,877",,,,
Michigan,Cities,Fair Haven Township,0,,,,"1,076",,,,
Michigan,Cities,Farmington Hills,0,0,0,0,"81,084",,,,
Michigan,Cities,Fennville,0,0,0,0,"1,396",,,,
Michigan,Cities,Fenton,0,0,0,0,"11,493",,,,
Michigan,Cities,Flat Rock,0,0,0,0,"9,772",,,,
Michigan,Cities,Flint,0,0,0,0,"99,941",,,,
Michigan,Cities,Flushing Township,,0,0,0,"10,416",,,,
Michigan,Cities,Fowlerville,0,0,0,0,"2,910",,,,
Michigan,Cities,Frankenmuth,0,0,0,0,"4,925",,,,
Michigan,Cities,Frankfort,0,0,0,0,"1,281",,,,
Michigan,Cities,Fremont,0,0,0,0,"4,034",,,,
Michigan,Cities,Frost Township,0,0,0,0,"1,037",,,,
Michigan,Cities,Gaines Township,,,,0,"6,312",,,,
Michigan,Cities,Gaylord,0,0,0,0,"3,615",,,,
Michigan,Cities,Genesee Township,0,0,0,0,"20,977",,,,
Michigan,Cities,Gibraltar,0,0,0,0,"4,564",,,,
Michigan,Cities,Gladstone,0,0,0,0,"4,915",,,,
Michigan,Cities,Gladwin,0,0,0,0,"2,907",,,,
Michigan,Cities,Grand Beach,0,0,0,0,271,,,,
Michigan,Cities,Grand Blanc,0,0,0,0,"8,105",,,,
Michigan,Cities,Grand Haven,0,0,0,0,"10,731",,,,
Michigan,Cities,Grand Ledge,0,0,0,0,"7,772",,,,
Michigan,Cities,Green Oak Township,0,0,0,0,"17,977",,,,
Michigan,Cities,Greenville,0,0,0,0,"8,423",,,,
Michigan,Cities,Grosse Ile Township,0,0,0,0,"10,194",,,,
Michigan,Cities,Grosse Pointe,0,0,0,0,"5,300",,,,
Michigan,Cities,Grosse Pointe Farms,0,0,0,0,"9,271",,,,
Michigan,Cities,Grosse Pointe Shores,0,0,0,0,"2,948",,,,
Michigan,Cities,Hamburg Township,0,0,0,0,"21,455",,,,
Michigan,Cities,Hampton Township,0,0,0,0,"9,555",,,,
Michigan,Cities,Hancock,0,0,0,0,"4,614",,,,
Michigan,Cities,Harbor Beach,0,0,0,0,"1,659",,,,
Michigan,Cities,Harbor Springs,0,0,0,0,"1,204",,,,
Michigan,Cities,Hart,0,0,0,0,"2,103",,,,
Michigan,Cities,Hastings,0,0,0,0,"7,288",,,,
Michigan,Cities,Hillsdale,0,0,0,0,"8,188",,,,
Michigan,Cities,Holly,0,0,0,0,"6,150",,,,
Michigan,Cities,Hopkins,0,0,0,0,607,,,,
Michigan,Cities,Houghton,0,0,0,0,"7,699",,,,
Michigan,Cities,Howard City,0,0,0,0,"1,786",,,,
Michigan,Cities,Howell,0,0,0,0,"9,514",,,,
Michigan,Cities,Hudson,0,0,,,"2,263",,,,
Michigan,Cities,Huron Township,0,0,0,0,"15,607",,,,
Michigan,Cities,Imlay City,0,0,0,0,"3,586",,,,
Michigan,Cities,Ionia,0,0,0,0,"11,434",,,,
Michigan,Cities,Iron River,0,0,0,0,"2,951",,,,
Michigan,Cities,Ironwood,0,0,0,0,"5,202",,,,
Michigan,Cities,Ishpeming,0,0,0,0,"6,582",,,,
