Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
,,,New Garden Township,0,0,0,0,12109
,,,New Hanover Township,0,0,0,0,11024
,,,New Holland,0,0,0,0,5432
,,,New Hope,0,0,0,0,2538
,,,New Kensington,0,0,0,,13112
,,,New Philadelphia,0,0,0,0,1082
,,,Newport Township,0,0,0,,5378
,,,New Sewickley Township,0,0,0,0,7359
,,,Newton Township,0,0,0,0,2848
,,,Newtown,0,0,0,0,2257
,,,"Newtown Township, Bucks County",0,0,0,0,22382
,,,"Newtown Township, Delaware County",0,0,0,0,12244
,,,Newville,0,,,,1337
,,,New Wilmington,0,0,0,,2463
,,,Norristown,0,0,0,0,34584
,,,Northampton,0,0,0,0,9962
,,,Northampton Township,0,0,0,0,39883
,,,North Beaver,,,0,0,4101
,,,North Belle Vernon,0,0,0,0,1970
,,,North Braddock,0,,,,4875
,,,North Buffalo,0,0,,,2999
,,,North Catasauqua,0,0,0,0,2859
,,,North Cornwall Township,0,0,0,0,7634
,,,North Coventry Township,0,0,0,0,7949
,,,North East,0,0,0,,4302
,,,Northeastern Regional,0,0,0,0,11485
,,,Northern Berks Regional,0,0,0,0,12734
,,,Northern Cambria Borough,0,0,0,0,3810
,,,Northern Lancaster County Regional,0,0,0,0,33197
,,,Northern Regional,0,0,0,0,30795
,,,Northern York Regional,0,0,0,0,66974
,,,North Fayette Township,0,0,0,,13988
,,,North Franklin Township,0,0,0,0,4601
,,,North Huntingdon Township,0,0,0,0,30599
,,,North Lebanon Township,0,0,0,0,11512
,,,North Londonderry Township,0,0,0,0,8126
,,,North Middleton Township,0,0,0,0,11243
,,,North Sewickley Township,0,0,,,5489
,,,North Strabane Township,0,0,0,,13460
,,,Northumberland,0,0,0,0,3813
,,,North Union Township,0,0,0,0,1470
,,,North Versailles Township,0,0,0,0,10269
,,,North Wales,0,0,0,0,3254
,,,Northwest Lancaster County Regional,0,0,0,0,18306
,,,North Woodbury,0,0,0,0,2650
,,,Norwood,0,0,0,0,5903
,,,Oakdale,0,0,,,1463
,,,Oakland,0,0,0,,615
,,,Oakmont,0,0,0,,6327
,,,O'Hara Township,0,0,0,0,8438
,,,Ohio Township,0,0,0,0,4775
,,,Ohioville,0,0,0,0,3533
,,,Oil City,0,0,0,0,10516
,,,Old Forge,0,0,0,0,8314
,,,Old Lycoming Township,0,0,0,0,4974
,,,Oley Township,0,0,0,0,3632
,,,Orangeville Area,0,0,0,0,1767
,,,Orwigsburg,0,0,0,0,3089
,,,Osceola Township,0,0,0,,667
,,,Otto Eldred Regional,0,0,0,0,2372
,,,Overfield Township,0,0,0,0,2937
,,,Oxford,0,0,0,,5129
,,,Paint Township,0,0,0,0,5282
,,,Palmerton,0,0,0,0,5415
,,,Palmer Township,0,0,0,0,20767
,,,Palmyra,0,0,0,0,7374
,,,Palo Alto,0,0,0,0,1029
,,,Parker,0,0,,,835
,,,Parkesburg,0,0,0,0,3630
,,,Parkside,0,0,,,2334
,,,Parks Township,0,0,0,,2733
,,,Patterson Township,0,0,0,0,3029
,,,Patton,0,0,0,0,1758
,,,Patton Township,0,0,0,0,15375
,,,Paxtang,0,0,0,0,1570
,,,Pen Argyl,0,0,0,0,3607
,,,Penbrook,0,0,0,0,3022
,,,Penn Hills,0,0,0,0,42488
,,,"Penn Township, Butler County",0,0,0,0,5107
,,,"Penn Township, Perry County",0,0,0,0,3235
,,,"Penn Township, Westmoreland County",0,0,0,0,19999
,,,"Penn Township, York County",0,0,0,0,15697
,,,Penndel,0,0,0,0,2513
,,,Pennridge Regional,0,0,0,0,11006
,,,Pequea Township,0,0,0,0,4650
,,,Perkasie,0,0,0,0,8544
,,,Perryopolis,0,0,0,0,1781
,,,Peters Township,0,0,0,0,21296
,,,Phoenixville,0,0,0,0,16612
,,,Pine Creek Township,0,0,0,0,3240
,,,Pitcairn,0,0,0,0,3306
,,,Pittston,0,0,0,0,7745
,,,Plainfield Township,0,0,0,0,6161
,,,Plains Township,0,0,0,0,9969
,,,Pleasant Hills,0,0,0,0,8298
,,,Plum,0,0,0,0,27227
,,,Plumstead Township,0,0,,0,12492
,,,"Plymouth Township, Montgomery County",0,0,0,0,16651
,,,Pocono Mountain Regional,0,0,0,0,39122
,,,Pocono Township,0,0,0,0,11078
,,,Point Marion,0,0,0,0,1156
,,,Point Township,0,0,0,0,3692
,,,Polk,0,0,0,,814
,,,Portage,0,0,0,0,2621
,,,Port Allegany,0,0,0,0,2148
,,,Port Carbon,0,,0,,1882
,,,Portland,0,0,0,0,521
,,,Port Vue,0,0,0,0,3812
,,,Pottstown,0,0,0,0,22546
,,,Pottsville,0,0,0,0,14272
,,,Pringle,0,0,0,0,980
,,,Prospect Park,0,0,0,0,6467
,,,Pulaski Township,0,0,0,0,3437
,,,Punxsutawney,0,0,0,0,5945
,,,Pymatuning Township,0,0,0,0,3270
,,,Quakertown,0,0,0,0,9013
,,,Quarryville,0,0,0,0,2600
,,,Raccoon Township,0,0,0,,3064
,,,Radnor Township,0,0,0,,31598
,,,Ralpho Township,,0,,,4329
,,,Rankin,0,0,0,0,2130
,,,Redstone Township,0,0,0,,5553
,,,Reilly Township,0,0,0,0,723
,,,Resa Regional,0,0,,,2568
,,,Reserve Township,0,0,0,,3344
,,,Reynoldsville,0,0,0,0,2750
,,,Rice Township,0,0,0,0,3338
,,,"Richland Township, Bucks County",0,0,0,0,13104
,,,"Richland Township, Cambria County",0,0,0,0,12919
,,,Ridgway,0,0,0,0,4060
,,,Ridley Park,0,0,0,0,7017
,,,Ridley Township,0,0,0,0,30837
,,,Ringtown,0,0,0,0,814
,,,Riverside,0,0,0,0,1937
,,,Roaring Brook Township,0,0,0,0,1908
,,,Roaring Spring,0,0,0,0,2589
,,,Robeson Township,0,0,0,0,7240
,,,"Robinson Township, Allegheny County",0,0,0,0,13405
,,,"Robinson Township, Washington County",0,0,0,0,1937
,,,Rochester,0,0,0,0,3657
,,,Rochester Township,0,0,0,0,2803
,,,Rockledge,0,0,0,,2563
,,,Rockwood,0,,,,887
,,,Rosslyn Farms,0,0,0,0,429
,,,Rostraver Township,0,0,,,11358
,,,Royalton,0,0,0,0,911
,,,Royersford,0,0,0,0,4789
,,,Rural Valley,0,0,0,0,878
,,,Rush Township,0,0,0,,3400
,,,Ryan Township,0,0,0,0,2457
,,,"Sadsbury Township, Chester County",0,0,0,0,3607
,,,"Salem Township, Luzerne County",0,0,0,0,4257
,,,Salisbury Township,0,0,0,0,13657
,,,Saltsburg,0,0,0,0,872
,,,Sandy Lake,0,0,0,0,656
,,,Sandy Township,0,0,0,0,10600
,,,Sankertown,0,0,0,0,671
,,,Saxonburg,0,0,,,1534
,,,Saxton,0,0,0,0,735
,,,Sayre,0,0,0,0,6656
,,,Schuylkill Haven,0,0,0,0,5416
,,,"Schuylkill Township, Chester County",0,,,,8603
,,,Scottdale,0,0,0,0,4382
,,,"Scott Township, Allegheny County",0,0,0,0,17087
,,,"Scott Township, Columbia County",0,0,0,0,5113
,,,"Scott Township, Lackawanna County",0,0,0,0,4906
,,,Scranton,0,0,0,0,76118
,,,Seward,0,0,0,0,495
,,,Sewickley,0,0,0,0,4391
,,,Sewickley Heights,0,0,0,0,814
,,,Shaler Township,0,0,0,0,28865
,,,Shamokin,0,0,0,0,7390
,,,Shamokin Dam,0,0,0,0,1687
,,,Sharon,0,0,0,0,13986
,,,Sharon Hill,0,0,0,0,5709
,,,Sharpsburg,0,0,0,0,3459
,,,Sheffield Township,0,,,,2104
,,,Shenandoah,0,0,,,5053
,,,"Shenango Township, Lawrence County",0,,,,7443
,,,Shickshinny,0,0,0,,837
,,,Shillington,0,0,0,0,5291
,,,Shinglehouse,0,0,0,0,1129
,,,Shippensburg,0,0,0,0,5540
,,,Shippingport,0,0,0,0,214
,,,Shiremanstown,0,0,0,0,1582
,,,Shohola Township,0,0,0,0,2457
,,,Silver Lake Township,0,0,0,0,1712
,,,Silver Spring Township,0,0,0,0,13777
,,,Sinking Spring,0,0,0,0,4023
,,,Slatington,0,0,0,0,4280
,,,Slippery Rock,0,0,0,0,3645
,,,Smithfield,0,0,0,0,873
,,,Smithton Borough,0,,,,399
,,,Smith Township,0,0,0,,4493
,,,Solebury Township,0,0,0,0,8726
,,,Somerset,0,0,0,0,6258
,,,Souderton,0,0,0,0,6669
,,,South Abington Township,0,0,0,0,9078
,,,South Beaver Township,0,0,0,,2716
,,,South Buffalo Township,0,0,0,0,2627
,,,South Centre Township,0,0,0,0,4260
,,,South Coatesville,0,0,0,0,1316
,,,South Connellsville Borough,0,0,0,0,1966
,,,Southern Regional Lancaster County,0,0,0,0,3812
,,,Southern Regional York County,0,0,0,0,10649
,,,South Fayette Township,0,0,0,0,14470
,,,South Fork,0,0,0,0,923
,,,South Greensburg,0,0,0,0,2115
,,,South Heidelberg Township,0,0,0,0,7295
,,,South Heights,0,,,,475
,,,South Lebanon Township,0,0,0,0,9525
,,,South Londonderry Township,0,0,0,0,7044
,,,South New Castle,0,,,,705
,,,South Park Township,0,0,0,0,13466
,,,South Pymatuning Township,0,0,0,0,2686
,,,South Strabane Township,0,0,0,0,9382
,,,Southwestern Regional,0,0,0,,17625
,,,Southwest Greensburg,0,0,0,0,2153
,,,Southwest Mercer County Regional,0,0,0,0,10496
,,,Southwest Regional,0,0,0,0,13870
,,,South Whitehall Township,0,0,0,,19394
,,,South Williamsport,0,0,0,0,6426
,,,Spring City,0,,,,3357
,,,Springdale,0,0,0,,3418
,,,Springdale Township,0,0,0,0,1642
,,,Springettsbury Township,0,0,0,0,26801
,,,"Springfield Township, Bucks County",0,0,0,0,5056
,,,"Springfield Township, Delaware County",0,0,0,0,24264
,,,"Springfield Township, Montgomery County",0,0,0,0,19563
,,,Spring Garden Township,0,0,0,0,12785
,,,"Spring Township, Berks County",0,0,0,0,27212
,,,"Spring Township, Centre County",0,0,0,0,7500
,,,"Spring Township, Snyder County",0,0,0,,1619
,,,St. Clair Boro,0,0,0,,2992
,,,St. Clair Township,0,0,0,,1520
,,,Steelton,0,0,0,0,6018
,,,Stewartstown,0,0,0,0,2099
,,,St. Marys City,,,0,0,13012
,,,Stockertown,,,0,,932
,,,Stoneboro,0,0,,,1047
,,,Stonycreek Township,0,0,,,2826
,,,Stowe Township,0,0,0,0,6385
,,,Strasburg,0,,,,2836
,,,Stroud Area Regional,0,0,0,0,34775
,,,Sugarcreek,0,0,0,0,5273
,,,"Sugarloaf Township, Luzerne County",0,0,0,0,4225
,,,Sugar Notch,0,0,,,990
,,,Summerhill Township,0,0,0,0,2452
,,,Summit Hill,0,0,0,,3035
,,,Summit Township,0,0,0,0,2265
,,,Sunbury,0,0,0,,9926
,,,Susquehanna,0,0,0,,1640
,,,Susquehanna Regional,0,0,0,0,7833
,,,"Susquehanna Township, Dauphin County",0,0,0,0,24145
,,,Sutersville,0,,,,604
,,,Swarthmore,0,0,0,0,6207
,,,Swatara Township,0,0,0,0,23464
,,,Sweden Township,0,,,,873
,,,Swissvale,0,0,,,9018
,,,Swoyersville,0,0,0,0,5065
,,,Sykesville,0,0,0,,1153
,,,Tamaqua,0,0,0,0,7080
,,,Tarentum,0,,0,0,4546
,,,Tatamy,0,0,0,0,1208
,,,Taylor,0,0,0,0,6265
,,,Telford,0,0,0,0,4901
,,,Terre Hill,0,0,0,0,1307
,,,Tiadaghton Valley Regional,0,0,0,0,6722
,,,Tidioute,0,0,0,,684
,,,Tilden Township,0,0,0,0,3610
,,,"Tinicum Township, Bucks County",0,0,0,0,4010
,,,"Tinicum Township, Delaware County",0,0,0,0,4101
,,,Tioga,0,0,0,0,674
,,,Titusville,0,0,0,0,5592
,,,Towamencin Township,0,0,0,0,17715
,,,Towanda,0,0,0,0,2937
,,,Tower City,0,0,,,1340
,,,Trafford,0,0,0,0,3173
,,,Trainer,0,0,0,,1833
,,,Tredyffrin Township,0,0,0,0,29643
,,,Troy,0,0,0,,1329
,,,Tullytown,0,0,0,0,1880
,,,Tulpehocken Township,0,0,0,0,3285
,,,"Tunkhannock Township, Wyoming County",0,0,0,0,6282
,,,Turtle Creek,0,0,0,,5369
,,,Tyrone,0,0,0,0,5488
,,,Union City,0,0,0,0,3326
,,,Union Dale,0,0,0,0,264
,,,Uniontown,0,0,0,0,10351
,,,"Union Township, Lawrence County",0,0,0,0,5165
,,,"Union Township, Schuylkill County",0,0,0,0,1268
,,,Upland,0,0,0,0,3245
,,,Upper Allen Township,0,0,0,0,18547
,,,Upper Burrell Township,0,0,0,,2325
,,,Upper Chichester Township,0,0,0,0,16774
,,,Upper Darby Township,0,0,0,0,82978
,,,Upper Dublin Township,0,0,0,0,25766
,,,Upper Gwynedd Township,0,0,0,0,15670
,,,Upper Leacock Township,0,0,0,0,8794
,,,Upper Makefield Township,0,0,0,0,8223
,,,Upper Merion Township,0,0,0,0,28613
,,,Upper Moreland Township,0,0,0,0,24199
,,,Upper Nazareth Township,0,,0,,6253
,,,Upper Perkiomen,0,0,0,0,6845
,,,Upper Pottsgrove Township,0,0,0,0,5355
,,,"Upper Providence Township, Delaware County",0,0,0,,10164
,,,"Upper Providence Township, Montgomery County",0,0,0,0,21382
,,,Upper Saucon Township,0,0,0,0,15076
,,,Upper Southampton Township,0,0,0,0,15211
,,,Upper St. Clair Township,0,0,0,0,19300
,,,Upper Uwchlan Township,0,0,0,0,11346
,,,Upper Yoder Township,0,0,0,0,5420
,,,Uwchlan Township,0,0,0,0,18281
,,,Valley Township,0,0,0,0,6865
,,,Vandergrift,0,0,0,0,5203
,,,Vandling,0,0,0,0,751
,,,Vernon Township,0,0,0,0,5620
,,,Verona,0,0,0,0,2484
,,,Vintondale,0,0,0,0,411
,,,Walker Township,0,0,0,0,1050
,,,Walnutport,0,0,0,0,2078
,,,Wampum,0,0,0,0,712
,,,Warminster Township,0,0,0,0,32810
,,,Warren,0,0,0,,9639
,,,Warrington Township,0,0,0,0,23509
,,,"Warwick Township, Bucks County",0,0,0,0,14493
,,,"Washington, Washington County",0,0,0,0,13713
,,,"Washington Township, Fayette County",0,0,0,0,3894
,,,"Washington Township, Franklin County",0,0,0,0,14146
,,,"Washington Township, Northampton County",0,0,0,0,5141
,,,"Washington Township, Westmoreland County",0,0,0,0,7421
,,,Watsontown,0,0,0,0,2355
,,,Waymart,0,0,0,0,1352
,,,Waynesboro,0,0,0,0,10670
,,,Waynesburg,0,0,0,0,4333
,,,Weatherly,0,0,0,0,2526
,,,Wellsboro,0,0,0,0,3302
,,,Wesleyville,0,0,0,,3347
,,,West Brandywine Township,0,0,0,0,7473
,,,West Brownsville,0,0,0,,995
,,,West Caln Township,0,0,0,0,9109
,,,West Carroll Township,0,0,0,0,1287
,,,West Chester,0,0,0,0,19279
,,,West Cocalico Township,0,0,0,,7354
,,,West Conshohocken,0,0,0,0,1330
,,,West Cornwall Township,0,0,0,,1958
,,,West Deer Township,0,0,0,0,11816
,,,West Earl Township,0,0,0,0,7946
,,,Western Berks Regional,0,0,0,0,4570
,,,West Fallowfield Township,0,0,0,0,2594
,,,Westfield,0,,,,1077
,,,West Goshen Township,0,0,0,0,22096
,,,West Grove Borough,0,0,0,0,2884
,,,West Hazleton,0,0,0,0,4596
,,,West Hempfield Township,0,0,0,0,16313
,,,West Hills Regional,0,0,0,0,10839
,,,West Homestead,0,0,0,0,1936
,,,West Kittanning,0,0,,0,1171
,,,West Lampeter Township,0,0,0,0,15357
,,,West Lebanon Township,0,0,0,0,787
,,,West Mahanoy Township,0,0,0,0,2861
,,,West Manchester Township,0,0,0,0,18996
,,,West Manheim Township,0,0,0,0,7786
,,,West Mead Township,0,0,0,0,5238
,,,West Mifflin,0,0,0,0,20389
,,,West Newton,0,0,0,0,2633
,,,West Norriton Township,0,0,0,0,15784
,,,West Nottingham Township,0,0,0,0,2751
,,,West Penn Township,0,0,0,0,4424
,,,West Pikeland Township,0,0,0,0,4067
,,,West Pike Run,0,0,0,0,1593
,,,West Pittston,0,0,0,0,4871
,,,West Pottsgrove Township,0,0,0,0,3904
,,,West Reading,0,0,0,0,4227
,,,West Sadsbury Township,0,0,0,0,2469
,,,West Salem Township,0,0,0,0,3527
,,,West Shore Regional,0,0,0,0,7689
,,,Westtown-East Goshen Regional,0,0,0,0,32207
,,,West View,0,0,0,0,6797
,,,West Vincent Township,0,0,0,,4613
,,,West Whiteland Township,0,0,0,0,18464
,,,West Wyoming,0,,,,2727
,,,West York,0,0,,0,4644
,,,Whitaker Borough,0,0,0,0,1275
,,,Whitehall,0,0,0,0,13996
,,,Whitehall Township,0,0,0,0,27042
,,,White Haven Borough,0,0,0,0,1098
,,,Whitemarsh Township,0,0,0,0,17481
,,,White Oak,0,0,0,0,7891
,,,White Township,0,,,,1394
,,,Whitpain Township,0,0,0,0,19020
,,,Wiconisco Township,0,0,0,0,1216
,,,Wilkes-Barre,0,0,0,0,41532
,,,Wilkes-Barre Township,0,0,0,0,2970
,,,Wilkins Township,0,0,0,0,6380
,,,Williamsburg,0,0,0,0,1256
,,,Williamsport,0,0,0,0,29582
,,,Willistown Township,0,0,0,0,10606
,,,Wilson,0,0,0,0,7924
,,,Wind Gap,0,0,0,0,2730
,,,Womelsdorf,0,0,0,,2819
,,,Woodward Township,0,0,0,0,2391
,,,Worthington,0,0,0,0,636
,,,Wright Township,0,0,0,0,5654
,,,Wrightsville,0,0,,,2323
,,,Wyoming,0,0,0,,3076
,,,Wyomissing,0,0,0,0,10496
,,,Yardley,0,0,0,0,2444
,,,Yeadon,0,0,0,0,11468
,,,York,0,0,0,0,43955
,,,York Area Regional,0,0,0,0,60732
,,,Youngsville,0,0,0,0,1717
,,,Zelienople,0,0,0,,3840
,,,Zerbe Township,0,0,0,,1876
,,Universities and Colleges,Bloomsburg University,0,0,0,0,10159
,,,California University,0,0,0,,9483
,,,Cheyney University,0,0,0,0,1200
,,,Clarion University,0,0,0,0,6991
,,,Dickinson College,0,0,0,0,2397
,,,East Stroudsburg University,0,0,0,0,7353
,,,Edinboro University,0,0,,,8262
,,,Elizabethtown College,0,0,0,0,2389
,,,Indiana University,0,0,0,,15340
,,,Kutztown University,0,0,0,0,10283
,,,Lehigh University,0,0,0,0,7055
,,,Lock Haven University,0,0,0,0,5366
,,,Mansfield University,0,0,0,0,3275
,,,Millersville University,0,0,0,0,8725
,,,Pennsylvania State University:,,,,,
,,,Altoona,0,0,0,0,4105
,,,Beaver,0,0,0,0,870
,,,Behrend,0,0,0,0,4226
,,,Berks,0,0,0,0,2873
,,,Harrisburg,0,0,0,0,4269
,,,Hazleton,0,0,0,0,1172
,,,Mont Alto,0,0,0,0,1217
,,,Schuylkill,0,0,0,0,1012
,,,University Park,0,0,0,0,45628
,,,Slippery Rock University,0,0,0,,8712
,,,University of Pittsburgh:,,,,,
,,,Bradford,0,0,0,0,1564
,,,Greensburg,0,,0,0,1846
,,,Johnstown,0,0,0,0,2957
,,,Pittsburgh,0,0,0,0,28766
,,,Titusville,0,0,0,0,448
,,,West Chester University,0,0,0,0,15100
,,Metropolitan Counties,Adams,0,0,0,,
,,,Allegheny,0,0,0,0,
,,,Allegheny County Police Department,0,0,0,0,
,,,Beaver,0,0,0,0,
,,,Berks,0,0,,,
,,,Blair,0,0,0,0,
,,,Butler,0,0,0,0,
,,,Cumberland,0,0,0,0,
,,,Franklin,0,0,0,,
,,,Lancaster,0,0,0,0,
,,,Lycoming,0,0,0,0,
,,,Mercer,0,0,0,0,
,,,Monroe,0,0,0,0,
,,,Montgomery,0,0,0,,
,,,Northampton,0,0,0,0,
,,,Pike,0,0,,,
,,,Washington,0,0,0,0,
,,,Westmoreland,0,0,0,0,
,,,York,0,0,0,0,
,,Nonmetropolitan Counties,Bedford,0,0,0,0,
,,,Centre,0,0,,,
,,,Clarion,0,0,0,0,
,,,Elk,0,0,0,0,
,,,Greene,0,0,0,0,
,,,Indiana,0,0,0,0,
,,,Jefferson,0,0,0,,
,,,Lawrence,0,0,0,0,
,,,Northumberland,0,,,,
,,,Schuylkill,0,0,0,0,
,,,Snyder,0,0,0,0,
,,,Tioga,0,0,0,0,
,,,Union,0,0,0,0,
,,,Warren,0,0,,,
,,,Wayne,0,0,0,0,
,,State Police Agencies,State Police:,,,,,
,,,Adams County,0,0,0,0,
,,,Allegheny County,0,0,0,0,
,,,Armstrong County,0,0,0,0,
,,,Beaver County,0,0,0,0,
,,,Bedford County,0,0,0,0,
,,,Berks County,0,0,0,0,
,,,Blair County,0,0,0,0,
,,,Bradford County,0,0,0,0,
,,,Bucks County,0,0,0,0,
,,,Butler County,0,0,0,0,
,,,Cambria County,0,0,0,0,
,,,Cameron County,0,0,0,0,
,,,Carbon County,0,0,0,0,
,,,Centre County,0,0,0,0,
,,,Clarion County,0,0,0,0,
,,,Clearfield County,0,0,0,0,
,,,Clinton County,0,0,0,0,
,,,Columbia County,0,0,0,0,
,,,Crawford County,0,0,0,0,
,,,Cumberland County,0,0,0,0,
,,,Delaware County,0,0,0,0,
,,,Elizabethville,0,0,0,0,
,,,Elk County,0,0,0,0,
,,,Fayette County,0,0,0,0,
,,,Franklin County,0,0,0,0,
,,,Fulton County,0,0,0,0,
,,,Greene County,0,0,0,0,
,,,Huntingdon County,0,0,0,0,
,,,Indiana County,0,0,0,0,
,,,Jefferson County,0,0,0,0,
,,,Juniata County,0,0,0,0,
,,,Lackawanna County,0,0,0,0,
,,,Lancaster County,0,0,0,0,
,,,Lawrence County,0,0,0,0,
,,,Lebanon County,0,0,0,0,
,,,Luzerne County,0,0,0,0,
,,,Lycoming County,0,0,0,0,
,,,McKean County,0,0,0,0,
,,,Mercer County,0,0,0,0,
,,,Mifflin County,0,0,0,0,
,,,Monroe County,0,0,0,0,
,,,Montour County,0,0,0,0,
,,,Northampton County,0,0,0,0,
,,,Northumberland County,0,0,0,0,
,,,Perry County,0,0,0,0,
,,,Philadelphia County,0,0,0,0,
,,,Pike County,0,0,0,0,
,,,Potter County,0,0,0,0,
,,,Schuylkill County,0,0,0,0,
,,,Skippack,0,0,0,0,
,,,Snyder County,0,0,0,0,
,,,Somerset County,0,0,0,0,
,,,Sullivan County,0,0,0,0,
,,,Susquehanna County,0,0,0,0,
,,,Tioga County,0,0,0,0,
,,,Tionesta,0,0,0,0,
,,,Union County,0,0,0,0,
,,,Venango County,0,0,0,0,
,,,Warren County,0,0,0,0,
,,,Washington County,0,0,0,0,
,,,Westmoreland County,0,0,0,0,
,,,Wyoming County,0,0,0,0,
,,,York County,0,0,0,0,
,,,"State Police, Bureau of Criminal Investigation:",,,,,
,,,Adams County,0,0,0,0,
,,,Allegheny County,0,0,0,0,
,,,Armstrong County,0,0,0,0,
,,,Beaver County,0,0,0,0,
,,,Bedford County,0,0,0,0,
,,,Berks County,0,0,0,0,
,,,Blair County,0,0,0,0,
,,,Bradford County,0,0,0,0,
,,,Bucks County,0,0,0,0,
,,,Butler County,0,0,0,0,
,,,Cambria County,0,0,0,0,
,,,Cameron County,0,0,0,0,
,,,Carbon County,0,0,0,0,
,,,Centre County,0,0,0,0,
,,,Chester County,0,0,0,0,
,,,Clarion County,0,0,0,0,
,,,Clearfield County,0,0,0,0,
,,,Clinton County,0,0,0,0,
,,,Columbia County,0,0,0,0,
,,,Crawford County,0,0,0,0,
,,,Cumberland County,0,0,0,0,
,,,Dauphin County,0,0,0,0,
,,,Delaware County,0,0,0,0,
,,,Elk County,0,0,0,0,
,,,Erie County,0,0,0,0,
,,,Fayette County,0,0,0,0,
,,,Forest County,0,0,0,0,
,,,Franklin County,0,0,0,0,
,,,Fulton County,0,0,0,0,
,,,Greene County,0,0,0,0,
,,,Huntingdon County,0,0,0,0,
,,,Indiana County,0,0,0,0,
,,,Jefferson County,0,0,0,0,
,,,Juniata County,0,0,0,0,
,,,Lackawanna County,0,0,0,0,
,,,Lancaster County,0,0,0,0,
,,,Lawrence County,0,0,0,0,
,,,Lebanon County,0,0,0,0,
,,,Lehigh County,0,0,0,0,
,,,Luzerne County,0,0,0,0,
,,,Lycoming County,0,0,0,0,
,,,McKean County,0,0,0,0,
,,,Mercer County,0,0,0,0,
,,,Mifflin County,0,0,0,0,
,,,Monroe County,0,0,0,0,
,,,Montgomery County,0,0,0,0,
,,,Montour County,0,0,0,0,
,,,Northampton County,0,0,0,0,
,,,Northumberland County,0,0,0,0,
,,,Perry County,0,0,0,0,
,,,Philadelphia County,0,0,0,0,
,,,Pike County,0,0,0,0,
,,,Potter County,0,0,0,0,
,,,Schuylkill County,0,0,0,0,
,,,Snyder County,0,0,0,0,
,,,Somerset County,0,0,0,0,
,,,Sullivan County,0,0,0,0,
,,,Susquehanna County,0,0,0,0,
,,,Tioga County,0,0,0,0,
,,,Union County,0,0,0,0,
,,,Venango County,0,0,0,0,
,,,Warren County,0,0,0,0,
,,,Washington County,0,0,0,0,
,,,Wayne County,0,0,0,0,
,,,Westmoreland County,0,0,0,0,
,,,Wyoming County,0,0,0,0,
,,,York County,0,0,0,0,
,,Other Agencies,"Allegheny County District Attorney, Criminal Investigation Division",0,0,0,0,
,,,Allegheny County Housing Authority,0,,0,0,
,,,Allegheny County Port Authority,0,0,0,0,
,,,Bureau of Forestry:,,,,,
,,,Adams County,0,,,,
,,,Allegheny County,0,,,,
,,,Armstrong County,0,,,,
,,,Beaver County,0,,,,
,,,Bedford County,0,,,,
,,,Berks County,0,,,,
,,,Blair County,0,,,,
,,,Bradford County,0,,,,
,,,Bucks County,0,,,,
,,,Butler County,0,,,,
,,,Cambria County,0,,,,
,,,Cameron County,0,,,,
,,,Carbon County,0,,,,
,,,Centre County,0,,,,
,,,Chester County,0,,,,
,,,Clarion County,0,,,,
,,,Clearfield County,0,,,,
,,,Clinton County,0,,,,
,,,Columbia County,0,,,,
,,,Crawford County,0,,,,
,,,Cumberland County,0,,,,
,,,Dauphin County,0,,,,
,,,Delaware County,0,,,,
,,,Elk County,0,,,,
,,,Erie County,0,,,,
,,,Fayette County,0,,,,
,,,Forest County,0,,,,
,,,Franklin County,0,,,,
,,,Fulton County,0,,,,
,,,Greene County,0,,,,
,,,Huntingdon County,0,,,,
,,,Indiana County,0,,,,
,,,Jefferson County,0,,,,
,,,Juniata County,0,,,,
,,,Lackawanna County,0,,,,
,,,Lancaster County,0,,,,
,,,Lawrence County,0,,,,
,,,Lebanon County,0,,,,
,,,Lehigh County,0,,,,
,,,Luzerne County,0,,,,
,,,Lycoming County,0,,,,
,,,McKean County,0,,,,
,,,Mercer County,0,,,,
,,,Mifflin County,0,,,,
,,,Monroe County,0,,,,
,,,Montgomery County,0,,,,
,,,Montour County,0,,,,
,,,Northampton County,0,,,,
,,,Northumberland County,0,,,,
,,,Perry County,0,,,,
,,,Philadelphia County,0,,,,
,,,Pike County,0,,,,
,,,Potter County,0,,,,
,,,Schuylkill County,0,,,,
,,,Snyder County,0,,,,
,,,Somerset County,0,,,,
,,,Sullivan County,0,,,,
,,,Susquehanna County,0,,,,
,,,Tioga County,0,,,,
,,,Union County,0,,,,
,,,Venango County,0,,,,
,,,Warren County,0,,,,
,,,Washington County,0,,,,
,,,Wayne County,0,,,,
,,,Westmoreland County,0,,,,
,,,Wyoming County,0,,,,
,,,York County,0,,,,
,,,Bureau of Narcotics:,,,,,
,,,Adams County,0,0,0,0,
,,,Allegheny County,0,0,0,0,
,,,Armstrong County,0,0,0,0,
,,,Beaver County,0,0,0,0,
,,,Bedford County,0,0,0,0,
,,,Berks County,0,0,0,0,
,,,Blair County,0,0,0,0,
,,,Bradford County,0,0,,,
,,,Bucks County,0,0,0,0,
,,,Butler County,0,0,0,0,
,,,Cambria County,0,0,0,0,
,,,Cameron County,0,0,0,0,
,,,Carbon County,0,0,0,0,
,,,Centre County,0,0,0,0,
,,,Chester County,0,0,0,0,
,,,Clarion County,0,0,0,0,
,,,Clearfield County,0,0,0,0,
