Year,State,Agency Type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population1
,,,Mitchell,0,0,0,0,15797
,,,Mobridge,0,0,0,0,3527
,,,North Sioux City,0,0,0,0,2663
,,,Parkston,0,0,0,0,1467
,,,Philip,0,0,0,0,738
,,,Pierre,0,0,0,0,14150
,,,Rosholt,0,0,0,0,434
,,,Scotland,0,0,0,0,828
,,,Selby,0,0,0,0,644
,,,Sioux Falls,0,0,0,0,172313
,,,Sisseton,0,0,0,0,2480
,,,Springfield,0,0,0,0,1958
,,,Summerset,0,0,0,0,2195
,,,Tea,0,0,0,0,4718
,,,Tripp,0,0,0,0,622
,,,Tyndall,0,0,0,0,1057
,,,Viborg,0,0,0,0,764
,,,Wagner,0,0,0,0,1578
,,,Watertown,0,0,0,0,22195
,,,Whitewood,0,0,0,0,921
,,,Winner,0,0,0,0,2846
,,,Worthing,0,0,0,0,958
,,,Yankton,0,0,0,0,14573
,,Universities and Colleges,South Dakota State University,0,0,0,0,12543
,,Metropolitan Counties,Custer,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,McCook,0,0,0,0,
,,,Meade,0,0,0,0,
,,,Minnehaha,0,0,0,0,
,,,Pennington,0,0,0,0,
,,,Turner,0,0,0,0,
,,,Union,0,0,0,0,
,,Nonmetropolitan Counties,Aurora,0,0,0,0,
,,,Beadle,0,0,0,0,
,,,Bennett,0,0,0,0,
,,,Bon Homme,0,0,0,0,
,,,Brookings,0,0,0,0,
,,,Butte,0,0,0,0,
,,,Campbell,0,0,0,0,
,,,Charles Mix,0,0,0,0,
,,,Clark,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Codington,0,0,0,0,
,,,Corson,0,0,0,0,
,,,Davison,0,0,0,0,
,,,Deuel,0,0,0,0,
,,,Dewey,0,,,,
,,,Douglas,0,0,0,0,
,,,Edmunds,0,0,0,0,
,,,Faulk,0,0,0,0,
,,,Hamlin,0,0,0,0,
,,,Hand,0,0,0,0,
,,,Hanson,0,0,0,0,
,,,Harding,0,0,0,0,
,,,Hughes,0,0,0,0,
,,,Hutchinson,0,0,0,0,
,,,Jerauld,0,0,0,0,
,,,Lawrence,0,0,0,0,
,,,Marshall,0,0,0,0,
,,,McPherson,0,0,0,0,
,,,Mellette,0,0,0,0,
,,,Miner,0,0,0,0,
,,,Moody,0,0,0,0,
,,,Perkins,0,0,0,0,
,,,Potter,0,0,0,0,
,,,Roberts,0,0,0,0,
,,,Spink,0,0,0,0,
,,,Stanley,0,0,0,0,
,,,Sully,0,0,0,0,
,,,Tripp,0,0,0,0,
,,,Walworth,0,0,0,0,
,,,Yankton,0,0,0,0,
,,,Ziebach,0,0,0,0,
,,State Police Agencies,South Dakota Highway Patrol,0,0,0,0,
,,Tribal Agencies,Cheyenne River Tribal,0,0,,,
,,,Crow Creek Tribal,0,0,0,,
,,,Flandreau Tribal,0,0,0,,
,,,Lower Brule Tribal,0,,,,
,,,Pine Ridge Sioux Tribal,0,0,,,
,,,Rosebud Tribal,0,0,0,,
,,,Sisseton-Wahpeton Tribal,0,0,0,,
,,,Yankton Tribal,0,,,,
,,Other Agencies,Division of Criminal Investigation,0,0,0,0,
,Tennessee,Cities,Adamsville,0,0,0,0,2271
,,,Alamo,0,0,0,0,2501
,,,Alcoa,0,0,0,0,8831
,,,Alexandria,0,0,0,0,990
,,,Algood,0,0,0,0,3618
,,,Ardmore,0,0,0,0,1212
,,,Ashland City,0,0,0,0,4682
,,,Athens,0,0,0,0,13692
,,,Baileyton,0,0,0,0,427
,,,Baneberry,0,0,0,0,510
,,,Bartlett,0,0,0,0,58578
,,,Baxter,0,0,0,0,1403
,,,Bean Station,0,0,0,0,3085
,,,Belle Meade,0,0,0,0,3042
,,,Bells,0,0,0,0,2462
,,,Benton,0,0,0,0,1291
,,,Berry Hill,0,0,0,0,554
,,,Big Sandy,0,0,0,0,539
,,,Blaine,0,0,0,0,1874
,,,Bluff City,0,0,0,0,1732
,,,Bolivar,0,0,0,0,5089
,,,Bradford,0,0,0,0,1009
,,,Brentwood,0,0,0,0,41984
,,,Brighton,0,0,0,0,2956
,,,Bristol,0,0,0,0,26732
,,,Brownsville,0,0,0,0,9898
,,,Bruceton,0,0,0,0,1448
,,,Burns,0,0,0,0,1455
,,,Calhoun,0,0,0,0,496
,,,Camden,0,0,0,0,3582
,,,Carthage,0,0,0,0,2251
,,,Caryville,0,0,0,0,2206
,,,Celina,0,0,0,0,1483
,,,Centerville,0,0,0,0,3585
,,,Charleston,0,0,0,0,676
,,,Church Hill,0,0,0,0,6753
,,,Clarksburg,0,0,0,0,386
,,,Clifton,0,0,0,0,2668
,,,Clinton,0,0,0,0,9901
,,,Collegedale,0,0,0,0,11353
,,,Collierville,0,0,0,0,49432
,,,Collinwood,0,0,0,0,988
,,,Columbia,0,0,0,0,36405
,,,Coopertown,0,0,0,0,4411
,,,Cornersville,0,0,0,0,1214
,,,Covington,0,0,0,0,9008
,,,Cross Plains,0,0,0,0,1732
,,,Crump,0,0,0,0,1401
,,,Cumberland City,0,0,0,0,302
,,,Dandridge,0,0,0,0,2892
,,,Dayton,0,0,0,0,7443
,,,Decatur,0,0,0,0,1563
,,,Decaturville,0,0,0,0,868
,,,Decherd,0,0,0,0,2458
,,,Dickson,0,0,0,0,15074
,,,Dresden,0,0,0,0,2887
,,,Dyer,0,0,0,0,2267
,,,Eagleville,0,0,0,0,636
,,,East Ridge,0,0,0,0,21397
,,,Elkton,0,0,0,0,562
,,,Englewood,0,0,0,0,1532
,,,Erin,0,0,0,0,1306
,,,Erwin,0,0,0,0,6005
,,,Estill Springs,0,0,0,0,2049
,,,Ethridge,0,0,0,0,471
,,,Etowah,0,0,0,0,3508
,,,Fayetteville,0,0,0,0,7173
,,,Franklin,0,0,0,0,72696
,,,Friendship,0,0,0,0,673
,,,Gadsden,0,0,0,0,468
,,,Gainesboro,0,0,0,0,958
,,,Gallatin,0,0,0,0,34080
,,,Gallaway,0,0,0,0,662
,,,Gates,0,0,0,0,633
,,,Gatlinburg,0,0,0,0,4207
,,,Gibson,0,0,0,0,374
,,,Gleason,0,0,0,0,1400
,,,Goodlettsville,0,0,0,0,17259
,,,Gordonsville,0,0,0,0,1188
,,,Grand Junction,0,0,0,0,303
,,,Graysville,0,0,0,0,1533
,,,Greenbrier,0,0,0,0,6746
,,,Greenfield,0,0,0,0,2111
,,,Halls,0,0,0,0,2190
,,,Henderson,0,0,0,0,6559
,,,Hendersonville,0,0,0,0,56106
,,,Henning,0,0,0,0,916
,,,Henry,0,0,0,0,472
,,,Hohenwald,0,0,0,0,3661
,,,Hollow Rock,0,0,0,0,704
,,,Hornbeak,0,0,0,0,409
,,,Humboldt,0,0,0,0,8324
,,,Huntingdon,0,0,0,0,3963
,,,Jacksboro,0,0,0,0,1952
,,,Jackson,0,0,0,0,67415
,,,Jamestown,0,0,0,0,1937
,,,Jasper,0,0,0,0,3310
,,,Jefferson City,0,0,0,0,8392
,,,Jellico,0,0,0,0,2261
,,,Kenton,0,0,0,0,1224
,,,Kimball,0,0,0,0,1395
,,,Kingston,0,0,0,0,5804
,,,Kingston Springs,0,0,0,0,2800
,,,La Follette,0,0,0,0,7055
,,,La Vergne,0,0,0,0,34678
,,,Lenoir City,0,0,0,0,9126
,,,Lewisburg,0,0,0,0,11434
,,,Lexington,0,0,0,0,7873
,,,Livingston,0,0,0,0,4051
,,,Lookout Mountain,0,0,0,0,1899
,,,Loretto,0,0,0,0,1739
,,,Loudon,0,0,0,0,5797
,,,Madisonville,0,0,0,0,4773
,,,Martin,0,0,0,0,11285
,,,Maryville,0,0,0,0,28541
,,,Maury City,0,0,0,0,681
,,,Maynardville,0,0,0,0,2354
,,,McEwen,0,0,0,0,1686
,,,McKenzie,0,0,0,0,5501
,,,Medina,0,0,0,0,4182
,,,Middleton,0,0,0,0,661
,,,Milan,0,0,0,0,7827
,,,Millersville,0,0,0,0,6711
,,,Minor Hill,0,0,0,0,525
,,,Monteagle,0,0,0,0,1171
,,,Monterey,0,0,0,0,2862
,,,Morristown,0,0,0,0,29377
,,,Mountain City,0,0,0,0,2466
,,,Mount Carmel,0,0,0,0,5458
,,,Mount Juliet,0,0,0,0,30609
,,,Mount Pleasant,0,0,0,0,4745
,,,Murfreesboro,0,0,0,0,123994
,,,Newbern,0,0,0,0,3327
,,,New Johnsonville,0,0,0,0,1878
,,,New Market,0,0,0,0,1359
,,,Newport,0,0,0,0,6865
,,,New Tazewell,0,0,0,0,2953
,,,Nolensville,0,0,0,0,6562
,,,Norris,0,0,0,0,1658
,,,Oakland,0,0,0,0,7495
,,,Oak Ridge,0,0,0,0,29297
,,,Obion,0,0,0,0,1078
,,,Oliver Springs,0,0,0,0,3233
,,,Oneida,0,0,0,0,3707
,,,Paris,0,0,0,0,10152
,,,Parsons,0,0,0,0,2336
,,,Petersburg,0,0,0,0,548
,,,Pigeon Forge,0,0,0,0,6196
,,,Pikeville,0,0,0,0,1630
,,,Piperton,0,0,0,0,1602
,,,Pittman Center,0,0,0,0,568
,,,Plainview,0,0,0,0,2061
,,,Pleasant View,0,0,0,0,4280
,,,Pulaski,0,0,0,0,7570
,,,Puryear,0,0,0,0,670
,,,Red Bank,0,0,0,0,11814
,,,Red Boiling Springs,0,0,0,0,1141
,,,Ridgely,0,0,0,0,1718
,,,Ridgetop,0,0,0,0,1950
,,,Ripley,0,0,0,0,8216
,,,Rocky Top,0,0,0,0,1769
,,,Rogersville,0,0,0,0,4401
,,,Rossville,0,0,0,0,714
,,,Rutherford,0,0,0,0,1108
,,,Rutledge,0,0,0,0,1176
,,,Saltillo,0,0,0,0,505
,,,Scotts Hill,0,0,0,0,984
,,,Selmer,0,0,0,0,4543
,,,Sevierville,0,0,0,0,16759
,,,Sharon,0,0,0,0,913
,,,Shelbyville,0,0,0,0,21205
,,,Signal Mountain,0,0,0,0,8579
,,,Smyrna,0,0,0,0,46659
,,,Sneedville,0,0,0,0,1354
,,,Soddy-Daisy,0,0,0,0,13250
,,,Somerville,0,0,0,0,3107
,,,South Carthage,0,0,0,0,1324
,,,South Fulton,0,0,0,0,2267
,,,South Pittsburg,0,0,0,0,3111
,,,Sparta,0,0,0,0,5114
,,,Spencer,0,0,0,0,1629
,,,Spring City,0,0,0,0,2016
,,,Springfield,0,0,0,0,16817
,,,Spring Hill,0,0,0,0,35658
,,,St. Joseph,0,0,0,0,786
,,,Sunbright,0,0,0,0,546
,,,Surgoinsville,0,0,0,0,1799
,,,Sweetwater,0,0,0,0,5892
,,,Tazewell,0,0,0,0,2170
,,,Tellico Plains,0,0,0,0,921
,,,Tiptonville,0,0,0,0,4367
,,,Toone,0,0,0,0,342
,,,Townsend,0,0,0,0,452
,,,Tracy City,0,0,0,0,1433
,,,Trenton,0,0,0,0,4130
,,,Trezevant,0,0,0,0,850
,,,Trimble,0,0,0,0,622
,,,Troy,0,0,0,0,1321
,,,Tullahoma,0,0,0,0,18966
,,,Tusculum,0,0,0,0,2663
,,,Union City,0,0,0,0,10604
,,,Vonore,0,0,0,0,1476
,,,Wartburg,0,0,0,0,903
,,,Wartrace,0,0,0,0,660
,,,Watertown,0,0,0,0,1525
,,,Waverly,0,0,0,0,4090
,,,Waynesboro,0,0,0,0,2414
,,,Westmoreland,0,0,0,0,2300
,,,White Bluff,0,0,0,0,3363
,,,White House,0,0,0,0,11233
,,,White Pine,0,0,0,0,2235
,,,Whiteville,0,0,0,0,4530
,,,Whitwell,0,0,0,0,1721
,,,Winfield,0,0,0,0,951
,,,Woodbury,0,0,0,0,2743
,,Universities and Colleges,Austin Peay State University,0,0,0,0,10111
,,,Chattanooga State Community College,0,0,0,0,9332
,,,Christian Brothers University,0,0,0,0,1667
,,,Cleveland State Community College,0,0,0,0,3522
,,,Jackson State Community College,0,0,0,0,4924
,,,Lincoln Memorial University,0,0,0,0,3735
,,,Middle Tennessee State University,0,0,0,0,22729
,,,Northeast State Community College,0,0,0,0,5865
,,,Roane State Community College,0,0,0,0,5832
,,,Southwest Tennessee Community College,0,0,0,0,10227
,,,Tennessee State University,0,0,0,0,9027
,,,University of Memphis,0,0,0,0,21059
,,,University of Tennessee: ,,,,,
,,,Health Science Center3,0,0,0,0,
,,,Knoxville,0,0,0,0,30386
,,,Martin,0,0,0,0,7042
,,,University of the South,0,0,0,0,1714
,,,Volunteer State Community College,0,0,0,0,7664
,,,Walters State Community College,0,0,0,0,6005
,,Metropolitan Counties,Anderson,0,0,0,0,
,,,Campbell,0,0,0,0,
,,,Cannon,0,0,0,0,
,,,Carter,0,0,0,0,
,,,Chester,0,0,0,0,
,,,Crockett,0,0,0,0,
,,,Dickson,0,0,0,0,
,,,Fayette,0,0,0,0,
,,,Grainger,0,0,0,0,
,,,Hamblen,0,0,0,0,
,,,Hartsville/Trousdale,0,0,0,0,
,,,Hawkins,0,0,0,0,
,,,Loudon,0,0,0,0,
,,,Macon,0,0,0,0,
,,,Madison,0,0,0,0,
,,,Marion,0,0,0,0,
,,,Maury,0,0,0,0,
,,,Montgomery,0,0,0,0,
,,,Morgan,0,0,0,0,
,,,Polk,0,0,0,0,
,,,Sequatchie,0,0,0,0,
,,,Smith,0,0,0,0,
,,,Sumner,0,0,0,0,
,,,Unicoi,0,0,0,0,
,,,Union,0,0,0,0,
,,,Wilson,0,0,0,0,
,,Nonmetropolitan Counties,Benton,0,0,0,0,
,,,Bledsoe,0,0,0,0,
,,,Carroll,0,0,0,0,
,,,Claiborne,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Cocke,0,0,0,0,
,,,Coffee,0,0,0,0,
,,,Cumberland,0,0,0,0,
,,,Decatur,0,0,0,0,
,,,DeKalb,0,0,0,0,
,,,Dyer,0,0,0,0,
,,,Fentress,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Giles,0,0,0,0,
,,,Greene,0,0,0,0,
,,,Grundy,0,0,0,0,
,,,Hancock,0,0,0,0,
,,,Hardeman,0,0,0,0,
,,,Hardin,0,0,0,0,
,,,Haywood,0,0,0,0,
,,,Henderson,0,0,0,0,
,,,Henry,0,0,0,0,
,,,Houston,0,0,0,0,
,,,Humphreys,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Johnson,0,0,0,0,
,,,Lake,0,0,0,0,
,,,Lauderdale,0,0,0,0,
,,,Lewis,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,Marshall,0,0,0,0,
,,,McMinn,0,0,0,0,
,,,McNairy,0,0,0,0,
,,,Meigs,0,0,0,0,
,,,Monroe,0,0,0,0,
,,,Moore,0,0,0,0,
,,,Obion,0,0,0,0,
,,,Overton,0,0,0,0,
,,,Perry,0,0,0,0,
,,,Pickett,0,0,0,0,
,,,Putnam,0,0,0,0,
,,,Rhea,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Sevier,0,0,0,0,
,,,Stewart,0,0,0,0,
,,,Van Buren,0,0,0,0,
,,,Warren,0,0,0,0,
,,,Wayne,0,0,0,0,
,,,Weakley,0,0,0,0,
,,,White,0,0,0,0,
,,Other Agencies,Alcoholic Beverage Commission,0,0,0,0,
,,,Chattanooga Housing Authority,0,0,0,0,
,,,Chattanooga Metropolitan Airport,0,0,0,0,
,,,"Department of Correction, Internal Affairs",0,0,0,0,
,,,Dickson City Park Ranger Division,0,0,0,0,
,,,Drug Task Force:,,,,,
,,,1st Judicial District,0,0,0,0,
,,,2nd Judicial District,0,0,0,0,
,,,3rd Judicial District,0,0,0,0,
,,,4th Judicial District,0,0,0,0,
,,,5th Judicial District,0,0,0,0,
,,,7th Judicial District,0,0,0,0,
,,,8th Judicial District,0,0,0,0,
,,,9th Judicial District,0,0,0,0,
,,,10th Judicial District,0,0,0,0,
,,,12th Judicial District,0,0,0,0,
,,,14th Judicial District,0,0,0,0,
,,,15th Judicial District,0,0,0,0,
,,,17th Judicial District,0,0,0,0,
,,,18th Judicial District,0,0,0,0,
,,,19th Judicial District,0,0,0,0,
,,,21st Judicial District,0,0,0,0,
,,,22nd Judicial District,0,0,0,0,
,,,23rd Judicial District,0,,0,0,
,,,24th Judicial District,0,0,0,0,
,,,25th Judicial District,0,0,0,0,
,,,27th Judicial District,0,0,0,0,
,,,31st Judicial District,0,0,0,0,
,,,Knoxville Metropolitan Airport,0,0,0,0,
,,,Memphis-Shelby County Airport Authority,0,0,0,0,
,,,Metropolitan Nashville Park Police,0,0,0,0,
,,,Nashville International Airport,0,0,0,0,
,,,State Fire Marshal,0,0,0,0,
,,,State Park Rangers:,,,,,
,,,Bicentennial Capitol Mall,0,0,0,0,
,,,Big Hill Pond,0,0,0,0,
,,,Big Ridge,0,0,0,0,
,,,Bledsoe Creek,0,0,0,0,
,,,Booker T. Washington,0,0,0,0,
,,,Burgess Falls Natural Area,0,0,0,0,
,,,Cedars of Lebanon,0,0,0,0,
,,,Chickasaw,0,0,0,0,
,,,Cove Lake,0,0,0,0,
,,,Cumberland Mountain,0,0,0,0,
,,,Cumberland Trail,0,0,0,0,
,,,Cummins Falls,0,0,0,0,
,,,David Crockett,0,0,0,0,
,,,Davy Crockett Birthplace,0,0,0,0,
,,,Dunbar Cave Natural Area,0,0,0,0,
,,,Edgar Evins,0,0,0,0,
,,,Fall Creek Falls,0,0,0,0,
,,,Fort Loudon State Historic Park,0,0,0,0,
,,,Fort Pillow State Historic Park,0,0,0,0,
,,,Frozen Head Natural Area,0,0,0,0,
,,,Harpeth Scenic Rivers,0,0,0,0,
,,,Harrison Bay,0,0,0,0,
,,,Henry Horton,0,0,0,0,
,,,Hiwassee/Ocoee State Scenic Rivers,0,0,0,0,
,,,Indian Mountain,0,0,0,0,
,,,Johnsonville State Historic Park,0,0,0,0,
,,,Long Hunter,0,0,0,0,
,,,Meeman-Shelby Forest,0,0,0,0,
,,,Montgomery Bell,0,0,0,0,
,,,Mousetail Landing,0,0,0,0,
,,,Natchez Trace,0,0,0,0,
,,,Nathan Bedford Forrest,0,0,0,0,
,,,Norris Dam,0,0,0,0,
,,,Old Stone Fort State Archaeological Park,0,0,0,0,
,,,Panther Creek,0,0,0,0,
,,,Paris Landing,0,0,0,0,
,,,Pickett,0,0,0,0,
,,,Pickwick Landing,0,0,0,0,
,,,Pinson Mounds State Archaeological Park,0,0,0,0,
,,,Radnor Lake Natural Area,0,0,0,0,
,,,Red Clay State Historic Park,0,0,0,0,
,,,Reelfoot Lake,0,0,0,0,
,,,Roan Mountain,0,0,0,0,
,,,Rock Island,0,0,0,0,
,,,Seven Islands Birding Park,,,0,0,
,,,Sgt. Alvin C. York,0,0,0,0,
,,,South Cumberland Recreation Area,0,0,0,0,
,,,Standing Stone,0,0,0,0,
,,,Sycamore Shoals State Historic Park,0,0,0,0,
,,,Tim's Ford,0,0,0,0,
,,,T.O. Fuller,0,0,0,0,
,,,Warrior's Path,0,0,0,0,
,,,TennCare Office of Inspector General,0,0,0,0,
,,,Tennessee Bureau of Investigation,0,0,0,0,
,,,"Tennessee Department of Revenue, Special Investigations Unit",0,0,0,0,
,,,Tri-Cities Regional Airport,0,0,0,0,
,,,West Tennessee Violent Crime Task Force,0,0,0,0,
,,,Wildlife Resources Agency:,,,,,
,,,Region 1,0,0,0,0,
,,,Region 2,0,0,0,0,
,,,Region 3,0,0,0,0,
,,,Region 4,0,0,0,0,
,Texas,Cities,Abernathy,0,0,0,0,2732
,,,Abilene,0,0,0,0,121764
,,,Addison,0,0,0,0,16125
,,,Alamo,0,0,0,0,19385
,,,Alamo Heights,0,0,0,0,8003
,,,Alice,0,0,0,0,19463
,,,Allen,0,0,0,0,96642
,,,Alpine,0,0,0,0,5953
,,,Alton,0,0,0,0,15895
,,,Alvarado,0,0,0,0,3937
,,,Alvin,0,0,0,0,25842
,,,Amarillo,0,0,0,0,198770
,,,Andrews,0,0,0,0,13835
,,,Angleton,0,0,0,0,19629
,,,Anna,0,0,0,0,11235
,,,Anson,0,0,0,0,2298
,,,Anthony,0,0,0,0,5524
,,,Aransas Pass,0,0,0,0,8534
,,,Arcola,0,0,0,0,1672
,,,Argyle,0,0,0,0,3845
,,,Arlington,0,0,0,0,387565
,,,Arp,0,0,0,0,992
,,,Athens,0,0,0,0,12844
,,,Atlanta,0,0,0,0,5579
,,,Aubrey,0,0,0,0,2864
,,,Azle,0,0,0,0,11673
,,,Baird,0,0,0,0,1476
,,,Balch Springs,0,0,0,0,25426
,,,Balcones Heights,0,0,0,0,2934
,,,Ballinger,0,0,0,0,3723
,,,Bangs,0,0,0,0,1564
,,,Bartonville,0,0,0,0,1682
,,,Bastrop,0,0,0,0,8019
,,,Bay City,0,0,0,0,17305
,,,Bayou Vista,0,0,0,0,1576
,,,Bee Cave,0,0,0,0,6586
,,,Beeville,0,0,0,0,13414
,,,Bellaire,0,0,0,0,18605
,,,Bellmead,0,0,0,0,10249
,,,Bellville,0,0,0,0,4235
,,,Belton,0,0,0,0,20565
,,,Benbrook,0,0,0,0,22708
,,,Bertram,0,0,0,0,1380
,,,Beverly Hills,0,0,0,0,2044
,,,Big Sandy,0,0,0,0,1376
,,,Big Spring,0,0,0,0,28775
,,,Bishop,0,0,0,0,3180
,,,Blanco,0,0,0,0,1903
,,,Blue Mound,0,0,0,0,2494
,,,Boerne,0,0,0,0,13439
,,,Bogata,0,0,0,0,1105
,,,Bonham,0,0,0,0,10042
,,,Borger,0,0,0,0,12893
,,,Bovina,0,0,0,0,1786
,,,Bowie,0,0,0,0,5137
,,,Boyd,0,0,0,0,1308
,,,Brady,0,0,0,0,5449
,,,Brazoria,0,0,0,0,3089
,,,Breckenridge,0,0,0,0,5494
,,,Bremond,0,0,0,0,916
,,,Brenham,0,0,0,0,16436
,,,Bridge City,0,0,0,0,7943
,,,Bridgeport,0,0,0,0,6306
,,,Brookshire,0,0,0,0,5004
,,,Brookside Village,0,0,0,0,1578
,,,Brownfield,0,0,0,0,9733
,,,Brownsville,0,0,0,0,184941
,,,Brownwood,0,0,0,0,18900
,,,Bryan,0,0,0,0,82050
,,,Buda,0,0,0,0,12722
,,,Bullard,0,0,0,0,2801
,,,Bulverde,0,0,0,0,4919
,,,Burleson,0,0,0,0,43150
,,,Burnet,0,0,0,0,6173
,,,Cactus,0,0,0,0,3176
,,,Caddo Mills,0,0,0,0,1456
,,,Caldwell,0,0,0,0,4243
,,,Calvert,0,0,0,0,1137
,,,Cameron,0,0,0,0,5363
,,,Canton,0,0,0,0,3579
,,,Canyon,0,0,0,0,14712
,,,Carthage,0,0,0,0,6834
,,,Castle Hills,0,0,0,0,4421
,,,Castroville,0,0,0,0,2939
,,,Cedar Hill,0,0,0,0,48856
,,,Celina,0,0,0,0,7367
,,,Cibolo,0,0,0,0,26655
,,,Clarksville,0,0,0,0,3152
,,,Cleburne,0,0,0,0,29864
,,,Cleveland,0,0,0,0,7761
,,,Clifton,0,0,0,0,3330
,,,Clute,0,0,0,0,11437
,,,Clyde,0,0,0,0,3769
,,,Cockrell Hill,0,0,0,0,4334
,,,Coleman,0,0,0,0,4387
,,,College Station,0,0,0,0,105855
,,,Collinsville,0,0,0,0,1656
,,,Colorado City,0,0,0,0,4130
,,,Columbus,0,0,0,0,3655
,,,Comanche,0,0,0,0,4218
,,,Combes,0,0,0,0,3075
,,,Conroe,0,0,0,0,68197
,,,Converse,0,0,0,0,21773
,,,Coppell,0,0,0,0,41170
,,,Copperas Cove,0,0,0,0,33105
,,,Corinth,0,0,0,0,21086
,,,Corrigan,0,0,0,0,1525
,,,Corsicana,0,0,0,0,24027
,,,Crandall,0,0,0,0,3186
,,,Crane,0,0,0,0,3951
,,,Crockett,0,0,0,0,6474
,,,Crosbyton,0,0,0,0,1670
,,,Crowell,0,0,0,0,895
,,,Crowley,0,0,0,0,15014
,,,Crystal City,0,0,0,0,7602
,,,Cuero,0,0,0,0,7115
,,,Cumby,0,0,0,0,786
,,,Daingerfield,0,0,0,0,2486
,,,Dalworthington Gardens,0,0,0,0,2378
,,,Danbury,0,0,0,0,1767
,,,Dayton,0,0,0,0,7516
,,,Decatur,0,0,0,0,6415
,,,Deer Park,0,0,0,0,34131
,,,De Kalb,0,0,0,0,1660
,,,De Leon,0,0,0,0,2155
,,,Del Rio,0,0,0,0,36091
,,,Denison,0,0,0,0,22952
,,,Denver City,0,0,0,0,4773
,,,DeSoto,0,0,0,0,52609
,,,Devine,0,0,0,0,4636
,,,Diboll,0,0,0,0,5371
,,,Dickinson,0,0,0,0,19810
,,,Dilley,0,0,0,0,4225
,,,Dimmitt,0,0,0,0,4226
,,,Donna,0,0,0,0,16609
,,,Double Oak,0,0,0,0,3074
,,,Driscoll,0,0,0,0,760
,,,Dumas,0,0,0,0,14984
,,,Duncanville,0,0,0,0,39988
,,,Eagle Lake,0,0,0,0,3599
,,,Eagle Pass,0,0,0,0,28823
,,,Early,0,0,0,0,2795
,,,Eastland,0,0,0,0,3838
,,,East Mountain,0,0,0,0,812
,,,Edcouch,0,0,0,0,3302
,,,Edgewood,0,0,0,0,1442
,,,Edinburg,0,0,0,0,85137
,,,Edna,0,0,0,0,5835
,,,El Campo,0,0,0,0,11570
,,,Electra,0,0,0,0,2738
,,,Elgin,0,0,0,0,8744
,,,Elsa,0,0,0,0,6876
,,,Ennis,0,0,0,0,18885
,,,Euless,0,0,0,0,54188
,,,Everman,0,0,0,0,6364
,,,Fair Oaks Ranch,0,0,0,0,7163
,,,Fairview,0,0,0,0,8648
,,,Falfurrias,0,0,0,0,4938
,,,Farmers Branch,0,0,0,0,33626
,,,Farmersville,0,0,0,0,3455
,,,Farwell,0,0,0,0,1299
,,,Ferris,0,0,0,0,2523
,,,Flatonia,0,0,0,0,1387
,,,Florence,0,0,0,0,1239
,,,Floresville,0,0,0,0,7324
,,,Flower Mound,0,0,0,0,70894
,,,Floydada,0,0,0,0,2756
,,,Forest Hill,0,0,0,0,12901
,,,Forney,0,0,0,0,18314
,,,Fort Stockton,0,0,0,0,8527
,,,Frankston,0,0,0,0,1174
,,,Fredericksburg,0,0,0,0,10971
,,,Freeport,0,0,0,0,12227
,,,Freer,0,0,0,0,2749
,,,Friendswood,0,0,0,0,38851
,,,Friona,0,0,0,0,3930
,,,Fulton,0,0,0,0,1534
,,,Gainesville,0,0,0,0,16119
,,,Galena Park,0,0,0,0,11240
,,,Ganado,0,0,0,0,2105
,,,Garden Ridge,0,0,0,0,3862
,,,Garland,0,0,0,0,237593
,,,Gatesville,0,0,0,0,15901
,,,Georgetown,0,0,0,0,62264
,,,Giddings,0,0,0,0,5084
,,,Gladewater,0,0,0,0,6426
,,,Glenn Heights,0,0,0,0,12060
,,,Godley,0,0,0,0,1061
,,,Gonzales,0,0,0,0,7517
,,,Gorman,0,0,0,0,1040
,,,Graham,0,0,0,0,8856
,,,Granbury,0,0,0,0,9326
,,,Grand Saline,0,0,0,0,3083
,,,Granger,0,0,0,0,1511
,,,Granite Shoals,0,0,0,0,5018
,,,Grapeland,0,0,0,0,1406
,,,Grapevine,0,0,0,0,51962
,,,Greenville,0,0,0,0,26313
,,,Gregory,0,0,0,0,1992
,,,Groesbeck,0,0,0,0,4319
,,,Groves,0,0,0,0,15665
,,,Gun Barrel City,0,0,0,0,6027
,,,Hale Center,0,0,0,0,2111
,,,Hallettsville,0,0,0,0,2611
,,,Hallsville,0,0,0,0,3986
,,,Haltom City,0,0,0,0,44276
,,,Hamilton,0,0,0,0,2932
,,,Hamlin,0,0,0,0,2015
,,,Happy,0,0,0,0,652
,,,Harker Heights,0,0,0,0,28935
,,,Harlingen,0,0,0,0,66122
,,,Haskell,0,0,0,0,3230
,,,Hawkins,0,0,0,0,1290
,,,Hawley,0,0,0,0,605
,,,Hearne,0,0,0,0,4408
,,,Heath,0,0,0,0,8176
,,,Hedwig Village,0,0,0,0,2705
,,,Helotes,0,0,0,0,8629
,,,Hemphill,0,0,0,0,1184
