Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population3
,,,"Marion Township, Berks County",0,0,0,0,1693
,,,Marlborough Township,0,0,0,,3188
,,,Marple Township,0,0,0,0,23503
,,,Mars,0,0,0,0,1704
,,,Martinsburg,0,0,0,0,1964
,,,Marysville,,0,,,2542
,,,Masontown,0,0,0,0,3461
,,,Mayfield,0,0,0,,1813
,,,McAdoo,0,0,0,0,2307
,,,McCandless,0,0,0,0,28548
,,,McKeesport,0,,,,19794
,,,McKees Rocks,0,0,0,,6123
,,,McSherrystown,0,0,0,0,3048
,,,Meadville,0,0,0,0,13431
,,,Mechanicsburg,0,0,0,0,9010
,,,Media,0,0,0,0,5344
,,,Mercer,0,0,0,0,2008
,,,Mercersburg,0,0,0,0,1566
,,,Meshoppen,0,0,0,0,565
,,,Meyersdale,0,0,0,0,2191
,,,Middleburg,0,0,0,,1313
,,,"Middlesex Township, Butler County",0,0,0,,5407
,,,"Middlesex Township, Cumberland County",0,0,0,,7062
,,,Middletown Township,0,0,0,0,45581
,,,Midland,0,0,0,0,2643
,,,Midway,0,,0,0,916
,,,Mifflin,0,0,0,,644
,,,Mifflinburg,0,0,0,0,3551
,,,Mifflin County Regional,0,0,,0,20835
,,,Mifflin Township,0,0,0,,2329
,,,Milford,0,0,0,0,1024
,,,Millbourne,0,0,0,0,1163
,,,"Millcreek Township, Erie County",0,0,0,0,53686
,,,"Millcreek Township, Lebanon County",0,0,0,0,3904
,,,Millersburg,0,0,0,0,2565
,,,Millersville,0,0,0,0,8194
,,,Millvale,0,,0,0,3756
,,,Millville,0,0,0,,951
,,,Minersville,0,0,0,0,4411
,,,Monaca,0,0,0,0,5755
,,,Monessen,0,0,0,,7745
,,,Monongahela,0,0,0,0,4314
,,,Monroeville,0,0,0,0,28477
,,,Montgomery,0,0,0,0,1584
,,,Montgomery Township,0,0,0,0,24869
,,,Montoursville,0,0,0,0,4630
,,,Montrose,0,0,0,,1622
,,,Moon Township,0,0,0,0,24262
,,,Moore Township,0,0,0,0,9227
,,,Moosic,0,0,0,0,5737
,,,Morris-Cooper Regional,0,0,0,,5660
,,,Morrisville,0,0,0,,8756
,,,Morton,0,0,0,0,2678
,,,Moscow,0,0,0,0,2032
,,,Mount Carmel,0,0,0,0,5912
,,,Mount Carmel Township,0,0,0,0,3149
,,,Mount Gretna Borough,0,0,0,0,197
,,,Mount Holly Springs,0,0,0,0,2036
,,,Mount Jewett,0,0,0,0,922
,,,Mount Joy,0,0,0,,7434
,,,Mount Lebanon,0,0,0,0,33243
,,,Mount Oliver,0,0,0,0,3414
,,,Mount Pleasant,0,0,0,0,4468
,,,Mount Pleasant Township,0,0,0,0,3526
,,,Mount Union,0,0,0,0,2455
,,,Mountville,0,0,0,0,2811
,,,Muhlenberg Township,0,0,0,0,19691
,,,Muncy,0,0,0,0,2485
,,,Munhall,0,0,0,0,11442
,,,Murrysville,0,0,0,0,20143
,,,Myerstown,0,0,0,0,3072
,,,Nanticoke,0,0,0,0,10498
,,,Nanty Glo,0,0,0,0,2743
,,,Narberth,0,0,0,0,4296
,,,Nazareth Area,0,0,0,0,5764
,,,Nescopeck,0,0,0,0,1588
,,,Neshannock Township,0,0,0,,9640
,,,Nesquehoning,0,0,0,0,3360
,,,Nether Providence Township,0,0,0,0,13750
,,,Neville Township,0,0,0,0,1087
,,,New Beaver,0,0,0,0,1507
,,,Newberry Township,0,0,0,0,15334
,,,New Bethlehem,0,0,0,0,992
,,,New Brighton,0,0,0,0,9241
,,,New Britain,0,0,0,,3162
,,,New Britain Township,0,0,0,0,11105
,,,New Castle,,0,0,,23347
,,,New Castle Township,0,0,,,415
,,,New Cumberland,0,0,0,0,7300
,,,New Garden Township,0,0,0,0,12022
,,,New Hanover Township,0,0,0,0,10974
,,,New Holland,0,0,0,0,5395
,,,New Hope,0,0,0,,2536
,,,New Kensington,0,0,0,0,13158
,,,New Philadelphia,0,0,,,1088
,,,Newport,0,0,0,0,1579
,,,Newport Township,0,,,,5391
,,,New Sewickley Township,0,0,0,0,7383
,,,Newton Township,0,0,0,0,2855
,,,Newtown,0,0,0,0,2255
,,,"Newtown Township, Bucks County",0,0,0,0,22366
,,,"Newtown Township, Delaware County",0,0,,0,12255
,,,Newville,0,0,0,0,1330
,,,Norristown,0,0,0,0,34433
,,,Northampton,0,0,0,0,9958
,,,Northampton Township,0,0,0,0,39853
,,,North Belle Vernon,0,0,0,0,1977
,,,North Buffalo,,,0,,3021
,,,North Catasauqua,0,0,0,0,2858
,,,North Charleroi,0,0,,,1317
,,,North Cornwall Township,0,0,0,0,7577
,,,North Coventry Township,0,0,0,0,7891
,,,"North East, Erie County",0,0,0,0,4308
,,,Northeastern Regional,0,0,0,0,11456
,,,Northern Berks Regional,0,0,0,0,12730
,,,Northern Cambria Borough,0,0,0,0,3847
,,,Northern Regional,0,0,0,,30781
,,,Northern York Regional,0,0,0,0,66820
,,,North Fayette Township,0,0,0,,13978
,,,North Franklin Township,0,0,0,0,4598
,,,North Irwin,0,,,,849
,,,North Lebanon Township,0,0,0,0,11465
,,,North Londonderry Township,0,0,0,0,8094
,,,North Middleton Township,0,0,0,0,11179
,,,North Strabane Township,0,0,0,0,13451
,,,Northumberland,0,0,0,0,3816
,,,North Union Township,0,0,0,0,1481
,,,North Versailles Township,0,0,0,0,12459
,,,North Wales,0,0,0,0,3239
,,,Northwest Lancaster County Regional,0,0,0,0,18190
,,,Norwood,0,0,0,0,5909
,,,Oakdale,0,,,,1464
,,,Oakland,0,0,0,,618
,,,Oakmont,0,0,0,0,6323
,,,O'Hara Township,0,0,0,0,8434
,,,Ohio Township,0,0,0,0,4772
,,,Ohioville,0,0,0,0,3544
,,,Oil City,0,0,0,0,10591
,,,Old Forge,0,0,0,0,8340
,,,Old Lycoming Township,0,0,0,0,4954
,,,Oliver Township,0,0,0,,1937
,,,Olyphant,0,0,0,0,5167
,,,Orangeville Area,0,0,0,0,1771
,,,Orwigsburg,0,0,0,0,3109
,,,Osceola Township,0,0,0,0,661
,,,Otto Eldred Regional,0,0,0,,2389
,,,Overfield Township,0,0,,,2833
,,,Oxford,0,0,0,0,5093
,,,Paint Township,0,0,0,0,3159
,,,Palmerton,0,0,0,0,5431
,,,Palmer Township,0,0,0,0,20757
,,,Palmyra,0,0,0,0,7343
,,,Palo Alto,0,0,0,,1035
,,,Parker,0,0,0,,843
,,,Parkside,0,0,0,,2335
,,,Parks Township,0,0,0,,2753
,,,Patterson Township,0,0,0,0,3039
,,,Patton,0,0,0,0,1775
,,,Patton Township,0,0,0,0,15360
,,,Paxtang,0,0,0,0,1566
,,,Pen Argyl,0,0,0,0,3606
,,,Penbrook,0,0,0,0,3018
,,,Penndel,0,0,0,0,2335
,,,Penn Hills,0,0,0,0,42464
,,,Pennridge Regional,0,0,0,0,10997
,,,"Penn Township, Butler County",0,0,0,0,5087
,,,"Penn Township, Lancaster County",0,0,0,,8817
,,,"Penn Township, Perry County",0,0,0,,3235
,,,"Penn Township, Westmoreland County",0,0,0,0,20069
,,,"Penn Township, York County",0,0,0,0,15662
,,,Pequea Township,0,0,0,,4620
,,,Perkasie,0,0,0,0,8538
,,,Perryopolis,0,0,0,0,1790
,,,Peters Township,0,0,0,0,21281
,,,Phoenixville,0,0,0,0,16492
,,,Pine Creek Township,0,0,0,0,3225
,,,Pine Grove,0,0,,,2193
,,,Pitcairn,0,0,0,0,3305
,,,Pittston,,0,0,0,7764
,,,Plainfield Township,0,0,0,0,6158
,,,Plains Township,0,0,0,0,9993
,,,Pleasant Hills,0,0,0,0,8294
,,,Plum,0,0,0,,27213
,,,Plumstead Township,0,0,0,,12482
,,,Plymouth,0,0,0,0,5970
,,,"Plymouth Township, Montgomery County",0,0,0,0,16578
,,,Pocono Mountain Regional,0,0,,,39202
,,,Pocono Township,0,0,0,0,11100
,,,Point Marion,0,0,0,0,1163
,,,Point Township,0,0,0,0,3697
,,,Polk,0,0,0,0,819
,,,Portage,0,0,0,0,2646
,,,Port Allegany,0,0,0,0,2164
,,,Port Carbon,0,0,0,0,1895
,,,Portland,0,0,0,0,521
,,,Port Vue,0,0,0,0,3810
,,,Pottstown,0,0,0,0,22448
,,,Pottsville,0,0,0,,14370
,,,Pringle,0,,,,982
,,,Prospect Park,0,0,0,0,6475
,,,"Pulaski Township, Lawrence County",0,0,0,0,3463
,,,Punxsutawney,0,0,0,,5981
,,,Pymatuning Township,0,0,0,0,3291
,,,Quakertown,0,0,0,0,9008
,,,Quarryville,0,0,0,0,2584
,,,Raccoon Township,0,0,0,,3074
,,,Radnor Township,0,0,0,0,31632
,,,Ralpho Township,0,,0,0,4335
,,,Rankin,0,0,0,,2129
,,,Redstone Township,0,0,0,,5584
,,,Reilly Township,0,0,0,0,728
,,,Resa Regional,0,0,0,,2564
,,,Reserve Township,0,0,0,0,3344
,,,Reynoldsville,0,0,0,0,2768
,,,Rice Township,0,0,0,0,3346
,,,"Richland Township, Bucks County",0,0,0,0,13094
,,,"Richland Township, Cambria County",0,0,0,0,12855
,,,Ridgway,0,0,0,0,4091
,,,Ridley Park,0,0,0,0,7024
,,,Ridley Township,0,0,0,0,30886
,,,Ringtown,0,0,0,0,821
,,,Riverside,0,0,0,0,1938
,,,Roaring Brook Township,0,0,0,,1913
,,,Roaring Spring,0,0,0,0,2593
,,,Robeson Township,0,0,0,0,7239
,,,"Robinson Township, Allegheny County",0,0,0,0,13397
,,,"Robinson Township, Washington County",0,0,0,,1937
,,,Rochester,0,0,0,,3669
,,,Rochester Township,0,0,0,0,2811
,,,Rockledge,0,0,0,0,2551
,,,Rockwood,0,,,,893
,,,Roseto,0,0,0,0,1572
,,,Rosslyn Farms,0,0,0,0,428
,,,Ross Township,0,0,0,0,31204
,,,Rostraver Township,0,0,0,0,11399
,,,Royalton,0,0,0,0,910
,,,Royersford,0,0,0,0,4767
,,,Rush Township,0,0,0,,3423
,,,Ryan Township,0,0,0,0,2467
,,,"Sadsbury Township, Chester County",0,0,0,0,3581
,,,"Salem Township, Luzerne County",0,0,0,0,4268
,,,Salisbury Township,0,0,0,0,13548
,,,Saltsburg,0,0,0,0,876
,,,Sandy Lake,,0,0,0,661
,,,Sandy Township,0,0,0,0,10659
,,,Sankertown,0,0,0,,677
,,,Saxton,0,0,0,0,738
,,,Sayre,0,0,0,0,5605
,,,Schuylkill Haven,0,0,0,,5454
,,,"Schuylkill Township, Chester County",0,0,0,0,8543
,,,Scottdale,0,0,0,,4398
,,,"Scott Township, Allegheny County",0,0,0,0,17078
,,,"Scott Township, Columbia County",0,0,0,0,5129
,,,"Scott Township, Lackawanna County",0,0,0,0,4921
,,,Scranton,0,0,0,0,76332
,,,Selinsgrove,0,0,0,0,5672
,,,Seward,0,0,0,0,497
,,,Sewickley,0,0,0,0,4388
,,,Sewickley Heights,0,0,0,0,813
,,,Shaler Township,0,0,0,0,28849
,,,Shamokin,0,0,0,0,7398
,,,Shamokin Dam,0,0,0,,1691
,,,Sharon,0,0,0,0,14083
,,,Sharon Hill,0,0,0,0,5715
,,,Sharpsburg,0,0,0,0,3457
,,,Shenandoah,0,0,0,0,5087
,,,"Shenango Township, Lawrence County",0,0,0,,7503
,,,Shickshinny,0,0,0,,841
,,,Shillington,0,0,0,0,5290
,,,Shinglehouse,0,0,0,0,1131
,,,Shippensburg,0,0,0,0,5510
,,,Shippingport,0,0,0,,215
,,,Shiremanstown,0,0,0,,1574
,,,Shohola Township,0,0,0,0,2483
,,,Silver Lake Township,0,0,0,0,1721
,,,Silver Spring Township,0,0,0,0,13701
,,,Sinking Spring,0,0,0,0,4021
,,,Slatington,0,0,0,0,4245
,,,Slippery Rock,0,0,0,0,3637
,,,Smithfield,0,0,0,0,878
,,,Smithton Borough,0,,,,400
,,,Smith Township,,0,,,4490
,,,Solebury Township,0,0,0,0,8720
,,,Somerset,0,0,0,0,6297
,,,Souderton,0,0,,,6639
,,,South Abington Township,0,0,0,0,9102
,,,South Beaver Township,0,0,0,,2726
,,,South Buffalo Township,0,0,0,,2644
,,,South Centre Township,0,0,0,0,1943
,,,South Coatesville,0,0,0,0,1307
,,,South Connellsville Borough,0,0,0,0,1976
,,,Southern Regional Lancaster County,0,0,0,,3788
,,,Southern Regional York County,0,0,0,0,10623
,,,South Fayette Township,0,0,0,0,14462
,,,South Fork,0,0,0,0,931
,,,South Greensburg,0,,0,,2124
,,,South Heidelberg Township,0,0,0,0,7294
,,,South Heights,0,0,0,0,477
,,,South Lebanon Township,0,0,0,0,9493
,,,South Londonderry Township,0,0,0,0,7013
,,,South New Castle,0,,,,711
,,,South Park Township,0,0,0,0,13459
,,,South Pymatuning Township,0,0,0,0,2704
,,,South Strabane Township,0,0,0,0,9376
,,,Southwestern Regional,0,0,0,,17586
,,,Southwest Greensburg,0,0,0,0,2162
,,,Southwest Mercer County Regional,0,0,0,0,10569
,,,Southwest Regional,0,0,0,0,8174
,,,South Whitehall Township,0,0,0,0,19241
,,,South Williamsport,0,0,,,6399
,,,Spring City,0,0,0,,3334
,,,Springdale,0,0,0,0,3416
,,,Springdale Township,0,0,0,,1641
,,,Springettsbury Township,0,0,0,0,26753
,,,"Springfield Township, Bucks County",0,0,,,5051
,,,"Springfield Township, Delaware County",0,0,0,0,24288
,,,"Springfield Township, Montgomery County",0,0,0,0,19480
,,,Spring Garden Township,0,0,0,0,12618
,,,"Spring Township, Berks County",0,0,0,0,27205
,,,"Spring Township, Centre County",0,0,0,0,7494
,,,"Spring Township, Snyder County",0,0,0,0,1621
,,,State College,0,0,0,0,56608
,,,St. Clair Boro,0,0,,,3014
,,,St. Clair Township,0,0,0,,1523
,,,Steelton,0,0,0,0,6009
,,,Stewartstown,0,0,0,,2096
,,,St. Marys City,0,0,0,0,13112
,,,Stockertown,0,,,,930
,,,Stoneboro,0,0,,,1054
,,,Stonycreek Township,,,,0,2853
,,,Stowe Township,0,0,0,0,6382
,,,Strasburg,0,0,0,0,2818
,,,Stroud Area Regional,0,0,0,0,34730
,,,Sugarcreek,0,0,0,0,5311
,,,"Sugarloaf Township, Luzerne County",0,0,0,0,4224
,,,Sugar Notch,0,0,0,0,992
,,,Summerhill Township,0,0,0,0,2475
,,,Summit Hill,0,0,,,3044
,,,Summit Township,0,0,0,0,2278
,,,Sunbury,0,0,0,0,9937
,,,Susquehanna Depot,0,0,0,0,1648
,,,Susquehanna Regional,0,0,0,,7780
,,,"Susquehanna Township, Dauphin County",0,0,0,0,24113
,,,Sutersville,0,0,0,0,607
,,,Swarthmore,,0,0,0,6214
,,,Swatara Township,0,0,0,0,23436
,,,Sweden Township,0,,,,875
,,,Swissvale,0,0,0,0,9012
,,,Swoyersville,0,0,0,0,5078
,,,Sykesville,0,0,0,0,1161
,,,Tamaqua,0,0,0,,7130
,,,Tarentum,0,0,0,0,4544
,,,Tatamy,0,0,0,0,1207
,,,Taylor,0,0,0,0,6283
,,,Telford,0,0,0,0,4888
,,,Throop,0,0,0,0,4101
,,,Tiadaghton Valley Regional,0,0,0,0,6692
,,,Tidioute,0,0,0,,690
,,,Tilden Township,0,,,,3608
,,,"Tinicum Township, Bucks County",0,0,0,0,4008
,,,"Tinicum Township, Delaware County",0,0,0,0,4104
,,,Tioga,0,0,0,0,668
,,,Titusville,0,0,0,0,5619
,,,Towamencin Township,0,0,0,0,17634
,,,Towanda,0,0,0,0,2928
,,,Trafford,0,0,0,0,3184
,,,Tredyffrin Township,0,0,0,0,29426
,,,Troy,0,0,0,,1358
,,,Tulpehocken Township,0,0,0,0,3284
,,,Tunkhannock,0,0,0,,1842
,,,"Tunkhannock Township, Wyoming County",0,0,0,0,4287
,,,Turtle Creek,0,0,0,0,5366
,,,Tyrone,0,0,0,0,5494
,,,Union City,0,0,0,0,3331
,,,Union Dale,0,0,0,,268
,,,Uniontown,0,0,0,0,10405
,,,"Union Township, Lawrence County",0,0,0,0,5207
,,,"Union Township, Schuylkill County",0,0,0,0,1277
,,,Upland,0,0,0,0,3249
,,,Upper Allen Township,0,0,0,0,18117
,,,Upper Burrell Township,0,0,0,0,2333
,,,Upper Chichester Township,0,0,0,0,16791
,,,Upper Darby Township,0,0,0,0,83059
,,,Upper Dublin Township,0,0,0,0,25651
,,,Upper Gwynedd Township,0,0,0,0,15602
,,,Upper Leacock Township,0,0,0,0,8736
,,,Upper Makefield Township,0,0,0,0,8216
,,,Upper Merion Township,0,0,0,0,28486
,,,Upper Moreland Township,0,0,0,0,24092
,,,Upper Nazareth Township,0,0,0,,6251
,,,Upper Perkiomen,0,0,0,0,6815
,,,Upper Pottsgrove Township,0,0,0,0,5332
,,,"Upper Providence Township, Delaware County",0,0,0,,10174
,,,"Upper Providence Township, Montgomery County",0,0,0,0,21287
,,,Upper Saucon Township,0,0,0,0,14855
,,,Upper Southampton Township,0,0,0,0,15200
,,,Upper St. Clair Township,0,0,0,,19290
,,,Upper Uwchlan Township,0,0,0,0,11263
,,,Upper Yoder Township,0,0,0,0,5466
,,,Uwchlan Township,0,0,0,0,18146
,,,Valley Township,0,0,0,0,6816
,,,Vandergrift,0,0,0,,5222
,,,Vandling,0,0,0,0,753
,,,Vernon Township,0,0,0,0,5648
,,,Verona,0,0,0,0,2482
,,,Versailles,0,0,0,0,1520
,,,Vintondale,0,0,0,,415
,,,Walnutport,0,0,0,0,2077
,,,Wampum,0,0,0,,719
,,,Warminster Township,0,0,0,0,32786
,,,Warren,0,0,0,0,9741
,,,Warrington Township,0,0,0,0,23493
,,,"Warwick Township, Bucks County",0,0,0,0,14483
,,,"Warwick Township, Lancaster County",0,0,0,,17840
,,,"Washington, Washington County",0,0,0,0,13707
,,,"Washington Township, Fayette County",0,0,0,0,3914
,,,"Washington Township, Franklin County",0,0,0,0,14054
,,,"Washington Township, Northampton County",0,0,0,0,5138
,,,"Washington Township, Westmoreland County",0,0,,0,7446
,,,Watsontown,0,0,0,0,2358
,,,Waymart,0,0,0,0,1345
,,,Waynesboro,0,0,0,0,10602
,,,Waynesburg,0,0,0,0,4189
,,,Weatherly,0,0,0,0,2533
,,,Wellsboro,0,0,0,0,3273
,,,Wesleyville,0,0,0,,3352
,,,West Brandywine Township,0,0,0,0,7418
,,,West Brownsville,0,0,0,,995
,,,West Caln Township,0,0,0,,9043
,,,West Carroll Township,0,0,0,0,1300
,,,West Chester,0,0,0,0,18520
,,,West Cocalico Township,0,0,0,0,7303
,,,West Conshohocken,0,0,,,1324
,,,West Cornwall Township,0,0,0,0,1982
,,,West Deer Township,0,0,0,0,11809
,,,West Earl Township,0,0,0,0,7893
,,,Western Berks Regional,0,0,0,0,4570
,,,West Fallowfield Township,0,0,0,0,2574
,,,West Goshen Township,0,0,0,0,21936
,,,West Grove Borough,0,0,0,,2863
,,,West Hazleton,0,0,0,0,4609
,,,West Hempfield Township,0,0,0,0,16205
,,,West Hills Regional,0,0,0,,10943
,,,West Homestead,0,0,0,0,1935
,,,West Kittanning,0,,,,1179
,,,West Lampeter Township,0,0,0,0,15258
,,,West Lebanon Township,0,0,0,0,783
,,,West Mahanoy Township,0,0,0,0,2881
,,,West Manchester Township,0,0,0,0,18954
,,,West Manheim Township,0,0,0,0,7769
,,,West Mayfield Borough,0,0,0,0,1243
,,,West Mead Township,0,0,0,0,5266
,,,West Mifflin,0,0,0,0,20378
,,,West Newton,0,0,0,0,2641
,,,West Norriton Township,0,0,0,0,15713
,,,West Nottingham Township,0,0,0,0,2731
,,,West Penn Township,0,0,0,,4456
,,,West Pikeland Township,0,0,0,,4037
,,,West Pike Run,0,0,0,0,1592
,,,West Pittston,0,0,0,0,4884
,,,West Pottsgrove Township,0,0,0,0,3886
,,,West Reading,0,0,0,0,4225
,,,West Sadsbury Township,0,0,0,0,2452
,,,West Salem Township,0,0,0,0,3549
,,,West Shore Regional,0,0,0,0,7648
,,,Westtown-East Goshen Regional,0,0,0,0,31972
,,,West View,0,0,0,0,6793
,,,West Vincent Township,0,0,0,0,4582
,,,West Whiteland Township,0,0,0,0,18332
,,,West Wyoming,0,,,,2734
,,,West York,0,0,0,,4632
,,,Whitaker Borough,0,0,0,0,1275
,,,Whitehall,0,0,0,0,13988
,,,Whitehall Township,0,0,0,0,26823
,,,White Haven Borough,0,0,,,1100
,,,Whitemarsh Township,0,0,0,0,17404
,,,White Oak,0,0,0,0,7887
,,,White Township,0,0,0,0,1398
,,,Whitpain Township,0,0,0,0,18935
,,,Wiconisco Township,0,0,0,0,1214
,,,Wilkes-Barre,0,0,0,0,41630
,,,Wilkes-Barre Township,0,0,0,0,2976
,,,Wilkinsburg,0,0,0,0,15981
,,,Wilkins Township,0,0,0,,6377
,,,Williamsburg,0,0,0,0,1258
,,,Williamsport,0,0,0,0,29475
,,,Willistown Township,0,0,0,0,10530
,,,Wilson,0,,0,0,7921
,,,Wind Gap,0,0,0,0,2729
,,,Womelsdorf,0,0,0,0,2819
,,,Woodward Township,0,0,0,0,2380
,,,Worthington,0,0,,,641
,,,Wrightsville,0,0,,,2317
,,,Wright Township,0,0,0,0,5669
,,,Wyoming,0,0,0,0,3083
,,,Wyomissing,0,0,0,0,10494
,,,Yardley,0,0,0,,2442
,,,Yeadon,0,0,0,0,11479
,,,York,0,0,0,0,43857
,,,Youngsville,0,0,0,,1735
,,,Zelienople,0,0,0,,3824
,,,Zerbe Township,0,0,0,0,1878
,,Universities and Colleges,Bloomsburg University,0,0,0,0,10091
,,,California University,0,0,0,0,9400
,,,Cheyney University,0,,,,1586
,,,Clarion University,0,0,0,,7315
,,,Dickinson College,0,0,0,0,2414
,,,East Stroudsburg University,0,0,0,0,7387
,,,Edinboro University,0,0,0,0,8642
,,,Elizabethtown College,0,0,0,0,2417
,,,Indiana University,0,0,0,0,15126
,,,Kutztown University,0,0,0,0,10707
,,,Lehigh University,0,0,0,0,7051
,,,Lock Haven University,0,0,0,0,5451
,,,Mansfield University,0,0,0,0,3411
,,,Millersville University,0,0,0,0,8729
,,,Moravian College,0,0,0,0,2032
,,,Pennsylvania State University:,,,,,
,,,Altoona,0,0,0,0,4147
,,,Beaver,0,0,0,0,906
,,,Behrend,0,0,0,0,4359
,,,Berks,0,0,0,0,2771
,,,Harrisburg,0,0,0,0,4224
,,,Hazleton,0,0,0,0,1303
,,,McKeesport3,0,0,0,0,
,,,Mont Alto,0,0,0,0,1252
,,,Schuylkill,0,0,0,0,1034
,,,Shippensburg University,0,0,0,0,8326
,,,Slippery Rock University,0,0,0,0,8852
,,,University of Pittsburgh:,,,,,
,,,Bradford,0,0,0,0,1629
,,,Greensburg,0,0,0,0,1803
,,,Johnstown,0,0,0,0,2965
,,,Pittsburgh,0,0,0,0,28823
,,,Titusville,0,0,0,0,514
,,Metropolitan Counties,Allegheny,0,0,0,0,
,,,Allegheny County Police Department,0,0,0,,
,,,Beaver,0,0,0,0,
,,,Berks,0,0,,,
,,,Blair,0,0,0,0,
,,,Butler,0,0,0,0,
,,,Centre,0,0,0,0,
,,,Cumberland,0,0,0,0,
,,,Erie,0,0,,,
,,,Lancaster,0,0,0,0,
,,,Luzerne,0,0,0,,
,,,Lycoming,0,,,,
,,,Mercer,0,0,0,0,
,,,Montgomery,0,0,0,0,
,,,Northampton,0,0,0,0,
,,,Pike,0,0,0,0,
,,,Washington,0,0,0,0,
,,,Westmoreland,0,0,0,0,
,,,York,0,0,0,0,
,,Nonmetropolitan Counties,Adams,0,0,,,
,,,Bedford,0,0,0,0,
,,,Bradford,0,,,,
,,,Clarion,0,0,0,0,
,,,Elk,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Greene,0,,0,0,
,,,Indiana,0,0,0,0,
,,,Jefferson,0,0,0,,
,,,Lawrence,0,0,0,0,
,,,Schuylkill,0,0,0,0,
,,,Snyder,0,0,0,0,
,,,Tioga,0,0,0,0,
,,,Wayne,0,0,0,0,
,,State Police Agencies,State Police:,,,,,
,,,Adams County,0,0,0,0,
,,,Allegheny County,0,0,0,0,
,,,Armstrong County,0,0,0,0,
,,,Beaver County,0,0,0,0,
,,,Bedford County,0,0,0,0,
,,,Berks County,0,0,0,0,
,,,Blair County,0,0,0,0,
,,,Bradford County,0,0,0,0,
,,,Bucks County,0,0,0,0,
,,,Butler County,0,0,0,0,
,,,Cambria County,0,0,0,0,
,,,Cameron County,0,0,0,0,
,,,Carbon County,0,0,0,0,
,,,Centre County,0,0,0,0,
,,,Clarion County,0,0,0,0,
,,,Clearfield County,0,0,0,0,
,,,Clinton County,0,0,0,0,
,,,Columbia County,0,0,0,0,
,,,Crawford County,0,0,0,0,
,,,Cumberland County,0,0,0,0,
,,,Delaware County,0,0,0,0,
,,,Elizabethville,0,0,0,0,
,,,Elk County,0,0,0,0,
,,,Erie County,0,0,0,0,
,,,Fayette County,0,0,0,0,
,,,Franklin County,0,0,0,0,
,,,Fulton County,0,0,0,0,
,,,Greene County,0,0,0,0,
,,,Huntingdon County,0,0,0,0,
,,,Indiana County,0,0,0,0,
,,,Jefferson County,0,0,0,0,
,,,Juniata County,0,0,0,0,
,,,Lackawanna County,0,0,0,0,
,,,Lawrence County,0,0,0,0,
,,,Lebanon County,0,0,0,0,
,,,Lehigh County,0,0,0,0,
,,,Luzerne County,0,0,0,0,
,,,Lycoming County,0,0,0,0,
,,,McKean County,0,0,0,0,
,,,Mercer County,0,0,0,0,
,,,Mifflin County,0,0,0,0,
,,,Montour County,0,0,0,0,
,,,Northampton County,0,0,0,0,
,,,Northumberland County,0,0,0,0,
,,,Perry County,0,0,0,0,
,,,Philadelphia County,0,0,0,0,
,,,Pike County,0,0,0,0,
,,,Potter County,0,0,0,0,
,,,Schuylkill County,0,0,0,0,
,,,Skippack,0,0,0,0,
,,,Snyder County,0,0,0,0,
,,,Somerset County,0,0,0,0,
,,,Sullivan County,0,0,0,0,
,,,Susquehanna County,0,0,0,0,
,,,Tioga County,0,0,0,0,
,,,Tionesta,0,0,0,0,
,,,Union County,0,0,0,0,
,,,Venango County,0,0,0,0,
,,,Warren County,0,0,0,0,
,,,Washington County,0,0,0,0,
,,,Wayne County,0,0,0,0,
,,,Westmoreland County,0,0,0,0,
,,,Wyoming County,0,0,0,0,
,,,York County,0,0,0,0,
,,,"State Police, Bureau of Criminal Investigation:",,,,,
,,,Adams County,0,0,0,0,
,,,Allegheny County,0,0,0,0,
,,,Armstrong County,0,0,0,0,
,,,Beaver County,0,0,0,0,
,,,Bedford County,0,0,0,0,
,,,Berks County,0,0,0,0,
,,,Blair County,0,0,0,0,
,,,Bradford County,0,0,0,0,
,,,Bucks County,0,0,0,0,
,,,Butler County,0,0,0,0,
,,,Cambria County,0,0,0,0,
,,,Cameron County,0,0,0,0,
,,,Carbon County,0,0,0,0,
,,,Centre County,0,0,0,0,
,,,Chester County,0,0,0,0,
,,,Clarion County,0,0,0,0,
,,,Clearfield County,0,0,0,0,
,,,Clinton County,0,0,0,0,
,,,Columbia County,0,0,0,0,
,,,Crawford County,0,0,0,0,
,,,Cumberland County,0,0,0,0,
,,,Dauphin County,0,0,0,0,
,,,Delaware County,0,0,0,0,
,,,Elk County,0,0,0,0,
,,,Erie County,0,0,0,0,
,,,Fayette County,0,0,0,0,
,,,Forest County,0,0,0,0,
,,,Franklin County,0,0,0,0,
,,,Fulton County,0,0,0,0,
,,,Greene County,0,0,0,0,
,,,Huntingdon County,0,0,0,0,
,,,Indiana County,0,0,0,0,
,,,Jefferson County,0,0,0,0,
,,,Juniata County,0,0,0,0,
,,,Lackawanna County,0,0,0,0,
,,,Lancaster County,0,0,0,0,
,,,Lawrence County,0,0,0,0,
,,,Lebanon County,0,0,0,0,
,,,Lehigh County,0,0,0,0,
,,,Luzerne County,0,0,0,0,
,,,Lycoming County,0,0,0,0,
,,,McKean County,0,0,0,0,
,,,Mercer County,0,0,0,0,
,,,Mifflin County,0,0,0,0,
