year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookatMe,
, Nan, Nan,Clinch,0,0,0,0, Nan, Nan,
, Nan, Nan,Coffee,0,0,0,0, Nan, Nan,
, Nan, Nan,Cook,0,0,0,0, Nan, Nan,
, Nan, Nan,Crisp,0,0,0,0, Nan, Nan,
, Nan, Nan,Dodge,0,0,0,0, Nan, Nan,
, Nan, Nan,Dooly,0,0,0,0, Nan, Nan,
, Nan, Nan,Early,0,0,0,0, Nan, Nan,
, Nan, Nan,Elbert,0,0,0,0, Nan, Nan,
, Nan, Nan,Emanuel,0,0,0,0, Nan, Nan,
, Nan, Nan,Evans,0,0,0,0, Nan, Nan,
, Nan, Nan,Fannin,0,0,0,0, Nan, Nan,
, Nan, Nan,Franklin,0,0,0,0, Nan, Nan,
, Nan, Nan,Gilmer,0,0,0,0, Nan, Nan,
, Nan, Nan,Gordon,0,0,0,0, Nan, Nan,
, Nan, Nan,Greene,0,0,0,0, Nan, Nan,
, Nan, Nan,Habersham,0,0,0,0, Nan, Nan,
, Nan, Nan,Hancock,0,0,0,0, Nan, Nan,
, Nan, Nan,Hart,0,0,0,0, Nan, Nan,
, Nan, Nan,Irwin,0,0,0,0, Nan, Nan,
, Nan, Nan,Jackson,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Jeff Davis,0,0,0,0, Nan, Nan,
, Nan, Nan,Jefferson,0,0,0,0, Nan, Nan,
, Nan, Nan,Laurens,0,0,0,0, Nan, Nan,
, Nan, Nan,Lumpkin,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Macon,0,0,0,0, Nan, Nan,
, Nan, Nan,Miller,0,0,0,0, Nan, Nan,
, Nan, Nan,Mitchell,0,0,0,0, Nan, Nan,
, Nan, Nan,Pierce,0,0,0,0, Nan, Nan,
, Nan, Nan,Polk,0,0,0,0, Nan, Nan,
, Nan, Nan,Polk County Police Department,0,0,0,0, Nan, Nan,
, Nan, Nan,Putnam,0,0,0,0, Nan, Nan,
, Nan, Nan,Quitman,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Rabun,0,0,0,0, Nan, Nan,
, Nan, Nan,Randolph,0,0,0,0, Nan, Nan,
, Nan, Nan,Schley,0,0,0,0, Nan, Nan,
, Nan, Nan,Screven,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Seminole,0,0,0,0, Nan, Nan,
, Nan, Nan,Stephens,0,0,0,0, Nan, Nan,
, Nan, Nan,Stewart,0,0,0,0, Nan, Nan,
, Nan, Nan,Talbot,0,0,0,0, Nan, Nan,
, Nan, Nan,Taliaferro,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Tattnall,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Taylor,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Thomas,0,0,0,0, Nan, Nan,
, Nan, Nan,Tift,0,0,0,0, Nan, Nan,
, Nan, Nan,Toombs,0,0,0,0, Nan, Nan,
, Nan, Nan,Treutlen,0,0,0,0, Nan, Nan,
, Nan, Nan,Troup,0,0, Nan, Nan, Nan, Nan,
, Nan, Nan,Turner,0,0,0,0, Nan, Nan,
, Nan, Nan,Union,0,0,0,0, Nan, Nan,
, Nan, Nan,Upson,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Ware,0,0,0,0, Nan, Nan,
, Nan, Nan,Warren,0,0,0,0, Nan, Nan,
, Nan, Nan,Wayne,0,0,0,0, Nan, Nan,
, Nan, Nan,Webster,0,0,0,0, Nan, Nan,
, Nan, Nan,Wheeler,0,0,0,0, Nan, Nan,
, Nan, Nan,White,0,0,0,0, Nan, Nan,
, Nan, Nan,Wilcox,0,0,0,0, Nan, Nan,
, Nan, Nan,Wilkes,0,0,0,0, Nan, Nan,
, Nan, Nan,Wilkinson,0,0,0,0, Nan, Nan,
, Nan,State Police Agencies,Georgia Department of Public Safety,0,0,0,0, Nan, Nan,
, Nan,Other Agencies,Atlanta Public Schools,0,0,0,0, Nan, Nan,
, Nan, Nan,Atlanta State Farmers Market,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Augusta Board of Education,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Bibb County Board of Education, Nan, Nan, Nan,0, Nan, Nan,
, Nan, Nan,Chatham County Board of Education,0,0,0,0, Nan, Nan,
, Nan, Nan,Cherokee County Board of Education,0,0,0,0, Nan, Nan,
, Nan, Nan,Cherokee County Marshal,0,0,0,0, Nan, Nan,
, Nan, Nan,Cobb County Board of Education,0,0, Nan, Nan, Nan, Nan,
, Nan, Nan,Decatur County Schools,0,0,0,0, Nan, Nan,
, Nan, Nan,Fayette County Marshal,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Fulton County School System,0,0,0,0, Nan, Nan,
, Nan, Nan,"Georgia Department of Transportation, Office of Investigations",0,0,0,0, Nan, Nan,
, Nan, Nan,Georgia Forestry Commission,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Georgia Public Safety Training Center,0,0,0,0, Nan, Nan,
, Nan, Nan,Georgia World Congress,0,0,0,0, Nan, Nan,
, Nan, Nan,Glynn County School System,0,0,0,0, Nan, Nan,
, Nan, Nan,Gwinnett County Public Schools,0,0,0,0, Nan, Nan,
, Nan, Nan,Habersham County Public Schools,0,0, Nan, Nan, Nan, Nan,
, Nan, Nan,Hall County Marshal,0,0, Nan, Nan, Nan, Nan,
, Nan, Nan,Hartsfield-Jackson Atlanta International Airport,0,0,0,0, Nan, Nan,
, Nan, Nan,Metropolitan Atlanta Rapid Transit Authority,0,0,0,0, Nan, Nan,
, Nan, Nan,Muscogee City Marshal,0,0,0,0, Nan, Nan,
, Nan, Nan,"Ports Authority, Savannah",0,0,0,0, Nan, Nan,
, Nan, Nan,Richmond County Marshal,0,0,0,0, Nan, Nan,
, Nan, Nan,Savannah Fire and Emergency Services Arson Unit,0,0,0,0, Nan, Nan,
, Nan, Nan,"State Board of Workers Compensation, Fraud Investigation Division",0,0,0,0, Nan, Nan,
, Nan, Nan,Stone Mountain Park,0,0,0,0, Nan, Nan,
, Nan, Nan,Washington County Board of Education,0,0,0,0, Nan, Nan,
,Idaho,Cities,Aberdeen,0,0,0,0,1959, Nan,
, Nan, Nan,American Falls,0,0,0,0,4404, Nan,
, Nan, Nan,Bellevue,0,0,0,0,2269, Nan,
, Nan, Nan,Blackfoot,0,0,0,0,11826, Nan,
, Nan, Nan,Bonners Ferry,0,0,0,0,2586, Nan,
, Nan, Nan,Buhl,0,0,0,0,4183, Nan,
, Nan, Nan,Cascade,0,0,0,0,893, Nan,
, Nan, Nan,Challis,0,0,0,0,1084, Nan,
, Nan, Nan,Cottonwood,0,0,0,0,926, Nan,
, Nan, Nan,Emmett,0,0,0,0,6509, Nan,
, Nan, Nan,Filer,0,0,0,0,2575, Nan,
, Nan, Nan,Fruitland,0,0,0,0,4734, Nan,
, Nan, Nan,Garden City,0,0,0,0,11342, Nan,
, Nan, Nan,Gooding,0,0,0,0,3502, Nan,
, Nan, Nan,Grangeville,0,0,0,0,3153, Nan,
, Nan, Nan,Hagerman,0,0,0,0,862, Nan,
, Nan, Nan,Heyburn,0,0,0,0,3134, Nan,
, Nan, Nan,Homedale,0,0,0,0,2606, Nan,
, Nan, Nan,Idaho Falls,0,0,0,0,58188, Nan,
, Nan, Nan,Jerome,0,0,0,0,11059, Nan,
, Nan, Nan,Kamiah,0,0,0,0,1323, Nan,
, Nan, Nan,Kellogg,0,0,0,0,2109, Nan,
, Nan, Nan,Ketchum,0,0,0,0,2670, Nan,
, Nan, Nan,Kimberly,0,0,0,0,3351, Nan,
, Nan, Nan,Lewiston,0,0,0,0,32093, Nan,
, Nan, Nan,McCall,0,0,0,0,2851, Nan,
, Nan, Nan,Meridian,0,0,0,0,82064, Nan,
, Nan, Nan,Moscow,0,0,0,0,24714, Nan,
, Nan, Nan,Mountain Home,0,0,0,0,13644, Nan,
, Nan, Nan,Orofino,0,0,0,0,3098, Nan,
, Nan, Nan,Osburn,0,0,0,0,1542, Nan,
, Nan, Nan,Parma,0,0,0,0,2030, Nan,
, Nan, Nan,Pinehurst,0,0,0,0,1616, Nan,
, Nan, Nan,Pocatello,0,0,0,0,54935, Nan,
, Nan, Nan,Ponderay,0,0,0,0,1110, Nan,
, Nan, Nan,Post Falls,0,0,0,0,28959, Nan,
, Nan, Nan,Preston,0,0,0,0,5128, Nan,
, Nan, Nan,Priest River,0,0,0,0,1706, Nan,
, Nan, Nan,Rathdrum,0,0,0,0,7078, Nan,
, Nan, Nan,Rexburg,0,0,0,0,26298, Nan,
, Nan, Nan,Rigby,0,0,0,0,4031, Nan,
, Nan, Nan,Rupert,0,0,0,0,5500, Nan,
, Nan, Nan,Salmon,0,0,0,0,3020, Nan,
, Nan, Nan,Sandpoint,0,0,0,0,7412, Nan,
, Nan, Nan,Shelley,0,0,0,0,4408, Nan,
, Nan, Nan,Shoshone,0,0,0,0,1488, Nan,
, Nan, Nan,Soda Springs,0,0,0,0,2946, Nan,
, Nan, Nan,Spirit Lake,0,0,0,0,2016, Nan,
, Nan, Nan,St. Anthony,0,0,0,0,3446, Nan,
, Nan, Nan,St. Maries,0,0,0,0,2335, Nan,
, Nan, Nan,Sun Valley,0,0,0,0,1391, Nan,
, Nan, Nan,Weiser,0,0,0,0,5399, Nan,
, Nan, Nan,Wendell,0,0,0,0,2740, Nan,
, Nan, Nan,Wilder,0,0,0,0,1568, Nan,
, Nan,Metropolitan Counties,Bannock,0,0,0,0, Nan, Nan,
, Nan, Nan,Boise,0,0,0,0, Nan, Nan,
, Nan, Nan,Bonneville,0,0,0,0, Nan, Nan,
, Nan, Nan,Butte,0,0,0,0, Nan, Nan,
, Nan, Nan,Canyon,0,0,0,0, Nan, Nan,
, Nan, Nan,Franklin,0,0,0,0, Nan, Nan,
, Nan, Nan,Gem,0,0,0,0, Nan, Nan,
, Nan, Nan,Jefferson,0,0,0,0, Nan, Nan,
, Nan, Nan,Kootenai,0,0,0,0, Nan, Nan,
, Nan, Nan,Nez Perce,0,0,0,0, Nan, Nan,
, Nan, Nan,Owyhee,0,0,0,0, Nan, Nan,
, Nan,Nonmetropolitan Counties,Adams,0,0,0,0, Nan, Nan,
, Nan, Nan,Bear Lake,0,0,0,0, Nan, Nan,
, Nan, Nan,Benewah,0,0,0,0, Nan, Nan,
, Nan, Nan,Bingham,0,0,0,0, Nan, Nan,
, Nan, Nan,Blaine,0,0,0,0, Nan, Nan,
, Nan, Nan,Bonner,0,0,0,0, Nan, Nan,
, Nan, Nan,Boundary,0,0,0,0, Nan, Nan,
, Nan, Nan,Camas,0,0,0,0, Nan, Nan,
, Nan, Nan,Caribou,0,0,0,0, Nan, Nan,
, Nan, Nan,Clark,0,0,0,0, Nan, Nan,
, Nan, Nan,Clearwater,0,0,0,0, Nan, Nan,
, Nan, Nan,Custer,0,0,0,0, Nan, Nan,
, Nan, Nan,Elmore,0,0,0,0, Nan, Nan,
, Nan, Nan,Fremont,0,0,0,0, Nan, Nan,
, Nan, Nan,Gooding,0,0,0,0, Nan, Nan,
, Nan, Nan,Idaho,0,0,0,0, Nan, Nan,
, Nan, Nan,Jerome,0,0,0,0, Nan, Nan,
, Nan, Nan,Latah,0,0,0,0, Nan, Nan,
, Nan, Nan,Lemhi,0,0,0,0, Nan, Nan,
, Nan, Nan,Lewis,0,0,0,0, Nan, Nan,
, Nan, Nan,Lincoln,0,0,0,0, Nan, Nan,
, Nan, Nan,Madison,0,0,0,0, Nan, Nan,
, Nan, Nan,Minidoka,0,0,0,0, Nan, Nan,
, Nan, Nan,Oneida,0,0,0,0, Nan, Nan,
, Nan, Nan,Payette,0,0,0,0, Nan, Nan,
, Nan, Nan,Power,0,0,0,0, Nan, Nan,
, Nan, Nan,Teton,0,0,0,0, Nan, Nan,
, Nan, Nan,Twin Falls,0,0,0,0, Nan, Nan,
, Nan, Nan,Valley,0,0,0,0, Nan, Nan,
, Nan, Nan,Washington,0,0,0,0, Nan, Nan,
, Nan,State Police Agencies,Idaho State Police,0,0,0,0, Nan, Nan,
,Illinois,Cities,Addison,0,0,0,0,37378, Nan,
, Nan, Nan,Albany,0,0,0,0,878, Nan,
, Nan, Nan,Albion,0,0,0,0,1975, Nan,
, Nan, Nan,Aledo,0, Nan, Nan, Nan,3567, Nan,
, Nan, Nan,Algonquin,0,0,0,0,29980, Nan,
, Nan, Nan,Alsip,0,0,0,0,19461, Nan,
, Nan, Nan,Altamont,0,0,0,0,2309, Nan,
, Nan, Nan,Alton,0,0,0,0,27277, Nan,
, Nan, Nan,Amboy,0,0,0,0,2392, Nan,
, Nan, Nan,Anna,0,0,0,0,4380, Nan,
, Nan, Nan,Antioch,0,0,0,0,14393, Nan,
, Nan, Nan,Arcola,0,0, Nan, Nan,2888, Nan,
, Nan, Nan,Arlington Heights,0,0,0,0,75978, Nan,
, Nan, Nan,Armington,0,0,0, Nan,344, Nan,
, Nan, Nan,Arthur,0,0,0,0,2281, Nan,
, Nan, Nan,Ashland,0,0,0,0,1292, Nan,
, Nan, Nan,Ashton,0,0,0,0,929, Nan,
, Nan, Nan,Athens,0,0,0,0,1982, Nan,
, Nan, Nan,Atwood,0,0,0,0,1207, Nan,
, Nan, Nan,Aviston,0,0,0,0,2059, Nan,
, Nan, Nan,Bannockburn,0,0,0,0,1577, Nan,
, Nan, Nan,Barrington,0,0,0,0,10356, Nan,
, Nan, Nan,Barrington Hills,0,0,0,0,4229, Nan,
, Nan, Nan,Barry,0,0,0,0,1308, Nan,
, Nan, Nan,Bartonville,0,0,0,0,6439, Nan,
, Nan, Nan,Beardstown,0,0,0,0,5924, Nan,
, Nan, Nan,Beecher,0,0,0,0,4454, Nan,
, Nan, Nan,Belgium,0, Nan, Nan, Nan,401, Nan,
, Nan, Nan,Belleville, Nan, Nan, Nan,0,43527, Nan,
, Nan, Nan,Bellwood,0,0,0,0,19155, Nan,
, Nan, Nan,Benld,0,0,0,0,1520, Nan,
, Nan, Nan,Bensenville,0,0,0,0,18534, Nan,
, Nan, Nan,Benton,0,0,0,0,7063, Nan,
, Nan, Nan,Berkeley,0,0,0,0,5237, Nan,
, Nan, Nan,Bethalto,0,0,0,0,9441, Nan,
, Nan, Nan,Blandinsville,0,0,0,0,646, Nan,
, Nan, Nan,Bloomingdale,0,0,0,0,22301, Nan,
, Nan, Nan,Bloomington,0,0,0,0,78060, Nan,
, Nan, Nan,Blue Island,0,0,0,0,23846, Nan,
, Nan, Nan,Blue Mound,0,0,0, Nan,1147, Nan,
, Nan, Nan,Bluffs,0,0,0,0,701, Nan,
, Nan, Nan,Bolingbrook,0,0,0,0,74224, Nan,
, Nan, Nan,Bourbonnais,0,0,0,0,18623, Nan,
, Nan, Nan,Bradley,0,0,0,0,15860, Nan,
, Nan, Nan,Braidwood,0,0,0,0,6214, Nan,
, Nan, Nan,Breese,0,0,0, Nan,4538, Nan,
, Nan, Nan,Bridgeview,0,0,0,0,16541, Nan,
, Nan, Nan,Brighton,0,0,0, Nan,2226, Nan,
, Nan, Nan,Broadview,0,0,0,0,7971, Nan,
, Nan, Nan,Brookfield,0,0,0,0,19050, Nan,
, Nan, Nan,Buda,0,0,0,0,526, Nan,
, Nan, Nan,Buffalo Grove,0,0,0,0,41774, Nan,
, Nan, Nan,Bull Valley,0,0,0,0,1062, Nan,
, Nan, Nan,Burbank,0,0,0,0,29183, Nan,
, Nan, Nan,Burnham,0,0,0,0,4239, Nan,
, Nan, Nan,Burr Ridge,0,0,0,0,10737, Nan,
, Nan, Nan,Byron,0,0,0,0,3697, Nan,
, Nan, Nan,Cahokia,0,0,0,0,14819, Nan,
, Nan, Nan,Cairo,0,0,0,0,2608, Nan,
, Nan, Nan,Cambridge,0,0,0,0,2139, Nan,
, Nan, Nan,Campton Hills,0,0,0,0,11327, Nan,
, Nan, Nan,Canton,0,0,0,0,14461, Nan,
, Nan, Nan,Carbondale,0,0,0,0,26248, Nan,
, Nan, Nan,Carlinville,0,0,0,0,5828, Nan,
, Nan, Nan,Carlyle,0,0,0,0,3278, Nan,
, Nan, Nan,Carpentersville,0,0,0,0,38342, Nan,
, Nan, Nan,Carrollton,0,0,0,0,2409, Nan,
, Nan, Nan,Carthage,0,0,0,0,2567, Nan,
, Nan, Nan,Cary,0,0,0,0,18090, Nan,
, Nan, Nan,Casey,0, Nan, Nan, Nan,2744, Nan,
, Nan, Nan,Caseyville,0,0,0,0,4193, Nan,
, Nan, Nan,Catlin,0, Nan, Nan, Nan,2030, Nan,
, Nan, Nan,Central City,0,0,0,0,1147, Nan,
, Nan, Nan,Centralia,0,0,0,0,12805, Nan,
, Nan, Nan,Channahon,0,0,0,0,12604, Nan,
, Nan, Nan,Charleston,0,0,0,0,21926, Nan,
, Nan, Nan,Chebanse,0,0,0,0,1039, Nan,
, Nan, Nan,Chenoa,0,0,0,0,3250, Nan,
, Nan, Nan,Cherry Valley,0,0,0,0,3137, Nan,
, Nan, Nan,Chicago Heights,0,0,0,0,30424, Nan,
, Nan, Nan,Chicago Ridge,0,0,0,0,14463, Nan,
, Nan, Nan,Chillicothe,0,0,0,0,6135, Nan,
, Nan, Nan,Cicero,0,0,0,0,84204, Nan,
, Nan, Nan,Clarendon Hills,0,0,0,0,8614, Nan,
, Nan, Nan,Clayton,0,0,0,0,702, Nan,
, Nan, Nan,Coal City,0,0,0,0,5547, Nan,
, Nan, Nan,Coal Valley,0,0,0,0,3783, Nan,
, Nan, Nan,Cobden,0,0,0,0,1136, Nan,
, Nan, Nan,Colchester,0,0,0,0,1393, Nan,
, Nan, Nan,Colfax,0,0,0,0,1062, Nan,
, Nan, Nan,Collinsville,0,0,0,0,25135, Nan,
, Nan, Nan,Colona,0,0,0,0,5151, Nan,
, Nan, Nan,Columbia,0,0,0,0,9960, Nan,
, Nan, Nan,Cortland,0,0,0,0,4326, Nan,
, Nan, Nan,Country Club Hills,0,0,0,0,16954, Nan,
, Nan, Nan,Countryside,0,0,0,0,5982, Nan,
, Nan, Nan,Crest Hill,0,0,0,0,20865, Nan,
, Nan, Nan,Crete,0,0,0,0,8278, Nan,
, Nan, Nan,Danvers,0,0,0,0,1155, Nan,
, Nan, Nan,Danville,0, Nan, Nan, Nan,32532, Nan,
, Nan, Nan,Darien,0,0,0,0,22365, Nan,
, Nan, Nan,Davis,0,0,0,0,660, Nan,
, Nan, Nan,Decatur,0,0,0,0,75190, Nan,
, Nan, Nan,Deer Creek,0,0,0,0,705, Nan,
, Nan, Nan,Deerfield,0,0,0,0,18283, Nan,
, Nan, Nan,Delavan,0,0,0,0,1681, Nan,
, Nan, Nan,De Pue,0,0,0,0,1778, Nan,
, Nan, Nan,De Soto,0,0,0,0,1591, Nan,
, Nan, Nan,Des Plaines,0,0,0,0,58975, Nan,
, Nan, Nan,Diamond,0,0,0,0,2520, Nan,
, Nan, Nan,Divernon,0,0,0,0,1173, Nan,
, Nan, Nan,Dixmoor,0,0,0,0,3651, Nan,
, Nan, Nan,Dolton,0,0,0,0,23309, Nan,
, Nan, Nan,Downers Grove,0,0,0,0,49558, Nan,
, Nan, Nan,Dupo,0,0,0,0,4042, Nan,
, Nan, Nan,Du Quoin,0,0,0,0,5993, Nan,
, Nan, Nan,Dwight,0,0,0,0,4206, Nan,
, Nan, Nan,Earlville,0,0,0,0,1673, Nan,
, Nan, Nan,East Alton,0,0,0,0,6181, Nan,
, Nan, Nan,East Carondelet,0,0,0,0,482, Nan,
, Nan, Nan,East Dubuque,0,0,0,0,1692, Nan,
, Nan, Nan,East Dundee,0,0,0, Nan,2889, Nan,
, Nan, Nan,East Hazel Crest,0,0,0,0,1557, Nan,
, Nan, Nan,East Moline,0,0,0,0,21430, Nan,
, Nan, Nan,Easton,0,0,0,0,308, Nan,
, Nan, Nan,East Peoria,0,0,0,0,23458, Nan,
, Nan, Nan,East St. Louis,0,0,0,0,26616, Nan,
, Nan, Nan,Edwardsville,0,0,0,0,24511, Nan,
, Nan, Nan,Effingham,0,0,0,0,12633, Nan,
, Nan, Nan,Elburn,0,0,0,0,5689, Nan,
, Nan, Nan,Elgin,0,0,0,0,110454, Nan,
, Nan, Nan,Elizabeth,0,0,0,0,757, Nan,
, Nan, Nan,Elk Grove Village,0,0,0,0,33414, Nan,
, Nan, Nan,Elmhurst,0,0,0,0,45501, Nan,
, Nan, Nan,Elmwood,0,0,0,0,2105, Nan,
, Nan, Nan,Elmwood Park,0,0,0,0,24998, Nan,
, Nan, Nan,El Paso,0,0,0,0,2810, Nan,
, Nan, Nan,Elwood,0,0,0,0,2279, Nan,
, Nan, Nan,Erie,0,0,0,0,1576, Nan,
, Nan, Nan,Eureka,0,0,0,0,5360, Nan,
, Nan, Nan,Evanston,0,0,0,0,75709, Nan,
, Nan, Nan,Evergreen Park,0,0,0,0,19951, Nan,
, Nan, Nan,Fairbury,0,0,0,0,3731, Nan,
, Nan, Nan,Fairfield,0,0,0,0,5068, Nan,
, Nan, Nan,Fairmont City,0,0,0,0,2573, Nan,
, Nan, Nan,Fairmount,0, Nan, Nan, Nan,630, Nan,
, Nan, Nan,Farmington,0,0,0,0,2405, Nan,
, Nan, Nan,Fayetteville,0,0,0,0,355, Nan,
, Nan, Nan,Findlay,0,0,0,0,669, Nan,
, Nan, Nan,Fisher,0,0,0,0,1924, Nan,
, Nan, Nan,Fithian,0, Nan, Nan, Nan,476, Nan,
, Nan, Nan,Flora,0,0,0,0,5054, Nan,
, Nan, Nan,Flossmoor,0,0,0,0,9526, Nan,
, Nan, Nan,Forest Park,0,0,0,0,14233, Nan,
, Nan, Nan,Forest View,0, Nan, Nan, Nan,700, Nan,
, Nan, Nan,Fox Lake,0,0,0,0,10537, Nan,
, Nan, Nan,Fox River Grove,0,0,0,0,4740, Nan,
, Nan, Nan,Frankfort,0,0,0,0,18115, Nan,
, Nan, Nan,Franklin Grove,0,0,0,0,979, Nan,
, Nan, Nan,Franklin Park,0,0,0,0,18417, Nan,
, Nan, Nan,Freeburg,0,0,0,0,4363, Nan,
, Nan, Nan,Freeport,0, Nan, Nan, Nan,25043, Nan,
, Nan, Nan,Fulton,0,0,0,0,3415, Nan,
, Nan, Nan,Galena,0,0,0,0,3392, Nan,
, Nan, Nan,Galesburg,0,0,0,0,31602, Nan,
, Nan, Nan,Geneseo,0,0,0,0,6541, Nan,
, Nan, Nan,Geneva,0,0,0,0,21790, Nan,
, Nan, Nan,Genoa,0,0,0,0,5185, Nan,
, Nan, Nan,Georgetown,0, Nan, Nan, Nan,3424, Nan,
, Nan, Nan,Germantown,0,0,0,0,1297, Nan,
, Nan, Nan,Gibson City,0,0,0,0,3388, Nan,
, Nan, Nan,Gifford,0, Nan, Nan, Nan,975, Nan,
, Nan, Nan,Gilberts,0,0,0,0,7484, Nan,
, Nan, Nan,Gillespie,0,0,0,0,3247, Nan,
, Nan, Nan,Gilman,0,0,0,0,1780, Nan,
, Nan, Nan,Girard,0,0,0,0,2068, Nan,
, Nan, Nan,Glasford,0,0,0,0,1018, Nan,
, Nan, Nan,Glen Carbon,0,0,0,0,12916, Nan,
, Nan, Nan,Glencoe,0,0,0,0,8840, Nan,
, Nan, Nan,Glendale Heights,0,0,0,0,34630, Nan,
, Nan, Nan,Glen Ellyn,0,0,0,0,27736, Nan,
, Nan, Nan,Glenview,0,0,0,0,45125, Nan,
, Nan, Nan,Glenwood,0,0,0,0,9060, Nan,
, Nan, Nan,Godfrey,0,0,0,0,17894, Nan,
, Nan, Nan,Godley,0,0,0,0,653, Nan,
, Nan, Nan,Goodfield,0,0,0,0,886, Nan,
, Nan, Nan,Grafton,0,0,0,0,661, Nan,
, Nan, Nan,Grandview,0,0,0,0,1437, Nan,
, Nan, Nan,Granite City,0,0,0,0,29447, Nan,
, Nan, Nan,Grantfork,0,0,0,0,333, Nan,
, Nan, Nan,Grant Park,0,0, Nan, Nan,1321, Nan,
, Nan, Nan,Granville,0,0,0,0,1377, Nan,
, Nan, Nan,Grayslake,0,0,0,0,21142, Nan,
, Nan, Nan,Grayville,0,0,0,0,1647, Nan,
, Nan, Nan,Greenfield,0,0,0,0,1034, Nan,
, Nan, Nan,Greenup,0,0,0,0,1502, Nan,
, Nan, Nan,Greenville,0,0,0,0,6965, Nan,
, Nan, Nan,Gurnee,0,0,0,0,31253, Nan,
, Nan, Nan,Hampshire,0,0,0,0,5642, Nan,
, Nan, Nan,Hampton,0,0,0,0,1863, Nan,
, Nan, Nan,Hanover,0,0,0,0,829, Nan,
, Nan, Nan,Hanover Park,0,0,0,0,38499, Nan,
, Nan, Nan,Harrisburg,0,0,0,0,9034, Nan,
, Nan, Nan,Hartford,0,0,0,0,1400, Nan,
, Nan, Nan,Harvard,0,0,0,0,9326, Nan,
, Nan, Nan,Harwood Heights,0,0,0,0,8675, Nan,
, Nan, Nan,Havana,0,0,0,0,3197, Nan,
, Nan, Nan,Hawthorn Woods,0,0,0,0,7731, Nan,
, Nan, Nan,Hazel Crest,0,0,0,0,14208, Nan,
, Nan, Nan,Henning,0, Nan, Nan, Nan,248, Nan,
, Nan, Nan,Henry,0,0,0,0,2379, Nan,
, Nan, Nan,Herrin,0,0,0,0,12751, Nan,
, Nan, Nan,Herscher,0,0,0,0,1593, Nan,
, Nan, Nan,Heyworth,0,0,0,0,2891, Nan,
, Nan, Nan,Hickory Hills,0,0,0,0,14172, Nan,
, Nan, Nan,Highland,0,0, Nan, Nan,9880, Nan,
, Nan, Nan,Highland Park,0,0,0,0,29939, Nan,
, Nan, Nan,Highwood,0,0,0,0,5345, Nan,
, Nan, Nan,Hillsboro,0,0,0,0,6107, Nan,
, Nan, Nan,Hillsdale,0,0,0,0,523, Nan,
, Nan, Nan,Hillside,0,0,0,0,8203, Nan,
, Nan, Nan,Hinsdale,0,0,0,0,17222, Nan,
, Nan, Nan,Hodgkins,0,0,0,0,1896, Nan,
, Nan, Nan,Hoffman Estates,0,0,0,0,52422, Nan,
, Nan, Nan,Homer,0,0,0,0,1197, Nan,
, Nan, Nan,Homer Glen,0,0,0,0,24395, Nan,
, Nan, Nan,Hometown,0,0,0,0,4366, Nan,
, Nan, Nan,Homewood,0,0,0,0,19445, Nan,
, Nan, Nan,Hoopeston,0,0,0,0,5266, Nan,
, Nan, Nan,Hopedale,0,0,0,0,869, Nan,
, Nan, Nan,Hudson,0,0,0,0,1851, Nan,
, Nan, Nan,Huntley,0,0,0,0,24978, Nan,
, Nan, Nan,Indian Head Park,0,0,0,0,3844, Nan,
, Nan, Nan,Indianola,0, Nan, Nan, Nan,273, Nan,
, Nan, Nan,Inverness,0,0,0,0,7519, Nan,
, Nan, Nan,Irvington,0,0,0,0,658, Nan,
, Nan, Nan,Island Lake,0,0,0,0,8027, Nan,
, Nan, Nan,Itasca,0,0,0,0,8810, Nan,
, Nan, Nan,Jacksonville,0,0,0,0,19256, Nan,
, Nan, Nan,Jerome,0,0,0,0,1650, Nan,
, Nan, Nan,Jerseyville,0,0,0,0,8491, Nan,
, Nan, Nan,Joliet,0,0,0,0,148462, Nan,
, Nan, Nan,Justice,0,0,0,0,13055, Nan,
, Nan, Nan,Kankakee,0,0,0,0,27286, Nan,
, Nan, Nan,Kenilworth,0,0,0,0,2526, Nan,
, Nan, Nan,Kewanee,0,0,0,0,12739, Nan,
, Nan, Nan,Kildeer,0,0,0,0,3974, Nan,
, Nan, Nan,Kincaid,0,0,0,0,1485, Nan,
, Nan, Nan,Kingston,0,0,0,0,1159, Nan,
, Nan, Nan,Knoxville,0, Nan, Nan, Nan,2876, Nan,
, Nan, Nan,Lacon,0,0,0,0,1863, Nan,
, Nan, Nan,La Grange Park,0,0,0,0,13650, Nan,
, Nan, Nan,La Harpe,0,0,0,0,1218, Nan,
, Nan, Nan,Lake Bluff,0,0,0,0,5703, Nan,
