Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
, Nan,Metropolitan Counties,Aransas,0,0,0,0,
, Nan, Nan,Archer,0,0,0,0,
, Nan, Nan,Armstrong,0,0,0,0,
, Nan, Nan,Atascosa,0, Nan,0,0,
, Nan, Nan,Austin,0,0,0,0,
, Nan, Nan,Bandera,0,0,0,0,
, Nan, Nan,Bastrop,0,0,0,0,
, Nan, Nan,Bell,0,0,0,0,
, Nan, Nan,Bowie,0,0,0,0,
, Nan, Nan,Brazoria,0,0,0,0,
, Nan, Nan,Burleson,0,0,0,0,
, Nan, Nan,Caldwell,0,0,0,0,
, Nan, Nan,Callahan,0,0,0,0,
, Nan, Nan,Cameron,0,0,0,0,
, Nan, Nan,Carson,0,0,0,0,
, Nan, Nan,Chambers,0,0,0,0,
, Nan, Nan,Clay,0,0,0,0,
, Nan, Nan,Comal,0,0,0,0,
, Nan, Nan,Coryell,0,0,0,0,
, Nan, Nan,Crosby,0,0,0,0,
, Nan, Nan,Dallas,0,0,0,0,
, Nan, Nan,Denton,0,0,0,0,
, Nan, Nan,Ector,0,0,0,0,
, Nan, Nan,Ellis,0,0,0,0,
, Nan, Nan,El Paso,0,0,0,0,
, Nan, Nan,Falls,0,0,0,0,
, Nan, Nan,Galveston,0,0,0,0,
, Nan, Nan,Grayson,0,0,0,0,
, Nan, Nan,Gregg,0,0,0,0,
, Nan, Nan,Guadalupe,0,0,0,0,
, Nan, Nan,Hardin,0,0,0,0,
, Nan, Nan,Harris,0,0,0,0,
, Nan, Nan,Hays,0,0,0,0,
, Nan, Nan,Hidalgo,0,0,0,0,
, Nan, Nan,Hood,0,0,0,0,
, Nan, Nan,Hudspeth,0,0,0,0,
, Nan, Nan,Irion,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Johnson,0,0,0,0,
, Nan, Nan,Jones,0,0,0,0,
, Nan, Nan,Kendall,0,0,0,0,
, Nan, Nan,Lampasas,0,0,0,0,
, Nan, Nan,Liberty,0,0,0,0,
, Nan, Nan,Lynn,0,0,0,0,
, Nan, Nan,Martin,0,0,0,0,
, Nan, Nan,Medina,0,0,0,0,
, Nan, Nan,Midland,0,0,0,0,
, Nan, Nan,Montgomery,0,0,0,0,
, Nan, Nan,Newton,0,0,0,0,
, Nan, Nan,Nueces,0,0,0,0,
, Nan, Nan,Orange,0,0,0,0,
, Nan, Nan,Parker,0,0,0,0,
, Nan, Nan,Potter,0,0,0,0,
, Nan, Nan,Robertson,0,0,0,0,
, Nan, Nan,San Patricio,0,0,0,0,
, Nan, Nan,Smith,0,0,0,0,
, Nan, Nan,Somervell,0,0,0,0,
, Nan, Nan,Tarrant,0,0,0,0,
, Nan, Nan,Taylor,0,0,0,0,
, Nan, Nan,Tom Green,0,0,0,0,
, Nan, Nan,Travis,0,0,0,0,
, Nan, Nan,Upshur,0,0,0,0,
, Nan, Nan,Waller,0,0,0,0,
, Nan, Nan,Webb,0,0,0,0,
, Nan, Nan,Wichita,0,0,0,0,
, Nan, Nan,Wilson,0,0,0,0,
, Nan, Nan,Wise,0,0,0,0,
, Nan,Nonmetropolitan Counties,Anderson,0,0,0,0,
, Nan, Nan,Andrews,0,0,0,0,
, Nan, Nan,Angelina,0,0,0,0,
, Nan, Nan,Bailey,0,0,0,0,
, Nan, Nan,Baylor,0,0,0,0,
, Nan, Nan,Bee,0,0,0,0,
, Nan, Nan,Blanco,0,0,0,0,
, Nan, Nan,Borden,0,0,0,0,
, Nan, Nan,Bosque,0,0,0,0,
, Nan, Nan,Brewster,0,0,0,0,
, Nan, Nan,Briscoe,0,0,0,0,
, Nan, Nan,Brooks,0,0,0,0,
, Nan, Nan,Brown,0,0,0,0,
, Nan, Nan,Burnet,0,0,0,0,
, Nan, Nan,Calhoun,0,0,0,0,
, Nan, Nan,Camp,0,0,0,0,
, Nan, Nan,Cass,0,0,0,0,
, Nan, Nan,Castro,0,0,0,0,
, Nan, Nan,Cherokee,0,0,0,0,
, Nan, Nan,Childress,0,0,0,0,
, Nan, Nan,Cochran,0,0,0,0,
, Nan, Nan,Coke,0,0,0,0,
, Nan, Nan,Coleman,0,0,0,0,
, Nan, Nan,Collingsworth,0,0,0,0,
, Nan, Nan,Colorado,0,0,0,0,
, Nan, Nan,Comanche,0,0,0,0,
, Nan, Nan,Concho,0,0,0,0,
, Nan, Nan,Cottle,0,0,0,0,
, Nan, Nan,Crane,0,0,0,0,
, Nan, Nan,Culberson,0,0,0,0,
, Nan, Nan,Dallam,0,0,0,0,
, Nan, Nan,Dawson,0,0,0,0,
, Nan, Nan,Deaf Smith,0,0,0,0,
, Nan, Nan,Delta,0,0,0,0,
, Nan, Nan,Dickens,0,0,0,0,
, Nan, Nan,Dimmit,0,0,0,0,
, Nan, Nan,Donley,0,0,0,0,
, Nan, Nan,Duval,0,0,0,0,
, Nan, Nan,Eastland,0,0, Nan, Nan,
, Nan, Nan,Edwards,0,0,0,0,
, Nan, Nan,Erath,0,0,0,0,
, Nan, Nan,Fannin,0,0,0,0,
, Nan, Nan,Fayette,0,0,0,0,
, Nan, Nan,Fisher,0,0,0,0,
, Nan, Nan,Floyd,0,0,0,0,
, Nan, Nan,Foard,0,0,0,0,
, Nan, Nan,Franklin,0,0,0,0,
, Nan, Nan,Freestone,0,0,0,0,
, Nan, Nan,Frio,0,0,0,0,
, Nan, Nan,Gaines,0,0,0,0,
, Nan, Nan,Garza,0,0,0,0,
, Nan, Nan,Gillespie,0,0,0,0,
, Nan, Nan,Glasscock,0,0,0,0,
, Nan, Nan,Gonzales,0,0,0,0,
, Nan, Nan,Gray,0,0,0,0,
, Nan, Nan,Grimes,0,0,0,0,
, Nan, Nan,Hale,0,0,0,0,
, Nan, Nan,Hall,0,0,0,0,
, Nan, Nan,Hamilton,0,0,0,0,
, Nan, Nan,Hansford,0,0,0,0,
, Nan, Nan,Hardeman,0,0,0,0,
, Nan, Nan,Harrison,0,0,0,0,
, Nan, Nan,Hartley,0,0,0,0,
, Nan, Nan,Haskell,0,0,0,0,
, Nan, Nan,Hemphill,0,0,0,0,
, Nan, Nan,Henderson,0,0,0,0,
, Nan, Nan,Hill,0,0,0,0,
, Nan, Nan,Hockley,0,0,0,0,
, Nan, Nan,Hopkins,0,0,0,0,
, Nan, Nan,Houston,0,0,0,0,
, Nan, Nan,Howard,0,0,0,0,
, Nan, Nan,Hutchinson,0,0,0,0,
, Nan, Nan,Jack,0,0,0,0,
, Nan, Nan,Jasper,0,0,0,0,
, Nan, Nan,Jeff Davis,0,0,0,0,
, Nan, Nan,Jim Hogg,0,0,0,0,
, Nan, Nan,Jim Wells,0,0,0,0,
, Nan, Nan,Karnes,0,0,0,0,
, Nan, Nan,Kenedy,0,0,0,0,
, Nan, Nan,Kent,0,0,0,0,
, Nan, Nan,Kerr,0,0,0,0,
, Nan, Nan,Kimble,0,0,0,0,
, Nan, Nan,King,0,0,0,0,
, Nan, Nan,Kinney,0,0,0,0,
, Nan, Nan,Kleberg,0,0,0,0,
, Nan, Nan,Knox,0,0,0,0,
, Nan, Nan,Lamar,0,0,0,0,
, Nan, Nan,Lamb,0,0,0,0,
, Nan, Nan,La Salle,0,0,0,0,
, Nan, Nan,Lee,0,0,0,0,
, Nan, Nan,Leon,0,0,0,0,
, Nan, Nan,Limestone,0,0,0,0,
, Nan, Nan,Lipscomb,0,0,0,0,
, Nan, Nan,Live Oak,0,0,0,0,
, Nan, Nan,Llano,0,0,0,0,
, Nan, Nan,Loving,0,0,0,0,
, Nan, Nan,Madison,0,0,0,0,
, Nan, Nan,Marion,0,0,0,0,
, Nan, Nan,Mason,0,0,0,0,
, Nan, Nan,Matagorda,0,0,0,0,
, Nan, Nan,Maverick,0,0,0,0,
, Nan, Nan,McCulloch,0,0,0,0,
, Nan, Nan,McMullen,0,0,0,0,
, Nan, Nan,Menard,0,0,0,0,
, Nan, Nan,Milam,0,0,0,0,
, Nan, Nan,Mills,0,0,0,0,
, Nan, Nan,Mitchell,0,0,0,0,
, Nan, Nan,Montague,0,0,0,0,
, Nan, Nan,Moore,0,0,0,0,
, Nan, Nan,Morris,0,0,0,0,
, Nan, Nan,Motley,0,0,0,0,
, Nan, Nan,Nacogdoches,0,0,0,0,
, Nan, Nan,Navarro,0,0,0,0,
, Nan, Nan,Nolan,0,0,0,0,
, Nan, Nan,Ochiltree,0,0,0,0,
, Nan, Nan,Palo Pinto,0,0,0,0,
, Nan, Nan,Panola,0,0,0,0,
, Nan, Nan,Parmer,0,0,0,0,
, Nan, Nan,Pecos,0,0,0,0,
, Nan, Nan,Presidio,0,0,0,0,
, Nan, Nan,Rains,0,0,0,0,
, Nan, Nan,Reagan,0,0,0,0,
, Nan, Nan,Real,0,0,0,0,
, Nan, Nan,Red River,0,0,0,0,
, Nan, Nan,Reeves,0,0,0,0,
, Nan, Nan,Refugio,0,0,0,0,
, Nan, Nan,Roberts,0,0,0,0,
, Nan, Nan,Runnels,0,0,0,0,
, Nan, Nan,Sabine,0,0,0,0,
, Nan, Nan,San Augustine,0,0,0,0,
, Nan, Nan,San Jacinto,0,0,0,0,
, Nan, Nan,San Saba,0,0,0,0,
, Nan, Nan,Schleicher,0,0,0,0,
, Nan, Nan,Scurry,0,0,0,0,
, Nan, Nan,Shackelford,0,0,0,0,
, Nan, Nan,Shelby,0,0,0,0,
, Nan, Nan,Sherman,0,0,0,0,
, Nan, Nan,Starr,0,0,0,0,
, Nan, Nan,Stephens,0,0,0,0,
, Nan, Nan,Sterling,0,0,0,0,
, Nan, Nan,Stonewall,0,0,0,0,
, Nan, Nan,Sutton,0,0,0,0,
, Nan, Nan,Swisher,0,0,0,0,
, Nan, Nan,Terrell,0,0,0,0,
, Nan, Nan,Terry,0,0,0,0,
, Nan, Nan,Throckmorton,0,0,0,0,
, Nan, Nan,Titus,0,0,0,0,
, Nan, Nan,Trinity,0,0,0,0,
, Nan, Nan,Upton,0,0,0,0,
, Nan, Nan,Uvalde,0,0,0,0,
, Nan, Nan,Val Verde,0,0,0,0,
, Nan, Nan,Van Zandt,0,0,0,0,
, Nan, Nan,Walker,0,0,0,0,
, Nan, Nan,Ward,0,0,0,0,
, Nan, Nan,Washington,0,0,0,0,
, Nan, Nan,Wheeler,0,0,0,0,
, Nan, Nan,Wilbarger,0,0,0,0,
, Nan, Nan,Willacy,0,0,0,0,
, Nan, Nan,Winkler,0,0,0,0,
, Nan, Nan,Wood,0,0,0,0,
, Nan, Nan,Yoakum,0,0,0,0,
, Nan, Nan,Young,0,0,0,0,
, Nan, Nan,Zapata,0,0,0,0,
, Nan, Nan,Zavala,0,0,0,0,
, Nan,Other Agencies,Amarillo International Airport,0,0,0,0,
, Nan, Nan,Department of Public Safety,0,0,0,0,
, Nan, Nan,Hospital District:, Nan, Nan, Nan, Nan,
, Nan, Nan,Dallas County,0,0,0,0,
, Nan, Nan,Tarrant County,0,0,0,0,
, Nan, Nan,Houston Metropolitan Transit Authority,0,0,0,0,
, Nan, Nan,Independent School District:, Nan, Nan, Nan, Nan,
, Nan, Nan,Aldine,0,0,0,0,
, Nan, Nan,Alvin,0,0,0,0,
, Nan, Nan,Angleton,0,0,0,0,
, Nan, Nan,Austin,0,0,0,0,
, Nan, Nan,Barbers Hill,0,0,0,0,
, Nan, Nan,Bay City,0,0,0,0,
, Nan, Nan,Cedar Hill,0,0,0,0,
, Nan, Nan,Columbia-Brazoria,0,0,0,0,
, Nan, Nan,Conroe,0,0,0,0,
, Nan, Nan,Ector County,0,0,0,0,
, Nan, Nan,Edinburg,0,0,0,0,
, Nan, Nan,El Paso,0,0,0,0,
, Nan, Nan,Floresville,0,0,0,0,
, Nan, Nan,Fort Bend,0,0,0,0,
, Nan, Nan,Galveston,0,0,0,0,
, Nan, Nan,Hallsville,0,0,0,0,
, Nan, Nan,Humble,0,0,0,0,
, Nan, Nan,Judson,0,0,0,0,
, Nan, Nan,Katy,0,0,0,0,
, Nan, Nan,Killeen,0,0,0,0,
, Nan, Nan,Klein,0,0,0,0,
, Nan, Nan,Lyford,0,0,0,0,
, Nan, Nan,Mexia,0,0,0,0,
, Nan, Nan,Midland,0,0,0,0,
, Nan, Nan,North East,0,0,0,0,
, Nan, Nan,Pasadena,0,0,0,0,
, Nan, Nan,Pflugerville,0,0,0,0,
, Nan, Nan,Raymondville,0,0,0,0,
, Nan, Nan,Rio Grande City,0,0,0,0,
, Nan, Nan,Sealy,0,0,0,0,
, Nan, Nan,Socorro,0,0,0,0,
, Nan, Nan,Spring,0,0,0,0,
, Nan, Nan,Spring Branch,0,0,0,0,
, Nan, Nan,Taft,0,0,0,0,
, Nan, Nan,United,0,0,0,0,
, Nan, Nan,Port of Brownsville,0,0,0,0,
, Nan, Nan,Port of Houston Authorty,0,0,0,0,
,Alabama,Cities,Fairhope,0,0, Nan,0,15766
, Nan, Nan,Glencoe,0,0,0,0,5175
, Nan, Nan,Level Plains,0,0, Nan,0,2078
, Nan, Nan,Samson, Nan,0,0, Nan,1948
, Nan, Nan,Troy,0,0,0, Nan,18097
, Nan,Universities and Colleges,University of West Alabama,0, Nan,0,0,5258
, Nan,Metropolitan Counties,Geneva, Nan,0, Nan, Nan,
,Alaska,Cities,Kotzebue,0, Nan, Nan, Nan,3334
, Nan, Nan,Dillingham,0,0,0,0,2419
, Nan, Nan,North Pole,0,0,0,0,2180
, Nan, Nan,Wasilla,0,0,0,0,8190
,Arizona,Cities,Avondale,0, Nan, Nan, Nan,78364
, Nan, Nan,Benson, Nan, Nan, Nan,0,5219
, Nan, Nan,Bisbee, Nan,0,0,0,5694
, Nan, Nan,Buckeye,0,0,0,0,52213
, Nan, Nan,Bullhead City,0,0,0,0,40277
, Nan, Nan,Camp Verde,0,0,0,0,11033
, Nan, Nan,Casa Grande,0,0,0,0,50132
, Nan, Nan,Chandler,0, Nan,0,0,242721
, Nan, Nan,Chino Valley,0, Nan,0,0,10981
, Nan, Nan,Clarkdale,0,0,0,0,4158
, Nan, Nan,Cottonwood,0, Nan, Nan, Nan,11434
, Nan, Nan,Eagar,0, Nan,0,0,5008
, Nan, Nan,El Mirage,0, Nan,0,0,32685
, Nan, Nan,Eloy,0,0,0,0,17149
, Nan, Nan,Florence,0, Nan, Nan,0,25795
, Nan, Nan,Fredonia,0,0,0,0,1328
, Nan, Nan,Goodyear,0, Nan,0,0,67033
, Nan, Nan,Holbrook,0,0,0,0,5105
, Nan, Nan,Huachuca City,0,0,0,0,1895
, Nan, Nan,Kingman,0, Nan, Nan,0,28588
, Nan, Nan,Mammoth, Nan, Nan,0,0,1473
, Nan, Nan,Marana,0, Nan,0,0,35617
, Nan, Nan,Miami,0,0,0,0,1833
, Nan, Nan,Nogales,0, Nan,0,0,21177
, Nan, Nan,Oro Valley,0,0,0,0,41786
, Nan, Nan,Page,0,0,0,0,7331
, Nan, Nan,Parker,0,0,0,0,3107
, Nan, Nan,Payson,0,0,0,0,15337
, Nan, Nan,Pima,0,0,0,0,2408
, Nan, Nan,Pinetop-Lakeside,0,0,0,0,4327
, Nan, Nan,Prescott,0, Nan,0,0,40420
, Nan, Nan,Safford,0, Nan,0,0,9634
, Nan, Nan,Sahuarita,0, Nan,0,0,25736
, Nan, Nan,San Luis,0,0,0,0,28168
, Nan, Nan,Sedona,0, Nan,0,0,10173
, Nan, Nan,Snowflake-Taylor,0, Nan,0,0,9803
, Nan, Nan,Somerton,0, Nan,0,0,14687
, Nan, Nan,South Tucson,0, Nan,0,0,5757
, Nan, Nan,Springerville,0,0,0,0,2008
, Nan, Nan,Surprise,0, Nan,0,0,120793
, Nan, Nan,Thatcher,0,0,0,0,4908
, Nan, Nan,Tolleson,0,0,0,0,6728
, Nan, Nan,Wickenburg,0, Nan,0,0,6538
, Nan, Nan,Williams,0, Nan,0,0,3059
, Nan, Nan,Winslow,0,0,0,0,9757
, Nan,Universities and Colleges,"Arizona State University, Main Campus",0, Nan,0,0,72254
, Nan, Nan,Central Arizona College,0,0, Nan,0,7442
, Nan, Nan,Pima Community College,0, Nan,0,0,36969
, Nan, Nan,Yavapai College,0,0, Nan,0,7837
, Nan,Metropolitan Counties,Cochise,0, Nan,0,0,
, Nan, Nan,Coconino,0,0,0,0,
, Nan, Nan,Yavapai,0,0,0, Nan,
, Nan, Nan,Yuma,0,0,0,0,
, Nan,Nonmetropolitan Counties,Apache,0, Nan,0,0,
, Nan, Nan,Gila,0, Nan,0,0,
, Nan, Nan,Graham,0, Nan,0,0,
, Nan, Nan,La Paz,0, Nan,0,0,
, Nan, Nan,Santa Cruz,0, Nan, Nan,0,
, Nan,State Agencies,Arizona Department of Public Safety,0, Nan,0,0,
,Arkansas,Cities,Alma,0,0,0,0,5439
, Nan, Nan,Arkadelphia,0,0,0,0,10698
, Nan, Nan,Arkansas City,0,0,0,0,360
, Nan, Nan,Ashdown,0,0,0,0,4680
, Nan, Nan,Ash Flat,0,0,0,0,1092
, Nan, Nan,Atkins,0,0,0,0,3057
, Nan, Nan,Augusta,0,0,0,0,2197
, Nan, Nan,Austin,0,0,0,0,2076
, Nan, Nan,Bald Knob,0,0,0,0,2950
, Nan, Nan,Barling,0,0,0,0,4718
, Nan, Nan,Bay,0,0,0,0,1845
, Nan, Nan,Bearden,0,0,0,0,961
, Nan, Nan,Beebe,0,0,0,0,7449
, Nan, Nan,Bella Vista,0,0,0,0,27310
, Nan, Nan,Berryville,0,0,0,0,5389
, Nan, Nan,Blytheville,0,0,0,0,15506
, Nan, Nan,Booneville,0,0,0,0,3993
, Nan, Nan,Bradford,0,0,0,0,774
, Nan, Nan,Brinkley,0,0,0,0,3171
, Nan, Nan,Brookland,0,0,0,0,1682
, Nan, Nan,Bull Shoals,0,0,0,0,1947
, Nan, Nan,Cabot,0,0,0,0,24212
, Nan, Nan,Caddo Valley,0,0,0,0,632
, Nan, Nan,Camden,0,0,0,0,12118
, Nan, Nan,Cammack Village,0,0,0,0,779
, Nan, Nan,Caraway,0,0,0,0,1310
, Nan, Nan,Carlisle,0,0,0,0,2254
, Nan, Nan,Cave City,0,0,0,0,1923
, Nan, Nan,Cave Springs,0,0,0,0,1785
, Nan, Nan,Centerton,0,0,0,0,9821
, Nan, Nan,Charleston,0,0,0,0,2492
, Nan, Nan,Cherokee Village,0,0,0,0,4735
, Nan, Nan,Clarendon,0,0,0,0,1655
, Nan, Nan,Clarksville,0,0,0,0,9286
, Nan, Nan,Clinton,0,0,0,0,2580
, Nan, Nan,Conway,0,0,0,0,60700
, Nan, Nan,Corning,0,0,0,0,3348
, Nan, Nan,Cotter,0,0,0,0,975
, Nan, Nan,Crossett,0,0,0,0,5487
, Nan, Nan,Danville,0,0,0,0,2405
, Nan, Nan,Dardanelle,0,0,0,0,4738
, Nan, Nan,Decatur,0,0,0,0,1752
, Nan, Nan,De Queen,0,0,0,0,6708
, Nan, Nan,Dermott,0,0,0,0,2310
, Nan, Nan,Des Arc,0,0,0,0,1705
, Nan, Nan,De Witt,0,0,0,0,3282
, Nan, Nan,Diaz,0,0,0,0,1313
, Nan, Nan,Dierks, Nan, Nan, Nan,0,1145
, Nan, Nan,Dover,0,0,0,0,1396
, Nan, Nan,Dumas,0,0,0,0,4635
, Nan, Nan,Earle,0,0,0,0,2405
, Nan, Nan,El Dorado,0,0,0,0,18860
, Nan, Nan,Elkins,0,0,0,0,2718
, Nan, Nan,England,0, Nan, Nan,0,2875
, Nan, Nan,Etowah,0,0,0,0,348
, Nan, Nan,Eudora,0,0,0,0,2261
, Nan, Nan,Eureka Springs,0,0,0,0,2082
, Nan, Nan,Fairfield Bay,0,0,0,0,2319
, Nan, Nan,Farmington,0,0,0,0,6133
, Nan, Nan,Fayetteville,0,0,0,0,75387
, Nan, Nan,Flippin,0,0,0,0,1354
, Nan, Nan,Fordyce,0,0,0,0,4295
, Nan, Nan,Forrest City,0,0,0,0,15295
, Nan, Nan,Gassville,0,0,0,0,2087
, Nan, Nan,Gentry,0,0,0,0,3260
, Nan, Nan,Glenwood,0,0,0,0,2228
, Nan, Nan,Gosnell,0,0,0,0,3520
, Nan, Nan,Gravette,0,0,0,0,2400
, Nan, Nan,Greenbrier,0,0,0,0,4859
, Nan, Nan,Green Forest,0,0,0,0,2779
, Nan, Nan,Greenland,0,0,0,0,1292
, Nan, Nan,Greenwood,0,0,0,0,9086
, Nan, Nan,Greers Ferry,0,0,0,0,892
, Nan, Nan,Gurdon,0,0,0,0,2205
, Nan, Nan,Guy,0,0,0,0,732
, Nan, Nan,Hamburg,0,0,0,0,2883
, Nan, Nan,Hampton,0,0,0,0,1273
, Nan, Nan,Hardy,0,0,0,0,780
, Nan, Nan,Harrisburg,0,0,0,0,2292
, Nan, Nan,Harrison,0,0,0,0,13043
, Nan, Nan,Hazen,0,0,0,0,1457
, Nan, Nan,Heber Springs,0,0,0,0,7173
, Nan, Nan,Helena-West Helena,0,0,0,0,12152
, Nan, Nan,Highfill,0,0,0,0,604
, Nan, Nan,Highland,0,0,0,0,1056
, Nan, Nan,Hope,0,0,0,0,10103
, Nan, Nan,Horseshoe Bend,0,0,0,0,2146
, Nan, Nan,Hot Springs,0,0,0,0,35722
, Nan, Nan,Hoxie,0,0,0,0,2751
, Nan, Nan,Hughes,0, Nan,0,0,1427
, Nan, Nan,Jacksonville,0,0,0,0,28733
, Nan, Nan,Judsonia,0,0,0,0,2056
, Nan, Nan,Keiser,0,0,0,0,754
, Nan, Nan,Kensett,0,0,0,0,1678
, Nan, Nan,Lake City,0,0,0,0,2131
, Nan, Nan,Lakeview,0,0,0,0,745
, Nan, Nan,Lake Village,0,0,0,0,2567
, Nan, Nan,Lamar, Nan,0,0,0,1626
, Nan, Nan,Leachville,0,0,0,0,1977
, Nan, Nan,Lepanto,0,0,0,0,1895
, Nan, Nan,Lewisville,0,0,0,0,1272
, Nan, Nan,Lincoln,0,0,0,0,2308
, Nan, Nan,Little Flock,0,0,0,0,2667
, Nan, Nan,Little Rock,0,0,0,0,196055
, Nan, Nan,Lonoke,0,0,0,0,4319
, Nan, Nan,Lowell,0,0,0,0,7565
, Nan, Nan,Luxora,0,0,0,0,1169
, Nan, Nan,Madison,0, Nan, Nan, Nan,764
, Nan, Nan,Magnolia,0,0,0,0,11554
, Nan, Nan,Malvern,0,0,0,0,10346
, Nan, Nan,Mammoth Spring,0,0,0,0,985
, Nan, Nan,Marianna,0,0,0,0,4084
, Nan, Nan,Marion,0,0,0,0,12300
, Nan, Nan,Marked Tree,0,0,0,0,2568
, Nan, Nan,Marmaduke,0,0,0,0,1132
, Nan, Nan,Marvell,0,0,0,0,1172
, Nan, Nan,Maumelle,0,0,0,0,17391
, Nan, Nan,Mayflower,0,0,0,0,2307
, Nan, Nan,McCrory,0,0,0,0,1733
, Nan, Nan,McRae,0,0,0,0,696
, Nan, Nan,Mena,0,0,0,0,5745
, Nan, Nan,Mineral Springs,0,0,0,0,1221
, Nan, Nan,Monette,0,0,0,0,1536
, Nan, Nan,Monticello,0,0,0,0,9482
, Nan, Nan,Morrilton,0,0,0,0,6792
, Nan, Nan,Mountain Home,0,0,0,0,12501
, Nan, Nan,Mountain View,0,0,0,0,2804
, Nan, Nan,Mulberry,0,0,0,0,1660
, Nan, Nan,Murfreesboro,0,0,0,0,1644
, Nan, Nan,Nashville,0,0,0,0,4678
, Nan, Nan,North Little Rock,0,0,0,0,63125
, Nan, Nan,Osceola,0,0,0,0,7702
, Nan, Nan,Ozark,0,0,0,0,3683
, Nan, Nan,Pangburn,0,0,0,0,611
, Nan, Nan,Paris,0,0,0,0,3535
, Nan, Nan,Parkin,0,0,0,0,1103
, Nan, Nan,Pea Ridge,0,0,0,0,4948
, Nan, Nan,Perryville,0,0,0,0,1461
, Nan, Nan,Piggott,0,0,0,0,3813
, Nan, Nan,Plainview,0,0,0, Nan,606
, Nan, Nan,Plummerville,0,0,0,0,830
, Nan, Nan,Pocahontas,0,0,0,0,6650
, Nan, Nan,Pottsville,0,0,0,0,2877
, Nan, Nan,Prairie Grove,0,0,0,0,4497
, Nan, Nan,Prescott,0,0,0,0,3317
, Nan, Nan,Quitman,0,0,0,0,764
, Nan, Nan,Ravenden,0,0,0,0,466
, Nan, Nan,Redfield,0,0,0,0,1280
, Nan, Nan,Rison,0,0,0,0,1349
, Nan, Nan,Rose Bud,0,0,0,0,490
, Nan, Nan,Russellville,0,0,0,0,28267
, Nan, Nan,Salem,0,0,0,0,1647
, Nan, Nan,Searcy,0,0, Nan, Nan,23239
, Nan, Nan,Sheridan,0,0,0,0,4655
, Nan, Nan,Siloam Springs,0,0,0,0,15497
, Nan, Nan,Stamps,0,0,0,0,1671
, Nan, Nan,Star City,0,0,0,0,2258
, Nan, Nan,Stuttgart,0,0,0,0,9299
, Nan, Nan,Swifton,0,0,0,0,794
, Nan, Nan,Texarkana,0,0,0,0,30231
, Nan, Nan,Trumann,0,0,0,0,7250
, Nan, Nan,Tuckerman,0,0,0,0,1853
, Nan, Nan,Van Buren,0,0,0,0,22877
, Nan, Nan,Vilonia,0,0,0,0,3939
, Nan, Nan,Waldron,0,0,0,0,3644
, Nan, Nan,Walnut Ridge,0,0,0,0,4842
, Nan, Nan,Ward,0,0,0,0,4143
, Nan, Nan,Warren,0,0,0,0,6013
, Nan, Nan,Weiner,0,0,0,0,717
, Nan, Nan,West Fork,0,0,0,0,2385
, Nan, Nan,West Memphis,0,0,0,0,26153
, Nan, Nan,White Hall,0,0,0,0,5456
, Nan, Nan,Wynne,0,0,0,0,8360
, Nan,Universities and Colleges,Arkansas State University:, Nan, Nan, Nan, Nan,
, Nan, Nan,Beebe,0,0,0,0,4689
, Nan, Nan,Jonesboro,0,0,0,0,13900
, Nan, Nan,Arkansas Tech University,0,0,0,0,10464
, Nan, Nan,Henderson State University,0,0,0,0,3774
, Nan, Nan,Southern Arkansas University,0,0,0,0,3382
, Nan, Nan,Southern Arkansas University Tech,0,0,0,0,2136
, Nan, Nan,University of Arkansas:, Nan, Nan, Nan, Nan,
, Nan, Nan,Medical Sciences,0,0,0,0,2819
, Nan, Nan,Monticello,0,0,0,0,3920
, Nan, Nan,Pine Bluff,0,0,0,0,3188
, Nan, Nan,University of Central Arkansas,0,0,0,0,11163
, Nan,Metropolitan Counties,Benton,0,0,0,0,
, Nan, Nan,Cleveland,0,0,0,0,
, Nan, Nan,Craighead,0,0,0,0,
, Nan, Nan,Crawford,0,0,0,0,
, Nan, Nan,Crittenden,0,0,0,0,
, Nan, Nan,Faulkner,0,0, Nan, Nan,
, Nan, Nan,Grant,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,Little River,0,0,0,0,
, Nan, Nan,Lonoke,0,0,0,0,
, Nan, Nan,Madison,0,0,0,0,
, Nan, Nan,Miller,0,0,0,0,
, Nan, Nan,Poinsett,0,0,0,0,
, Nan, Nan,Sebastian,0,0,0,0,
, Nan, Nan,Washington,0,0,0,0,
, Nan,Nonmetropolitan Counties,Arkansas,0,0,0,0,
, Nan, Nan,Ashley,0,0,0,0,
, Nan, Nan,Baxter,0,0,0,0,
, Nan, Nan,Boone,0,0,0,0,
, Nan, Nan,Bradley,0,0,0,0,
, Nan, Nan,Calhoun,0,0,0,0,
, Nan, Nan,Carroll,0,0,0,0,
, Nan, Nan,Chicot,0,0,0,0,
, Nan, Nan,Clark,0,0,0,0,
, Nan, Nan,Clay,0,0,0,0,
, Nan, Nan,Cleburne,0,0,0,0,
, Nan, Nan,Columbia,0,0,0,0,
, Nan, Nan,Conway,0,0,0,0,
, Nan, Nan,Cross,0,0,0,0,
, Nan, Nan,Dallas,0,0,0,0,
, Nan, Nan,Drew,0,0,0,0,
, Nan, Nan,Franklin,0,0,0,0,
, Nan, Nan,Fulton,0,0,0,0,
