Year,State,Agency Type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
, Nan, Nan,Estes Park,0,0,0,0,6335
, Nan, Nan,Evans,0,0,0,0,21975
, Nan, Nan,Federal Heights,0,0,0,0,12563
, Nan, Nan,Firestone,0,0,0,0,12375
, Nan, Nan,Fort Morgan,0,0,0,0,11313
, Nan, Nan,Fowler,0,0,0,0,1141
, Nan, Nan,Fraser/Winter Park,0,0,0,0,2205
, Nan, Nan,Frederick,0,0,0,0,12045
, Nan, Nan,Frisco,0,0,0,0,3108
, Nan, Nan,Fruita,0,0,0,0,12825
, Nan, Nan,Garden City,0,0,0,0,269
, Nan, Nan,Georgetown,0,0,0,0,1052
, Nan, Nan,Glendale,0,0,0,0,5396
, Nan, Nan,Glenwood Springs,0,0,0,0,9978
, Nan, Nan,Granby,0,0,0,0,1880
, Nan, Nan,Greeley,0,0,0,0,102491
, Nan, Nan,Greenwood Village,0,0,0,0,16024
, Nan, Nan,Gunnison,0,0,0,0,6110
, Nan, Nan,Gypsum,0,0,0,0,7012
, Nan, Nan,Haxtun,0,0,0,0,926
, Nan, Nan,Hayden,0,0,0,0,1847
, Nan, Nan,Holyoke,0,0,0,0,2237
, Nan, Nan,Hotchkiss,0,0,0,0,895
, Nan, Nan,Hudson,0,0,0,0,1477
, Nan, Nan,Hugo,0,0,0,0,737
, Nan, Nan,Idaho Springs,0,0,0,0,1730
, Nan, Nan,Ignacio,0,0,0,0,723
, Nan, Nan,Johnstown,0,0,0,0,16143
, Nan, Nan,Keenesburg,0,0,0,0,1208
, Nan, Nan,Kersey,0,0,0,0,1602
, Nan, Nan,Kiowa,0,0,0,0,753
, Nan, Nan,Lafayette,0,0,0,0,28421
, Nan, Nan,La Junta,0,0,0,0,6919
, Nan, Nan,Lakeside,0,0,0,0,8
, Nan, Nan,Lakewood,0,0,0,0,154553
, Nan, Nan,Lamar,0,0,0,0,7479
, Nan, Nan,La Salle,0,0,0,0,2070
, Nan, Nan,Leadville,0,0,0,0,2656
, Nan, Nan,Limon,0,0,0,0,1917
, Nan, Nan,Littleton,0,0,0,0,47288
, Nan, Nan,Lochbuie,0,0,0,0,5516
, Nan, Nan,Log Lane Village,0,0,0,0,873
, Nan, Nan,Lone Tree,0,0,0,0,13593
, Nan, Nan,Louisville,0,0,0,0,20814
, Nan, Nan,Mancos,0,0,0,0,1388
, Nan, Nan,Manitou Springs,0,0,0,0,5397
, Nan, Nan,Mead,0,0,0,0,4713
, Nan, Nan,Meeker,0,0,0,0,2344
, Nan, Nan,Milliken,0,0,0,0,6551
, Nan, Nan,Monte Vista,0,0,0,0,4262
, Nan, Nan,Montrose,0,0,0,0,19054
, Nan, Nan,Monument,0,0,0,0,6497
, Nan, Nan,Morrison,0,0,0,0,436
, Nan, Nan,Mountain View,0,0,0,0,532
, Nan, Nan,Mountain Village,0,0,0,0,1412
, Nan, Nan,Mount Crested Butte,0,0,0,0,833
, Nan, Nan,New Castle,0,0,0,0,4706
, Nan, Nan,Northglenn,0,0,0,0,39890
, Nan, Nan,Oak Creek,0,0,0,0,894
, Nan, Nan,Ouray,0,0,0,0,1008
, Nan, Nan,Pagosa Springs,0,0,0,0,1763
, Nan, Nan,Palisade,0,0,0,0,2654
, Nan, Nan,Palmer Lake,0,0,0,0,2621
, Nan, Nan,Parachute,0,0,0,0,1110
, Nan, Nan,Parker,0,0,0,0,50409
, Nan, Nan,Platteville,0,0,0,0,3737
, Nan, Nan,Rangely,0,0,0,0,2378
, Nan, Nan,Rifle,0,0,0,0,9613
, Nan, Nan,Rocky Ford,0,0,0,0,3801
, Nan, Nan,Salida,0,0,0,0,5516
, Nan, Nan,Severance,0,0,0,0,3805
, Nan, Nan,Sheridan,0,0,0,0,6113
, Nan, Nan,Silt,0,0,0,0,3069
, Nan, Nan,Silverthorne,0,0,0,0,4530
, Nan, Nan,Simla,0,0,0,0,635
, Nan, Nan,Snowmass Village,0,0,0,0,2935
, Nan, Nan,Springfield,0,0,0,0,1385
, Nan, Nan,Steamboat Springs,0,0,0,0,12512
, Nan, Nan,Stratton,0,0,0,0,659
, Nan, Nan,Telluride,0,0,0,0,2434
, Nan, Nan,Thornton,0,0,0,0,136451
, Nan, Nan,Timnath,0,0,0,0,3234
, Nan, Nan,Trinidad,0,0,0,0,7990
, Nan, Nan,Vail,0,0,0,0,5496
, Nan, Nan,Walsenburg,0,0,0,0,2871
, Nan, Nan,Walsh,0,0,0,0,512
, Nan, Nan,Westminster,0,0,0,0,114514
, Nan, Nan,Wheat Ridge,0,0,0,0,31389
, Nan, Nan,Windsor,0,0,0,0,22404
, Nan, Nan,Woodland Park,0,0,0,0,7226
, Nan, Nan,Wray,0,0,0,0,2382
, Nan, Nan,Yuma,0,0,0,0,3612
, Nan,Universities and Colleges,Adams State University,0,0,0,0,3404
, Nan, Nan,Aims Community College,0,0,0,0,5298
, Nan, Nan,Arapahoe Community College,0,0,0,0,10004
, Nan, Nan,Colorado School of Mines,0,0,0,0,6054
, Nan, Nan,"Colorado State University, Fort Collins",0,0,0,0,30614
, Nan, Nan,Fort Lewis College,0,0,0,0,3707
, Nan, Nan,Pikes Peak Community College,0,0,0,0,13311
, Nan, Nan,Red Rocks Community College,0,0,0,0,7789
, Nan, Nan,University of Colorado:, Nan, Nan, Nan, Nan,
, Nan, Nan,Colorado Springs,0,0,0,0,11988
, Nan, Nan,Denver,0,0,0,0,23671
, Nan, Nan,Health Sciences Center3,0,0,0,0,
, Nan,Metropolitan Counties,Clear Creek,0,0,0,0,
, Nan, Nan,Elbert,0,0,0,0,
, Nan, Nan,Gilpin,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Park,0,0,0,0,
, Nan, Nan,Pueblo,0,0,0,0,
, Nan, Nan,Weld,0,0,0,0,
, Nan,Nonmetropolitan Counties,Alamosa,0,0,0,0,
, Nan, Nan,Archuleta,0,0,0,0,
, Nan, Nan,Baca,0,0,0,0,
, Nan, Nan,Bent,0,0,0,0,
, Nan, Nan,Chaffee,0,0,0,0,
, Nan, Nan,Cheyenne,0,0,0,0,
, Nan, Nan,Conejos,0,0,0,0,
, Nan, Nan,Crowley,0,0,0,0,
, Nan, Nan,Delta,0,0,0,0,
, Nan, Nan,Dolores,0,0,0,0,
, Nan, Nan,Eagle,0,0,0,0,
, Nan, Nan,Fremont,0,0,0,0,
, Nan, Nan,Grand,0,0,0,0,
, Nan, Nan,Gunnison,0,0,0,0,
, Nan, Nan,Hinsdale,0,0,0,0,
, Nan, Nan,Huerfano,0,0,0,0,
, Nan, Nan,Jackson,0,0,0,0,
, Nan, Nan,Kit Carson,0,0,0,0,
, Nan, Nan,Lake,0,0,0,0,
, Nan, Nan,La Plata,0,0,0,0,
, Nan, Nan,Las Animas,0,0,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,Logan,0,0,0,0,
, Nan, Nan,Mineral,0,0,0,0,
, Nan, Nan,Moffat,0,0,0,0,
, Nan, Nan,Montezuma,0,0,0,0,
, Nan, Nan,Montrose,0,0,0,0,
, Nan, Nan,Morgan,0,0,0,0,
, Nan, Nan,Otero,0,0,0,0,
, Nan, Nan,Ouray,0,0,0,0,
, Nan, Nan,Phillips,0,0,0,0,
, Nan, Nan,Pitkin,0,0,0,0,
, Nan, Nan,Prowers,0,0,0,0,
, Nan, Nan,Rio Blanco,0,0,0,0,
, Nan, Nan,Rio Grande,0,0,0,0,
, Nan, Nan,Routt,0,0,0,0,
, Nan, Nan,Saguache,0,0,0,0,
, Nan, Nan,San Miguel,0,0,0,0,
, Nan, Nan,Sedgwick,0,0,0,0,
, Nan, Nan,Washington,0,0,0,0,
, Nan, Nan,Yuma,0,0,0,0,
, Nan,State Police Agencies,Colorado State Patrol,0,0,0,0,
, Nan,Tribal Agencies,Southern Ute Tribal,0,0,0,0,
, Nan, Nan,Ute Mountain Tribal,0,0,0,0,
, Nan,Other Agencies,All Crimes Enforcement Team,0,0,0,0,
, Nan, Nan,Colorado Bureau of Investigation,0,0,0,0,
, Nan, Nan,Colorado Mental Health Institute,0,0,0,0,
, Nan, Nan,Delta Montrose Drug Task Force,0,0,0,0,
, Nan, Nan,Southwest Drug Task Force,0,0,0,0,
,Connecticut,Cities,Ansonia,0,0,0,0,18776
, Nan, Nan,Avon,0,0,0,0,18464
, Nan, Nan,Berlin,0,0,0,0,20695
, Nan, Nan,Bethel,0,0,0,0,19712
, Nan, Nan,Branford,0,0,0,0,28168
, Nan, Nan,Brookfield,0,0,0,0,17278
, Nan, Nan,Canton,0,0,0,0,10337
, Nan, Nan,Cheshire,0,0,0,0,29259
, Nan, Nan,Coventry,0,0,0,0,12437
, Nan, Nan,Cromwell,0,0,0,0,14041
, Nan, Nan,Derby,0,0,0,0,12660
, Nan, Nan,East Hampton,0,0,0,0,12839
, Nan, Nan,East Hartford,0,0,0,0,50733
, Nan, Nan,East Haven,0,0,0,0,28879
, Nan, Nan,Easton,0,0,0,0,7649
, Nan, Nan,East Windsor,0,0,0,0,11443
, Nan, Nan,Enfield,0,0,0,0,44258
, Nan, Nan,Fairfield,0,0,0,0,61889
, Nan, Nan,Farmington,0,0,0,0,25684
, Nan, Nan,Glastonbury,0,0,0,0,34724
, Nan, Nan,Granby,0,0,0,0,11301
, Nan, Nan,Groton Long Point,0,0,0,0,512
, Nan, Nan,Hamden,0,0,0,0,61138
, Nan, Nan,Meriden,0,0,0,0,59812
, Nan, Nan,Middlebury,0,0,0,0,7645
, Nan, Nan,Milford,0,0,0,0,53752
, Nan, Nan,Monroe,0,0,0,0,19898
, Nan, Nan,New Britain,0,0,0,0,72720
, Nan, Nan,New Canaan,0,0,0,0,20509
, Nan, Nan,New Milford,0,0,0,0,27111
, Nan, Nan,Newtown,0,0,0,0,28105
, Nan, Nan,North Branford,0,0,0,0,14234
, Nan, Nan,North Haven,0,0,0,0,23777
, Nan, Nan,Orange,0,0,0,0,13940
, Nan, Nan,Plainfield,0,0,0,0,15015
, Nan, Nan,Plainville,0,0,0,0,17782
, Nan, Nan,Plymouth,0,0,0,0,11731
, Nan, Nan,Portland,0,0,0,0,9369
, Nan, Nan,Putnam,0,0,0,0,9331
, Nan, Nan,Redding,0,0,0,0,9317
, Nan, Nan,Seymour,0,0,0,0,16462
, Nan, Nan,Simsbury,0,0,0,0,24519
, Nan, Nan,South Windsor,0,0,0,0,25803
, Nan, Nan,Stonington,0,0,0,0,18337
, Nan, Nan,Suffield,0,0,0,0,15641
, Nan, Nan,Thomaston,0,0,0,0,7570
, Nan, Nan,Watertown,0,0,0,0,21792
, Nan, Nan,West Haven,0,0,0,0,54800
, Nan, Nan,Weston,0,0,0,0,10425
, Nan, Nan,Wilton,0,0,0,0,18845
, Nan, Nan,Winchester,0,0,0,0,10750
, Nan, Nan,Windsor,0,0,0,0,28998
, Nan, Nan,Windsor Locks,0,0,0,0,12543
, Nan, Nan,Wolcott,0,0,0,0,16666
, Nan,Universities and Colleges,Central Connecticut State University,0,0,0,0,12086
, Nan, Nan,Eastern Connecticut State University,0,0,0,0,5261
, Nan, Nan,University of Connecticut: , Nan, Nan, Nan, Nan,
, Nan, Nan,Health Center3,0,0,0,0,
, Nan, Nan,"Storrs, Avery Point and Hartford3",0,0,0,0,
, Nan, Nan,Western Connecticut State University,0,0,0,0,5826
, Nan, Nan,Yale University,0,0,0,0,12385
, Nan,Tribal Agencies,Mohegan Tribal,0,0,0,0,
, Nan,Other Agencies,Department of Motor Vehicles,0,0,0,0,
, Nan, Nan,Metropolitan Transportation Authority,0,0,0,0,
, Nan, Nan,State Capitol Police,0,0,0,0,
,Delaware,Cities,Bethany Beach,0,0,0,0,1193
, Nan, Nan,Blades,0,0,0,0,1377
, Nan, Nan,Bridgeville,0,0,0,0,2297
, Nan, Nan,Cheswold,0,0,0,0,1424
, Nan, Nan,Clayton,0,0,0,0,3165
, Nan, Nan,Dagsboro,0,0,0,0,875
, Nan, Nan,Delaware City,0,0,0,0,1750
, Nan, Nan,Delmar,0,0,0,0,1757
, Nan, Nan,Dewey Beach,0,0,0,0,378
, Nan, Nan,Dover,0,0,0,0,37824
, Nan, Nan,Ellendale,0,0,0,0,422
, Nan, Nan,Elsmere,0,0,0,0,6149
, Nan, Nan,Felton,0,0,0,0,1423
, Nan, Nan,Fenwick Island,0,0,0,0,425
, Nan, Nan,Frankford,0,0,0,0,950
, Nan, Nan,Frederica,0,0,0,0,836
, Nan, Nan,Georgetown,0,0,0,0,7177
, Nan, Nan,Greenwood,0,0,0,0,1086
, Nan, Nan,Harrington,0,0,0,0,3719
, Nan, Nan,Kenton,0,0,0,0,269
, Nan, Nan,Laurel,0,0,0,0,4150
, Nan, Nan,Lewes,0,0,0,0,3065
, Nan, Nan,Middletown,0,0,0,0,20666
, Nan, Nan,Milford,0,0,0,0,10392
, Nan, Nan,Millsboro,0,0,0,0,4286
, Nan, Nan,Milton,0,0,0,0,2875
, Nan, Nan,New Castle,0,0,0,0,5392
, Nan, Nan,Newport,0,0,0,0,1059
, Nan, Nan,Ocean View,0,0,0,0,2075
, Nan, Nan,Seaford,0,0,0,0,7725
, Nan, Nan,Selbyville,0,0,0,0,2440
, Nan, Nan,South Bethany,0,0,0,0,507
, Nan, Nan,Viola,0,0,0,0,173
, Nan, Nan,Wilmington,0,0,0,0,72183
, Nan, Nan,Wyoming,0,0,0,0,1497
, Nan,Universities and Colleges,Delaware State University,0,0,0,0,4288
, Nan, Nan,University of Delaware,0,0,0,0,22852
, Nan,State Police Agencies,Delaware State Police,0,0,0,0,
, Nan, Nan,"State Police, Sussex County",0,0,0,0,
, Nan,Other Agencies,Alcohol and Tobacco Enforcement,0,0,0,0,
, Nan, Nan,Amtrak Police,0,0,0,0,
, Nan, Nan,Animal Welfare:, Nan, Nan, Nan, Nan,
, Nan, Nan,Kent County,0,0,0,0,
, Nan, Nan,New Castle County,0,0,0,0,
, Nan, Nan,Sussex County,0,0,0,0,
, Nan, Nan,Attorney General:, Nan, Nan, Nan, Nan,
, Nan, Nan,Kent County,0,0,0,0,
, Nan, Nan,New Castle County,0,0,0,0,
, Nan, Nan,Sussex County,0,0,0,0,
, Nan, Nan,Dover Fire Marshal,0,0,0,0,
, Nan, Nan,"Drug Enforcement Administration, Wilmington Resident Office",0,0,0,0,
, Nan, Nan,Environmental Control,0,0,0,0,
, Nan, Nan,Fish and Wildlife,0,0,0,0,
, Nan, Nan,River and Bay Authority,0,0,0,0,
, Nan, Nan,State Capitol Police,0,0,0,0,
, Nan, Nan,State Fire Marshal,0,0,0,0,
, Nan, Nan,Wilmington Fire Department,0,0,0,0,
,Florida,Tribal Agencies,Miccosukee Tribal,0,0,0,0,
, Nan, Nan,Seminole Tribal,0,0,0,0,
,Georgia,Cities,Abbeville,0,0,0,0,2796
, Nan, Nan,Acworth,0,0,0,0,22467
, Nan, Nan,Adairsville,0,0,0,0,4804
, Nan, Nan,Adel,0, Nan, Nan, Nan,5313
, Nan, Nan,Adrian,0, Nan, Nan, Nan,656
, Nan, Nan,Alamo,0,0,0,0,3374
, Nan, Nan,Alapaha,0,0,0,0,653
, Nan, Nan,Albany,0,0,0,0,74330
, Nan, Nan,Alpharetta,0,0,0,0,64943
, Nan, Nan,Americus,0,0,0,0,15838
, Nan, Nan,Aragon,0,0, Nan, Nan,1241
, Nan, Nan,Arcade,0,0,0,0,1801
, Nan, Nan,Arlington,0, Nan, Nan, Nan,1392
, Nan, Nan,Ashburn,0,0,0,0,3757
, Nan, Nan,Athens-Clarke County,0,0,0, Nan,123934
, Nan, Nan,Auburn,0,0,0,0,7621
, Nan, Nan,Austell,0,0,0,0,7204
, Nan, Nan,Avondale Estates,0,0,0,0,3175
, Nan, Nan,Bainbridge,0,0,0,0,12473
, Nan, Nan,Baldwin,0,0,0,0,3287
, Nan, Nan,Ball Ground,0,0,0,0,1784
, Nan, Nan,Bartow,0,0,0, Nan,258
, Nan, Nan,Baxley,0,0,0,0,4452
, Nan, Nan,Berlin,0,0,0,0,559
, Nan, Nan,Blackshear,0,0,0,0,3608
, Nan, Nan,Blairsville,0,0,0,0,542
, Nan, Nan,Blakely,0,0,0,0,4839
, Nan, Nan,Bloomingdale,0,0,0,0,2778
, Nan, Nan,Blue Ridge,0,0,0,0,1286
, Nan, Nan,Blythe,0,0,0,0,697
, Nan, Nan,Bowdon,0,0,0,0,2078
, Nan, Nan,Braselton,0,0,0,0,9912
, Nan, Nan,Braswell,0,0,0,0,390
, Nan, Nan,Bremen,0,0,0,0,6380
, Nan, Nan,Brookhaven,0,0,0,0,52442
, Nan, Nan,Brunswick,0,0,0, Nan,16309
, Nan, Nan,Buchanan,0,0, Nan, Nan,1167
, Nan, Nan,Buena Vista,0, Nan, Nan, Nan,2206
, Nan, Nan,Butler,0, Nan, Nan,0,1868
, Nan, Nan,Byron,0,0,0,0,5222
, Nan, Nan,Cairo,0,0,0,0,9772
, Nan, Nan,Calhoun,0,0,0,0,16439
, Nan, Nan,Camilla,0,0,0,0,5080
, Nan, Nan,Canon,0,0,0,0,803
, Nan, Nan,Canton,0,0,0,0,25985
, Nan, Nan,Carrollton,0,0,0,0,26593
, Nan, Nan,Cartersville,0,0,0, Nan,20430
, Nan, Nan,Cave Spring,0,0,0,0,1168
, Nan, Nan,Cedartown,0,0,0,0,9858
, Nan, Nan,Centerville,0,0,0,0,7657
, Nan, Nan,Chamblee,0,0,0,0,28532
, Nan, Nan,Chatsworth,0,0,0,0,4362
, Nan, Nan,Chickamauga,0,0,0,0,3107
, Nan, Nan,Clarkston,0,0,0,0,12335
, Nan, Nan,Claxton,0,0,0,0,2324
, Nan, Nan,Clayton,0,0,0,0,2250
, Nan, Nan,Cleveland,0,0,0,0,3828
, Nan, Nan,Cochran,0,0,0, Nan,4234
, Nan, Nan,College Park,0,0,0,0,14724
, Nan, Nan,Colquitt,0,0,0,0,1864
, Nan, Nan,Coolidge,0,0,0,0,526
, Nan, Nan,Cordele,0,0,0,0,10907
, Nan, Nan,Cornelia,0,0,0,0,4232
, Nan, Nan,Covington,0,0,0,0,14077
, Nan, Nan,Cumming,0,0,0,0,5772
, Nan, Nan,Cuthbert,0,0,0,0,3636
, Nan, Nan,Dallas,0,0,0,0,13135
, Nan, Nan,Dalton,0,0,0,0,33989
, Nan, Nan,Danielsville,0,0,0,0,579
, Nan, Nan,Darien,0,0,0,0,1842
, Nan, Nan,Davisboro,0,0,0,0,1989
, Nan, Nan,Dawson,0,0,0, Nan,4315
, Nan, Nan,Decatur,0,0,0,0,22449
, Nan, Nan,Demorest,0,0,0,0,2088
, Nan, Nan,Dillard,0,0,0,0,332
, Nan, Nan,Doerun,0,0,0,0,772
, Nan, Nan,Donalsonville,0,0,0,0,2680
, Nan, Nan,Doraville,0,0, Nan, Nan,11008
, Nan, Nan,Douglasville,0,0,0,0,33287
, Nan, Nan,Dublin,0,0,0,0,16195
, Nan, Nan,Duluth,0,0,0, Nan,29720
, Nan, Nan,Dunwoody,0,0,0,0,49232
, Nan, Nan,East Ellijay,0,0,0,0,558
, Nan, Nan,Eastman,0,0,0,0,5232
, Nan, Nan,East Point,0,0,0,0,35791
, Nan, Nan,Eatonton,0,0,0,0,6528
, Nan, Nan,Edison,0,0,0,0,1467
, Nan, Nan,Elberton,0,0,0,0,4432
, Nan, Nan,Ellaville,0,0,0,0,1892
, Nan, Nan,Ellijay,0,0,0,0,1691
, Nan, Nan,Emerson,0,0,0,0,1546
, Nan, Nan,Enigma,0,0,0,0,1285
, Nan, Nan,Ephesus,0,0,0,0,418
, Nan, Nan,Eton,0,0,0,0,902
, Nan, Nan,Fairburn,0,0,0, Nan,14151
, Nan, Nan,Fairmount,0,0,0,0,739
, Nan, Nan,Fayetteville,0,0,0,0,17157
, Nan, Nan,Fitzgerald,0,0,0,0,9001
, Nan, Nan,Flowery Branch,0,0,0,0,6895
, Nan, Nan,Folkston,0,0,0,0,5349
, Nan, Nan,Forest Park,0,0,0,0,19570
, Nan, Nan,Forsyth,0,0,0,0,4042
, Nan, Nan,Fort Oglethorpe,0,0,0,0,9911
, Nan, Nan,Fort Valley, Nan,0,0,0,8374
, Nan, Nan,Franklin,0,0,0,0,964
, Nan, Nan,Franklin Springs,0,0,0,0,1195
, Nan, Nan,Gainesville,0,0,0,0,39425
, Nan, Nan,Garden City,0,0,0, Nan,9040
, Nan, Nan,Glennville,0,0,0,0,5068
, Nan, Nan,Glenwood,0,0,0,0,737
, Nan, Nan,Gordon,0,0,0,0,1946
, Nan, Nan,Grantville,0,0,0,0,3208
, Nan, Nan,Greensboro,0,0,0,0,3411
, Nan, Nan,Greenville,0,0,0, Nan,860
, Nan, Nan,Griffin,0,0,0,0,23134
, Nan, Nan,Grovetown,0,0,0,0,13469
, Nan, Nan,Guyton,0,0,0,0,1891
, Nan, Nan,Hagan,0,0,0,0,962
, Nan, Nan,Hahira,0,0,0,0,2928
, Nan, Nan,Hampton,0,0,0,0,7451
, Nan, Nan,Hapeville,0,0,0,0,6701
, Nan, Nan,Harlem,0,0,0,0,3026
, Nan, Nan,Harrison,0, Nan, Nan, Nan,463
, Nan, Nan,Hartwell,0,0,0,0,4523
, Nan, Nan,Hazlehurst,0,0,0,0,4189
, Nan, Nan,Helen,0,0,0,0,536
, Nan, Nan,Hephzibah,0,0,0, Nan,3920
, Nan, Nan,Hiawassee,0,0,0,0,911
, Nan, Nan,Hiram,0,0,0,0,3840
, Nan, Nan,Hoboken,0,0,0,0,531
, Nan, Nan,Hogansville,0,0,0, Nan,3126
, Nan, Nan,Holly Springs,0,0,0,0,11034
, Nan, Nan,Homeland,0,0,0,0,861
, Nan, Nan,Homerville,0,0,0,0,2487
, Nan, Nan,Irwinton,0,0,0,0,557
, Nan, Nan,Jackson,0,0,0,0,4966
, Nan, Nan,Jasper,0,0,0,0,3777
, Nan, Nan,Jefferson,0,0,0,0,10340
, Nan, Nan,Jeffersonville,0,0,0, Nan,1055
, Nan, Nan,Jesup,0,0,0,0,9525
, Nan, Nan,Johns Creek,0,0,0,0,84629
, Nan, Nan,Jonesboro,0,0,0,0,4752
, Nan, Nan,Kennesaw,0,0,0,0,34204
, Nan, Nan,Kingsland,0,0,0,0,16597
, Nan, Nan,Kingston,0,0,0,0,657
, Nan, Nan,Lafayette,0,0,0,0,7185
, Nan, Nan,LaGrange,0,0,0, Nan,30931
, Nan, Nan,Lake City,0,0,0,0,2752
, Nan, Nan,Lakeland,0,0,0,0,3314
, Nan, Nan,Lake Park,0,0,0,0,729
, Nan, Nan,Lavonia,0,0,0,0,2168
, Nan, Nan,Lawrenceville,0,0,0,0,30913
, Nan, Nan,Leary,0,0,0,0,583
, Nan, Nan,Leslie,0,0,0, Nan,384
, Nan, Nan,Lilburn,0,0,0,0,12854
, Nan, Nan,Lithonia,0,0,0,0,2042
, Nan, Nan,Locust Grove,0,0,0,0,5862
, Nan, Nan,Loganville,0,0,0,0,11409
, Nan, Nan,Lookout Mountain,0,0,0,0,1574
, Nan, Nan,Louisville,0,0,0,0,2333
, Nan, Nan,Lumber City,0,0,0, Nan,1241
, Nan, Nan,Lumpkin,0,0,0, Nan,1084
, Nan, Nan,Lyons,0,0,0,0,4372
, Nan, Nan,Madison,0,0,0,0,4034
, Nan, Nan,Manchester,0,0,0,0,4068
, Nan, Nan,Marietta,0,0,0,0,59516
, Nan, Nan,Marshallville,0,0,0,0,1313
, Nan, Nan,Maysville,0,0,0,0,1876
, Nan, Nan,McDonough,0,0, Nan, Nan,23675
, Nan, Nan,McIntyre,0,0,0,0,615
, Nan, Nan,McRae-Helena,0,0,0,0,8786
, Nan, Nan,Metter,0,0,0,0,4107
, Nan, Nan,Midville,0,0,0,0,262
, Nan, Nan,Midway,0,0,0,0,1992
, Nan, Nan,Milledgeville,0,0,0,0,19072
, Nan, Nan,Millen, Nan, Nan, Nan,0,2889
, Nan, Nan,Milton,0,0,0,0,38551
, Nan, Nan,Molena,0,0,0,0,372
, Nan, Nan,Monroe, Nan,0,0,0,13716
, Nan, Nan,Montezuma,0,0,0,0,3141
, Nan, Nan,Morrow,0,0,0,0,7501
, Nan, Nan,Moultrie,0,0,0,0,14384
, Nan, Nan,Mountain City,0,0,0,0,1056
, Nan, Nan,Mount Airy,0,0,0, Nan,1293
, Nan, Nan,Mount Zion,0,0,0,0,1743
, Nan, Nan,Nahunta,0,0,0,0,1061
, Nan, Nan,Nashville,0,0,0,0,4834
, Nan, Nan,Newnan,0,0,0,0,38137
, Nan, Nan,Nicholls,0,0,0,0,3378
, Nan, Nan,Norcross,0,0,0,0,16929
, Nan, Nan,Norman Park,0,0,0,0,961
, Nan, Nan,Oak Park,0,0,0, Nan,480
, Nan, Nan,Oakwood, Nan, Nan, Nan,0,4218
, Nan, Nan,Ocilla,0,0,0,0,3372
, Nan, Nan,Oxford,0,0,0,0,2210
, Nan, Nan,Palmetto,0,0,0,0,4780
, Nan, Nan,Patterson,0,0,0,0,755
, Nan, Nan,Pavo,0,0,0, Nan,615
, Nan, Nan,Peachtree City,0,0,0,0,35387
, Nan, Nan,Pelham,0,0,0,0,3669
, Nan, Nan,Pembroke,0,0,0,0,2495
, Nan, Nan,Pine Lake,0,0,0,0,770
, Nan, Nan,Pine Mountain,0,0,0,0,1368
, Nan, Nan,Plains,0,0, Nan, Nan,733
, Nan, Nan,Pooler,0,0,0,0,24006
, Nan, Nan,Porterdale,0,0,0,0,1494
, Nan, Nan,Port Wentworth,0,0,0,0,8177
, Nan, Nan,Powder Springs,0,0,0,0,15004
, Nan, Nan,Quitman,0,0,0,0,3863
, Nan, Nan,Ray City,0, Nan, Nan, Nan,1046
, Nan, Nan,Register,0, Nan, Nan, Nan,171
, Nan, Nan,Remerton,0,0,0,0,1127
, Nan, Nan,Reynolds,0,0,0,0,1016
, Nan, Nan,Richmond Hill,0,0,0, Nan,12520
, Nan, Nan,Ringgold,0,0,0,0,3722
, Nan, Nan,Riverdale,0,0,0,0,16142
, Nan, Nan,Rochelle,0,0,0,0,1109
, Nan, Nan,Rockmart,0,0,0,0,4322
, Nan, Nan,Rome,0,0,0,0,36278
, Nan, Nan,Roswell,0,0,0,0,95684
, Nan, Nan,Sale City,0,0,0,0,350
, Nan, Nan,Sandersville,0,0,0,0,5724
, Nan, Nan,Sandy Springs,0,0,0,0,107685
, Nan, Nan,Sardis,0,0,0,0,957
, Nan, Nan,Savannah-Chatham Metropolitan,0,0,0,0,241296
, Nan, Nan,Screven,0,0, Nan, Nan,767
, Nan, Nan,Senoia,0,0,0,0,4233
, Nan, Nan,Shiloh,0,0,0, Nan,442
, Nan, Nan,Sky Valley,0,0,0,0,264
, Nan, Nan,Smyrna,0,0,0,0,57152
, Nan, Nan,Snellville,0,0,0,0,20025
, Nan, Nan,Social Circle,0,0,0,0,4414
, Nan, Nan,Sparks,0,0,0,0,1999
, Nan, Nan,Sparta,0,0,0,0,1275
, Nan, Nan,Springfield,0,0,0,0,2903
, Nan, Nan,Stapleton,0,0, Nan, Nan,399
, Nan, Nan,Statesboro,0,0,0,0,31176
, Nan, Nan,Stone Mountain,0,0,0,0,6171
, Nan, Nan,Summerville,0,0,0,0,4442
, Nan, Nan,Suwanee,0,0,0,0,19432
, Nan, Nan,Swainsboro,0,0,0, Nan,7512
, Nan, Nan,Sycamore,0, Nan, Nan, Nan,665
, Nan, Nan,Sylvania,0,0,0,0,2527
, Nan, Nan,Sylvester,0,0,0,0,6019
, Nan, Nan,Talbotton,0,0,0,0,874
, Nan, Nan,Tallapoosa,0,0, Nan,0,3170
, Nan, Nan,Tallulah Falls,0,0,0,0,168
, Nan, Nan,Temple,0,0,0,0,4329
, Nan, Nan,Tennille,0,0,0,0,1826
, Nan, Nan,Thomaston,0,0,0,0,9011
, Nan, Nan,Thomasville,0,0,0,0,18773
